Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
903,graph_14_2,1,14,20,0.0,0,20,0.02296757698059082,2
904,graph_14_3,1,14,18,2.0,1,28,0.024455785751342773,2
905,graph_14_4,1,14,19,5.0,1,19,0.022450685501098633,2
906,graph_14_5,1,14,17,13.0,3,29,0.02456355094909668,2
907,graph_14_6,1,14,20,4.0,1,24,0.02445077896118164,2
908,graph_14_7,1,14,16,0.0,0,36,0.024559736251831055,2
909,graph_14_8,1,14,20,3.0,1,21,0.02268195152282715,2
910,graph_14_9,1,14,18,13.0,3,59,0.0439605712890625,2
911,graph_14_10,1,14,17,1.0,1,27,0.00963139533996582,2
912,graph_14_11,1,13,18,19.0,3,27,0.02477240562438965,2
913,graph_14_12,1,14,20,0.0,0,32,0.012174606323242188,2
914,graph_14_13,1,14,16,26.0,2,42,0.02485823631286621,2
915,graph_14_14,1,14,18,14.0,3,40,0.020969629287719727,2
916,graph_14_15,1,14,19,2.0,1,24,0.009569168090820312,2
917,graph_14_16,1,14,17,6.0,1,46,0.03367805480957031,2
918,graph_14_17,1,14,17,4.0,1,23,0.021669387817382812,2
919,graph_14_18,1,14,20,24.0,6,70,0.044999122619628906,2
920,graph_14_19,1,14,18,40.0,4,39,0.03588414192199707,2
921,graph_14_20,1,14,19,1.0,1,36,0.03293776512145996,2
922,graph_14_21,1,14,18,0.0,0,28,0.02148294448852539,2
923,graph_14_22,1,14,18,8.0,1,45,0.03296494483947754,2
924,graph_14_23,1,14,28,2.0,1,34,0.033101558685302734,2
925,graph_14_24,1,14,20,7.0,3,32,0.023222684860229492,2
926,graph_14_25,1,14,27,0.0,0,39,0.020865201950073242,2
927,graph_14_26,1,14,22,28.0,2,38,0.014037847518920898,2
928,graph_14_27,1,14,20,3.0,1,39,0.020776748657226562,2
929,graph_14_28,1,14,24,6.0,1,31,0.023152589797973633,2
930,graph_14_29,1,14,17,32.0,5,50,0.04132199287414551,2
931,graph_14_30,1,14,19,8.0,3,34,0.024532794952392578,2
932,graph_14_31,1,14,19,29.0,8,35,0.045658111572265625,2
933,graph_14_32,1,14,21,5.0,2,50,0.03458809852600098,2
934,graph_14_33,1,14,25,18.0,5,44,0.03833198547363281,2
935,graph_14_34,1,14,21,6.0,2,27,0.02497124671936035,2
936,graph_14_35,1,14,23,0.0,0,21,0.02190113067626953,2
937,graph_14_36,1,14,17,19.0,6,35,0.03340935707092285,2
938,graph_14_37,1,14,22,52.0,12,77,0.07079029083251953,2
939,graph_14_38,1,14,30,12.0,1,23,0.0325775146484375,2
940,graph_14_39,1,14,19,8.0,2,49,0.013648509979248047,2
941,graph_14_40,1,14,21,4.0,1,48,0.03293561935424805,2
942,graph_14_41,1,14,27,11.0,2,36,0.03971362113952637,2
943,graph_14_42,1,14,27,3.0,2,37,0.020153522491455078,2
944,graph_14_43,1,14,18,25.0,4,66,0.03931903839111328,2
945,graph_14_44,1,14,26,15.0,4,51,0.04726552963256836,2
946,graph_14_45,1,14,18,49.0,11,49,0.04640603065490723,2
947,graph_14_46,1,14,17,17.0,5,38,0.0782167911529541,2
948,graph_14_47,1,14,23,12.0,5,64,0.03997635841369629,2
949,graph_14_48,1,14,21,5.0,1,47,0.03326249122619629,2
950,graph_14_49,1,14,23,92.0,16,113,0.07229018211364746,2
951,graph_14_50,1,14,33,18.0,6,51,0.05175065994262695,2
952,graph_14_51,1,14,30,31.0,6,37,0.0542140007019043,2
953,graph_14_52,1,14,27,12.0,2,66,0.040604352951049805,2
954,graph_14_53,1,14,22,18.0,7,66,0.03852200508117676,2
955,graph_14_54,1,14,28,8.0,4,64,0.037787675857543945,2
956,graph_14_55,1,14,20,46.0,6,54,0.05283069610595703,2
957,graph_14_56,1,14,25,4.0,2,56,0.042230844497680664,2
958,graph_14_57,1,14,30,29.0,8,60,0.06378006935119629,2
959,graph_14_58,1,14,28,0.0,0,54,0.03992962837219238,2
960,graph_14_59,1,14,25,20.0,7,45,0.01743912696838379,2
961,graph_14_60,1,14,23,49.0,10,70,0.05233502388000488,2
962,graph_14_61,1,14,24,60.0,9,61,0.05247092247009277,2
963,graph_14_62,1,14,26,26.0,7,111,0.05896186828613281,2
964,graph_14_63,1,14,22,29.0,8,58,0.038774728775024414,2
965,graph_14_64,1,14,23,23.0,6,95,0.043859004974365234,2
966,graph_14_65,1,14,28,20.0,4,63,0.044237613677978516,2
967,graph_14_66,1,14,29,40.0,7,71,0.0765535831451416,2
968,graph_14_67,1,14,37,12.0,2,69,0.07712268829345703,2
969,graph_14_68,1,14,36,27.0,6,63,0.0650181770324707,2
970,graph_14_69,1,14,29,32.0,11,56,0.05756354331970215,2
971,graph_14_70,1,14,30,23.0,6,61,0.05336403846740723,2
972,graph_14_71,1,13,28,54.0,8,103,0.0683584213256836,2
973,graph_14_72,1,14,26,39.0,5,57,0.049944400787353516,2
974,graph_14_73,1,14,37,10.0,2,69,0.0658879280090332,2
975,graph_14_74,1,14,34,15.0,4,55,0.05399131774902344,2
976,graph_14_75,1,14,24,82.0,15,89,0.04841184616088867,2
977,graph_14_76,1,14,32,31.0,7,63,0.06376075744628906,2
978,graph_14_77,1,14,28,30.0,8,85,0.049431562423706055,2
979,graph_14_78,1,14,41,16.0,5,107,0.06854104995727539,2
980,graph_14_79,1,14,23,137.0,22,64,0.07715010643005371,2
981,graph_14_80,1,14,31,127.0,15,75,0.08632946014404297,2
982,graph_14_81,1,14,32,31.0,12,78,0.059021711349487305,2
983,graph_14_82,1,14,46,48.0,11,101,0.07329654693603516,2
984,graph_14_83,1,14,38,59.0,9,104,0.10493326187133789,2
985,graph_14_84,1,14,38,51.0,11,89,0.09003043174743652,2
986,graph_14_85,1,14,35,29.0,10,105,0.05107593536376953,2
987,graph_14_86,1,14,39,46.0,10,79,0.054030418395996094,2
988,graph_14_87,1,14,35,62.0,8,89,0.07784175872802734,2
989,graph_14_88,1,14,28,39.0,13,56,0.04138612747192383,2
990,graph_14_89,1,14,41,28.0,9,65,0.04543876647949219,2
991,graph_14_90,1,14,38,90.0,12,114,0.10606551170349121,2
992,graph_14_91,1,14,28,55.0,7,92,0.04682755470275879,2
993,graph_14_92,1,14,46,42.0,13,99,0.12330913543701172,2
994,graph_14_93,1,14,28,98.0,16,141,0.08378458023071289,2
995,graph_14_94,1,14,42,27.0,8,79,0.09245991706848145,2
996,graph_14_95,1,14,36,49.0,10,104,0.0627591609954834,2
997,graph_14_96,1,14,37,20.0,7,141,0.07584762573242188,2
998,graph_14_97,1,14,40,37.0,11,145,0.1368100643157959,2
999,graph_14_98,1,14,34,26.0,6,142,0.07465291023254395,2
1000,graph_14_99,1,14,29,58.0,16,81,0.08841776847839355,2
1001,graph_15_0,1,15,18,0.0,0,26,0.010958671569824219,2
1002,graph_15_1,1,15,15,6.0,2,13,0.0072629451751708984,2
1003,graph_15_2,1,15,23,0.0,0,29,0.022939443588256836,2
1004,graph_15_3,1,14,18,20.0,2,23,0.010545492172241211,2
1005,graph_15_4,1,15,21,0.0,0,40,0.020440340042114258,2
1006,graph_15_5,1,15,15,2.0,1,19,0.022544384002685547,2
1007,graph_15_6,1,15,21,8.0,2,41,0.013706445693969727,2
1008,graph_15_7,1,15,19,0.0,0,43,0.020161151885986328,2
1009,graph_15_8,1,15,17,5.0,2,44,0.03345799446105957,2
1010,graph_15_9,1,13,18,0.0,0,17,0.0109100341796875,2
1011,graph_15_10,1,15,22,2.0,1,17,0.02056121826171875,2
1012,graph_15_11,1,15,20,8.0,1,53,0.03336000442504883,2
1013,graph_15_12,1,15,18,0.0,0,37,0.022011280059814453,2
1014,graph_15_13,1,15,25,7.0,2,53,0.038605690002441406,2
1015,graph_15_14,1,15,22,15.0,4,31,0.014008760452270508,2
1016,graph_15_15,1,15,19,25.0,6,67,0.01862502098083496,2
1017,graph_15_16,1,15,20,0.0,0,38,0.0204164981842041,2
1018,graph_15_17,1,15,21,0.0,0,17,0.008878469467163086,2
1019,graph_15_18,1,15,21,10.0,2,57,0.0329737663269043,2
1020,graph_15_19,1,15,29,1.0,1,57,0.06366705894470215,2
1021,graph_15_20,1,15,24,8.0,2,40,0.0331120491027832,2
1022,graph_15_21,1,14,24,13.0,4,42,0.013346195220947266,2
1023,graph_15_22,1,15,18,7.0,2,43,0.023233890533447266,2
1024,graph_15_23,1,15,19,15.0,1,41,0.02807307243347168,2
1025,graph_15_24,1,15,29,0.0,0,39,0.03473472595214844,2
1026,graph_15_25,1,15,30,3.0,2,38,0.03334307670593262,2
1027,graph_15_26,1,15,29,6.0,2,35,0.023047685623168945,2
1028,graph_15_27,1,15,28,18.0,3,50,0.03935098648071289,2
1029,graph_15_28,1,15,19,9.0,3,68,0.03503084182739258,2
1030,graph_15_29,1,15,22,14.0,3,35,0.03225111961364746,2
1031,graph_15_30,1,14,21,57.0,9,44,0.033516883850097656,2
1032,graph_15_31,1,15,24,7.0,2,41,0.020709991455078125,2
1033,graph_15_32,1,15,27,8.0,2,36,0.03345894813537598,2
1034,graph_15_33,1,15,18,50.0,2,38,0.008720159530639648,2
1035,graph_15_34,1,15,23,8.0,3,27,0.0209043025970459,2
1036,graph_15_35,1,15,24,7.0,2,46,0.037847280502319336,2
1037,graph_15_36,1,15,23,23.0,4,78,0.0411226749420166,2
1038,graph_15_37,1,15,25,8.0,3,33,0.013341188430786133,2
1039,graph_15_38,1,15,20,19.0,3,58,0.055776119232177734,2
1040,graph_15_39,1,15,41,8.0,3,49,0.0570833683013916,2
1041,graph_15_40,1,15,27,20.0,6,60,0.05701780319213867,2
1042,graph_15_41,1,15,27,20.0,2,52,0.03977084159851074,2
1043,graph_15_42,1,15,26,9.0,1,53,0.04065275192260742,2
1044,graph_15_43,1,15,20,13.0,2,35,0.03404951095581055,2
1045,graph_15_44,1,15,32,19.0,3,32,0.03388404846191406,2
1046,graph_15_45,1,15,25,4.0,1,34,0.042569875717163086,2
1047,graph_15_46,1,15,31,18.0,2,86,0.0497889518737793,2
1048,graph_15_47,1,15,26,27.0,8,89,0.04094815254211426,2
1049,graph_15_48,1,15,30,34.0,9,45,0.05575728416442871,2
1050,graph_15_49,1,15,26,46.0,9,69,0.06295967102050781,2
1051,graph_15_50,1,15,22,11.0,3,48,0.034415483474731445,2
1052,graph_15_51,1,15,26,31.0,9,100,0.06984972953796387,2
1053,graph_15_52,1,15,23,67.0,12,76,0.031086444854736328,2
1054,graph_15_53,1,14,24,45.0,9,48,0.04128909111022949,2
1055,graph_15_54,1,15,31,30.0,7,63,0.06122231483459473,2
1056,graph_15_55,1,15,28,28.0,11,76,0.06474828720092773,2
1057,graph_15_56,1,15,34,14.0,5,87,0.07405567169189453,2
1058,graph_15_57,1,15,35,18.0,4,46,0.04040408134460449,2
1059,graph_15_58,1,15,27,62.0,6,77,0.043520450592041016,2
1060,graph_15_59,1,15,27,38.0,8,57,0.05681610107421875,2
1061,graph_15_60,1,15,35,15.0,4,80,0.0269472599029541,2
1062,graph_15_61,1,15,40,8.0,2,52,0.04369330406188965,2
1063,graph_15_62,1,15,24,32.0,10,80,0.05726456642150879,2
1064,graph_15_63,1,15,34,46.0,8,76,0.06702280044555664,2
1065,graph_15_64,1,15,33,32.0,4,93,0.056333303451538086,2
1066,graph_15_65,1,15,24,33.0,7,76,0.05050230026245117,2
1067,graph_15_66,1,15,31,78.0,11,108,0.09476566314697266,2
1068,graph_15_67,1,15,26,35.0,9,77,0.07922863960266113,2
1069,graph_15_68,1,15,29,7.0,3,55,0.03843998908996582,2
1070,graph_15_69,1,15,28,41.0,7,96,0.05430793762207031,2
1071,graph_15_70,1,15,31,54.0,7,77,0.0695950984954834,2
1072,graph_15_71,1,15,29,62.0,11,91,0.08607602119445801,2
1073,graph_15_72,1,15,28,78.0,9,103,0.06783390045166016,2
1074,graph_15_73,1,15,28,45.0,14,89,0.07706284523010254,2
1075,graph_15_74,1,15,28,24.0,6,77,0.04833030700683594,2
1076,graph_15_75,1,15,33,18.0,7,66,0.046306610107421875,2
1077,graph_15_76,1,15,28,56.0,10,84,0.07904863357543945,2
1078,graph_15_77,1,15,44,27.0,6,83,0.07972502708435059,2
1079,graph_15_78,1,15,30,118.0,19,99,0.18124866485595703,2
1080,graph_15_79,1,15,32,60.0,14,101,0.08844685554504395,2
1081,graph_15_80,1,15,46,11.0,5,72,0.07834959030151367,2
1082,graph_15_81,1,15,38,36.0,11,103,0.057799577713012695,2
1083,graph_15_82,1,15,36,63.0,11,107,0.08764934539794922,2
1084,graph_15_83,1,15,38,35.0,13,125,0.09916162490844727,2
1085,graph_15_84,1,15,43,58.0,12,117,0.07524323463439941,2
1086,graph_15_85,1,15,29,40.0,14,113,0.08012056350708008,2
1087,graph_15_86,1,15,36,48.0,17,123,0.12401390075683594,2
1088,graph_15_87,1,15,34,8.0,5,79,0.05540871620178223,2
1089,graph_15_88,1,15,33,53.0,12,157,0.13973140716552734,2
1090,graph_15_89,1,15,34,56.0,13,72,0.08060646057128906,2
1091,graph_15_90,1,15,40,65.0,23,148,0.12679028511047363,2
1092,graph_15_91,1,15,36,33.0,9,101,0.09843611717224121,2
1093,graph_15_92,1,15,36,123.0,14,111,0.15996909141540527,2
1094,graph_15_93,1,15,38,55.0,9,119,0.06834626197814941,2
1095,graph_15_94,1,15,36,118.0,9,55,0.08177995681762695,2
1096,graph_15_95,1,15,43,99.0,25,144,0.2632920742034912,2
1097,graph_15_96,1,15,33,93.0,18,110,0.09973716735839844,2
1098,graph_15_97,1,15,20,200.0,32,69,0.12430763244628906,2
1099,graph_15_98,1,15,28,77.0,18,137,0.10596752166748047,2
1100,graph_15_99,1,15,39,79.0,12,192,0.11164498329162598,2
1101,graph_16_0,1,16,23,14.0,2,32,0.013931751251220703,2
1102,graph_16_1,1,16,20,0.0,0,19,0.022527694702148438,2
1103,graph_16_2,1,16,17,7.0,3,30,0.02981281280517578,2
1104,graph_16_3,1,16,18,0.0,0,28,0.030059099197387695,2
1105,graph_16_4,1,16,21,18.0,5,55,0.03751802444458008,2
1106,graph_16_5,1,16,22,0.0,0,20,0.02280402183532715,2
1107,graph_16_6,1,16,22,6.0,2,26,0.01412343978881836,2
1108,graph_16_7,1,16,20,7.0,4,27,0.021533966064453125,2
1109,graph_16_8,1,16,28,0.0,0,35,0.03576207160949707,2
1110,graph_16_9,1,16,19,21.0,5,42,0.02465224266052246,2
1111,graph_16_10,1,16,18,14.0,4,31,0.012563705444335938,2
1112,graph_16_11,1,16,21,0.0,0,32,0.022331714630126953,2
1113,graph_16_12,1,16,22,0.0,0,30,0.032053470611572266,2
1114,graph_16_13,1,16,23,0.0,0,29,0.02264094352722168,2
1115,graph_16_14,1,16,25,4.0,1,62,0.02886962890625,2
1116,graph_16_15,1,16,20,0.0,0,27,0.023742198944091797,2
1117,graph_16_16,1,16,21,35.0,8,44,0.03317427635192871,2
1118,graph_16_17,1,16,23,0.0,0,21,0.006157875061035156,2
1119,graph_16_18,1,16,23,19.0,2,43,0.02084517478942871,2
1120,graph_16_19,1,16,30,8.0,1,52,0.03766131401062012,2
1121,graph_16_20,1,15,19,16.0,5,79,0.04168415069580078,2
1122,graph_16_21,1,16,20,14.0,2,75,0.04820966720581055,2
1123,graph_16_22,1,16,20,11.0,5,39,0.025941848754882812,2
1124,graph_16_23,1,16,21,8.0,3,47,0.03589129447937012,2
1125,graph_16_24,1,16,26,21.0,3,50,0.02019190788269043,2
1126,graph_16_25,1,16,27,27.0,4,60,0.048880815505981445,2
1127,graph_16_26,1,16,24,10.0,3,60,0.03532695770263672,2
1128,graph_16_27,1,16,23,10.0,4,56,0.038495540618896484,2
1129,graph_16_28,1,16,26,9.0,3,64,0.039168357849121094,2
1130,graph_16_29,1,16,27,19.0,7,55,0.02500152587890625,2
1131,graph_16_30,1,16,25,34.0,7,80,0.03876614570617676,2
1132,graph_16_31,1,15,22,78.0,12,110,0.047354698181152344,2
1133,graph_16_32,1,16,21,38.0,10,34,0.03209352493286133,2
1134,graph_16_33,1,16,26,13.0,4,56,0.03817486763000488,2
1135,graph_16_34,1,16,24,0.0,0,42,0.03461790084838867,2
1136,graph_16_35,1,16,27,20.0,3,48,0.04091000556945801,2
1137,graph_16_36,1,16,22,55.0,12,76,0.05620217323303223,2
1138,graph_16_37,1,16,31,17.0,6,41,0.04577827453613281,2
1139,graph_16_38,1,16,22,40.0,8,26,0.03179597854614258,2
1140,graph_16_39,1,16,32,7.0,2,83,0.04847431182861328,2
1141,graph_16_40,1,16,27,13.0,3,87,0.04656195640563965,2
1142,graph_16_41,1,16,28,5.0,1,77,0.058112144470214844,2
1143,graph_16_42,1,16,26,33.0,9,126,0.05749034881591797,2
1144,graph_16_43,1,16,23,54.0,11,39,0.0332489013671875,2
1145,graph_16_44,1,16,23,26.0,9,78,0.04842567443847656,2
1146,graph_16_45,1,16,25,22.0,7,86,0.048947811126708984,2
1147,graph_16_46,1,16,27,16.0,4,43,0.031131505966186523,2
1148,graph_16_47,1,16,26,56.0,12,75,0.04460549354553223,2
1149,graph_16_48,1,16,35,11.0,7,77,0.0253756046295166,2
1150,graph_16_49,1,16,30,40.0,3,56,0.04509425163269043,2
1151,graph_16_50,1,16,23,7.0,2,63,0.03508305549621582,2
1152,graph_16_51,1,16,29,15.0,6,58,0.043825626373291016,2
1153,graph_16_52,1,16,43,31.0,6,52,0.04820442199707031,2
1154,graph_16_53,1,16,25,30.0,10,39,0.05047297477722168,2
1155,graph_16_54,1,16,39,30.0,10,72,0.06442141532897949,2
1156,graph_16_55,1,16,26,36.0,9,53,0.05801796913146973,2
1157,graph_16_56,1,16,36,14.0,6,55,0.04822087287902832,2
1158,graph_16_57,1,16,33,47.0,7,57,0.05964040756225586,2
1159,graph_16_58,1,16,27,52.0,6,142,0.07488179206848145,2
1160,graph_16_59,1,16,34,39.0,8,109,0.09090328216552734,2
1161,graph_16_60,1,16,26,96.0,9,100,0.0853121280670166,2
1162,graph_16_61,1,16,36,26.0,4,70,0.05746865272521973,2
1163,graph_16_62,1,16,32,35.0,8,90,0.07611894607543945,2
1164,graph_16_63,1,16,26,7.0,3,128,0.055525779724121094,2
1165,graph_16_64,1,16,25,28.0,5,60,0.056452274322509766,2
1166,graph_16_65,1,16,34,96.0,13,99,0.1135711669921875,2
1167,graph_16_66,1,16,35,4.0,2,63,0.0480349063873291,2
1168,graph_16_67,1,16,31,57.0,18,83,0.095245361328125,2
1169,graph_16_68,1,16,41,56.0,16,94,0.10193800926208496,2
1170,graph_16_69,1,16,26,123.0,20,99,0.0849757194519043,2
1171,graph_16_70,1,16,28,44.0,16,101,0.08826136589050293,2
1172,graph_16_71,1,16,23,93.0,23,92,0.07104206085205078,2
1173,graph_16_72,1,16,29,22.0,5,72,0.04804587364196777,2
1174,graph_16_73,1,16,26,47.0,14,82,0.05181097984313965,2
1175,graph_16_74,1,16,34,76.0,9,110,0.10539388656616211,2
1176,graph_16_75,1,16,31,46.0,9,94,0.05157327651977539,2
1177,graph_16_76,1,16,31,53.0,12,81,0.13057923316955566,2
1178,graph_16_77,1,16,33,26.0,6,109,0.06284546852111816,2
1179,graph_16_78,1,16,33,47.0,12,93,0.08042693138122559,2
1180,graph_16_79,1,16,40,88.0,22,118,0.26012587547302246,2
1181,graph_16_80,1,16,48,58.0,11,101,0.1742088794708252,2
1182,graph_16_81,1,16,31,145.0,24,123,0.1327512264251709,2
1183,graph_16_82,1,16,42,78.0,14,81,0.08995604515075684,2
1184,graph_16_83,1,16,35,44.0,9,67,0.05068039894104004,2
1185,graph_16_84,1,16,35,150.0,20,92,0.12621378898620605,2
1186,graph_16_85,1,16,53,108.0,16,128,0.2582671642303467,2
1187,graph_16_86,1,16,24,181.0,40,127,0.1131601333618164,2
1188,graph_16_87,1,16,34,88.0,10,109,0.08745765686035156,2
1189,graph_16_88,1,16,46,48.0,14,165,0.1686239242553711,2
1190,graph_16_89,1,16,31,100.0,24,98,0.08894515037536621,2
1191,graph_16_90,1,16,43,58.0,12,100,0.06528139114379883,2
1192,graph_16_91,1,16,50,107.0,29,152,0.22718286514282227,2
1193,graph_16_92,1,16,48,72.0,17,102,0.21873736381530762,2
1194,graph_16_93,1,16,55,28.0,11,182,0.2010021209716797,2
1195,graph_16_94,1,16,44,50.0,20,143,0.18132758140563965,2
1196,graph_16_95,1,16,36,138.0,23,137,0.19936060905456543,2
1197,graph_16_96,1,16,39,95.0,21,91,0.11842966079711914,2
1198,graph_16_97,1,16,33,131.0,31,109,0.1597590446472168,2
1199,graph_16_98,1,16,40,77.0,18,191,0.127244234085083,2
1200,graph_16_99,1,16,38,70.0,20,163,0.2477731704711914,2
1201,graph_17_0,1,17,20,0.0,0,26,0.02413654327392578,2
1202,graph_17_1,1,17,21,0.0,0,30,0.022362947463989258,2
1203,graph_17_2,1,17,21,8.0,4,28,0.012500762939453125,2
1204,graph_17_3,1,17,23,0.0,0,37,0.029574155807495117,2
1205,graph_17_4,1,17,27,1.0,1,44,0.03217792510986328,2
1206,graph_17_5,1,17,21,7.0,2,31,0.039255380630493164,2
1207,graph_17_6,1,17,21,0.0,0,32,0.02370905876159668,2
1208,graph_17_7,1,17,23,0.0,0,24,0.03325796127319336,2
1209,graph_17_8,1,17,28,40.0,4,65,0.07315540313720703,2
1210,graph_17_9,1,17,26,0.0,0,41,0.024480104446411133,2
1211,graph_17_10,1,17,26,13.0,3,34,0.04196429252624512,2
1212,graph_17_11,1,17,22,0.0,0,32,0.02422928810119629,2
1213,graph_17_12,1,17,20,0.0,0,52,0.0262451171875,2
1214,graph_17_13,1,17,23,3.0,1,44,0.02100229263305664,2
1215,graph_17_14,1,17,23,0.0,0,63,0.03390932083129883,2
1216,graph_17_15,1,17,22,14.0,3,60,0.03741884231567383,2
1217,graph_17_16,1,17,21,14.0,2,42,0.03107476234436035,2
1218,graph_17_17,1,17,21,7.0,2,55,0.03342008590698242,2
1219,graph_17_18,1,17,24,4.0,1,38,0.03223466873168945,2
1220,graph_17_19,1,17,29,0.0,0,36,0.034049034118652344,2
1221,graph_17_20,1,17,26,13.0,2,34,0.04297971725463867,2
1222,graph_17_21,1,17,37,9.0,2,56,0.04121136665344238,2
1223,graph_17_22,1,17,28,9.0,1,58,0.04247140884399414,2
1224,graph_17_23,1,17,25,26.0,5,55,0.04974555969238281,2
1225,graph_17_24,1,17,31,8.0,2,49,0.03763747215270996,2
1226,graph_17_25,1,17,23,78.0,12,82,0.059066057205200195,2
1227,graph_17_26,1,17,25,19.0,3,44,0.032915353775024414,2
1228,graph_17_27,1,17,26,15.0,7,47,0.03490877151489258,2
1229,graph_17_28,1,17,19,20.0,5,54,0.02448868751525879,2
1230,graph_17_29,1,17,26,18.0,5,61,0.0695033073425293,2
1231,graph_17_30,1,17,26,31.0,5,43,0.04530835151672363,2
1232,graph_17_31,1,17,21,21.0,8,57,0.04568910598754883,2
1233,graph_17_32,1,17,28,27.0,6,39,0.022826194763183594,2
1234,graph_17_33,1,17,24,50.0,6,68,0.056885480880737305,2
1235,graph_17_34,1,17,24,16.0,5,100,0.04983639717102051,2
1236,graph_17_35,1,17,23,25.0,7,75,0.058923959732055664,2
1237,graph_17_36,1,17,28,46.0,13,80,0.07199215888977051,2
1238,graph_17_37,1,17,22,58.0,12,52,0.04970836639404297,2
1239,graph_17_38,1,17,21,50.0,10,68,0.03792548179626465,2
1240,graph_17_39,1,17,28,32.0,7,98,0.09398198127746582,2
1241,graph_17_40,1,17,25,55.0,9,52,0.04743552207946777,2
1242,graph_17_41,1,17,26,29.0,7,59,0.04208779335021973,2
1243,graph_17_42,1,17,28,20.0,5,108,0.05395674705505371,2
1244,graph_17_43,1,17,30,12.0,2,74,0.044699668884277344,2
1245,graph_17_44,1,17,33,11.0,5,75,0.06056022644042969,2
1246,graph_17_45,1,17,28,18.0,7,70,0.0477294921875,2
1247,graph_17_46,1,17,25,36.0,8,49,0.04808926582336426,2
1248,graph_17_47,1,17,30,32.0,12,87,0.07130241394042969,2
1249,graph_17_48,1,17,26,87.0,15,85,0.06770515441894531,2
1250,graph_17_49,1,17,31,41.0,8,109,0.09086775779724121,2
1251,graph_17_50,1,17,39,51.0,6,83,0.09681510925292969,2
1252,graph_17_51,1,17,29,20.0,10,76,0.09134531021118164,2
1253,graph_17_52,1,17,24,61.0,9,67,0.05921173095703125,2
1254,graph_17_53,1,17,28,37.0,4,92,0.04921436309814453,2
1255,graph_17_54,1,17,35,17.0,3,71,0.04868912696838379,2
1256,graph_17_55,1,17,27,28.0,8,56,0.05103778839111328,2
1257,graph_17_56,1,17,35,40.0,9,86,0.0753026008605957,2
1258,graph_17_57,1,17,29,14.0,5,58,0.04531574249267578,2
1259,graph_17_58,1,17,30,45.0,12,56,0.05827641487121582,2
1260,graph_17_59,1,17,30,44.0,10,79,0.06122708320617676,2
1261,graph_17_60,1,16,42,13.0,6,69,0.060936927795410156,2
1262,graph_17_61,1,17,42,26.0,6,91,0.12623214721679688,2
1263,graph_17_62,1,17,31,17.0,7,81,0.05039072036743164,2
1264,graph_17_63,1,17,31,63.0,13,77,0.08714580535888672,2
1265,graph_17_64,1,17,28,40.0,5,62,0.04969906806945801,2
1266,graph_17_65,1,17,41,23.0,8,89,0.10698175430297852,2
1267,graph_17_66,1,17,30,32.0,11,129,0.08881926536560059,2
1268,graph_17_67,1,17,43,51.0,11,106,0.06794881820678711,2
1269,graph_17_68,1,17,37,88.0,19,161,0.17164945602416992,2
1270,graph_17_69,1,17,33,31.0,7,102,0.05335211753845215,2
1271,graph_17_70,1,17,45,36.0,12,83,0.10170674324035645,2
1272,graph_17_71,1,17,49,49.0,15,177,0.1475212574005127,2
1273,graph_17_72,1,17,40,75.0,17,130,0.18924617767333984,2
1274,graph_17_73,1,17,30,57.0,13,112,0.0986025333404541,2
1275,graph_17_74,1,17,35,106.0,17,94,0.15998315811157227,2
1276,graph_17_75,1,17,42,46.0,13,122,0.12008786201477051,2
1277,graph_17_76,1,17,36,15.0,3,128,0.06605029106140137,2
1278,graph_17_77,1,17,35,25.0,7,76,0.05639815330505371,2
1279,graph_17_78,1,17,33,22.0,7,101,0.05497431755065918,2
1280,graph_17_79,1,17,48,83.0,15,105,0.12951421737670898,2
1281,graph_17_80,1,17,42,72.0,15,125,0.19988179206848145,2
1282,graph_17_81,1,17,33,116.0,20,118,0.1088097095489502,2
1283,graph_17_82,1,17,39,112.0,15,211,0.20633244514465332,2
1284,graph_17_83,1,17,41,62.0,11,92,0.09129571914672852,2
1285,graph_17_84,1,17,26,137.0,32,115,0.1193845272064209,2
1286,graph_17_85,1,17,47,33.0,11,119,0.12772393226623535,2
1287,graph_17_86,1,17,37,84.0,24,154,0.20588064193725586,2
1288,graph_17_87,1,17,46,110.0,22,109,0.12232327461242676,2
1289,graph_17_88,1,17,42,91.0,16,121,0.16762614250183105,2
1290,graph_17_89,1,17,33,191.0,25,114,0.22408413887023926,2
1291,graph_17_90,1,17,58,70.0,12,133,0.15543031692504883,2
1292,graph_17_91,1,17,44,42.0,18,170,0.17682600021362305,2
1293,graph_17_92,1,17,40,131.0,24,175,0.26282334327697754,2
1294,graph_17_93,1,17,43,84.0,14,162,0.3066444396972656,2
1295,graph_17_94,1,17,44,77.0,21,170,0.17394638061523438,2
1296,graph_17_95,1,17,43,112.0,25,179,0.2080850601196289,2
1297,graph_17_96,1,17,36,67.0,16,144,0.0822303295135498,2
1298,graph_17_97,1,17,38,116.0,27,115,0.15491414070129395,2
1299,graph_17_98,1,17,56,129.0,35,200,0.3416013717651367,2
1300,graph_17_99,1,17,43,71.0,18,137,0.12410712242126465,2
1301,graph_18_0,1,18,21,0.0,0,20,0.009584188461303711,2
1302,graph_18_1,1,18,24,0.0,0,39,0.02303314208984375,2
1303,graph_18_2,1,18,25,12.0,1,19,0.022139787673950195,2
