Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
877,graph_13_76,5,13,30,4.0,4,72,0.05990266799926758,2
878,graph_13_77,5,13,37,6.0,6,83,0.08462905883789062,2
879,graph_13_78,5,13,31,11.0,11,77,0.09608960151672363,2
880,graph_13_79,5,13,31,4.0,4,58,0.03907489776611328,2
881,graph_13_80,5,13,35,7.0,7,58,0.05837893486022949,2
882,graph_13_81,5,13,31,3.0,3,55,0.03454947471618652,2
883,graph_13_82,5,13,28,5.0,5,97,0.04566073417663574,2
884,graph_13_83,5,13,32,6.0,6,68,0.06674695014953613,2
885,graph_13_84,5,13,33,10.0,10,64,0.0733189582824707,2
886,graph_13_85,5,13,32,7.0,7,68,0.06251859664916992,2
887,graph_13_86,5,13,24,3.0,3,80,0.046820878982543945,2
888,graph_13_87,5,13,36,6.0,6,63,0.06364703178405762,2
889,graph_13_88,5,13,34,6.0,6,92,0.07825088500976562,2
890,graph_13_89,5,13,36,6.0,6,93,0.05562996864318848,2
891,graph_13_90,5,13,34,6.0,6,86,0.04454207420349121,2
892,graph_13_91,5,13,31,4.0,4,59,0.0513153076171875,2
893,graph_13_92,5,13,31,7.0,7,71,0.05181264877319336,2
894,graph_13_93,5,13,40,8.0,8,86,0.16511797904968262,2
895,graph_13_94,5,13,31,5.0,5,84,0.04581046104431152,2
896,graph_13_95,5,13,32,5.0,5,80,0.024703264236450195,2
897,graph_13_96,5,13,30,7.0,7,68,0.06214427947998047,2
898,graph_13_97,5,13,28,16.0,16,128,0.10403203964233398,2
899,graph_13_98,5,13,26,4.0,4,65,0.04753589630126953,2
900,graph_13_99,5,13,37,11.0,11,114,0.13130855560302734,2
901,graph_14_0,5,14,19,0.0,0,24,0.009111166000366211,2
902,graph_14_1,5,14,21,0.0,0,18,0.009055614471435547,2
903,graph_14_2,5,14,20,0.0,0,15,0.01097869873046875,2
904,graph_14_3,5,14,18,0.0,0,34,0.011725187301635742,2
905,graph_14_4,5,14,19,1.0,1,21,0.020412683486938477,2
906,graph_14_5,5,14,17,2.0,2,18,0.009069204330444336,2
907,graph_14_6,5,14,20,0.0,0,23,0.023915529251098633,2
908,graph_14_7,5,14,16,0.0,0,29,0.012224435806274414,2
909,graph_14_8,5,14,20,0.0,0,26,0.011113882064819336,2
910,graph_14_9,5,14,18,3.0,3,47,0.021190881729125977,2
911,graph_14_10,5,14,17,1.0,1,28,0.009041309356689453,2
912,graph_14_11,5,13,18,2.0,2,38,0.007878303527832031,2
913,graph_14_12,5,14,20,0.0,0,28,0.021567344665527344,2
914,graph_14_13,5,14,16,1.0,1,38,0.023520231246948242,2
915,graph_14_14,5,14,18,1.0,1,33,0.008027791976928711,2
916,graph_14_15,5,14,19,1.0,1,27,0.009325265884399414,2
917,graph_14_16,5,14,17,0.0,0,45,0.0191342830657959,2
918,graph_14_17,5,14,17,0.0,0,22,0.020191192626953125,2
919,graph_14_18,5,14,20,8.0,8,44,0.04294300079345703,2
920,graph_14_19,5,14,18,2.0,2,41,0.02794623374938965,2
921,graph_14_20,5,14,19,0.0,0,27,0.02970147132873535,2
922,graph_14_21,5,14,18,0.0,0,28,0.00908350944519043,2
923,graph_14_22,5,14,18,1.0,1,41,0.019370317459106445,2
924,graph_14_23,5,14,28,0.0,0,35,0.029869794845581055,2
925,graph_14_24,5,14,20,2.0,2,39,0.010991096496582031,2
926,graph_14_25,5,14,27,0.0,0,34,0.013556241989135742,2
927,graph_14_26,5,14,22,1.0,1,34,0.023042917251586914,2
928,graph_14_27,5,14,20,1.0,1,36,0.018685579299926758,2
929,graph_14_28,5,14,24,2.0,2,28,0.025744199752807617,2
930,graph_14_29,5,14,17,5.0,5,46,0.022886037826538086,2
931,graph_14_30,5,14,19,0.0,0,35,0.011071443557739258,2
932,graph_14_31,5,14,19,6.0,6,32,0.04067587852478027,2
933,graph_14_32,5,14,21,1.0,1,43,0.03235793113708496,2
934,graph_14_33,5,14,25,3.0,3,45,0.03450155258178711,2
935,graph_14_34,5,14,21,0.0,0,22,0.022686004638671875,2
936,graph_14_35,5,14,23,1.0,1,23,0.020132064819335938,2
937,graph_14_36,5,14,17,4.0,4,30,0.030529499053955078,2
938,graph_14_37,5,14,22,6.0,6,91,0.05907917022705078,2
939,graph_14_38,5,14,30,0.0,0,21,0.028845548629760742,2
940,graph_14_39,5,14,19,1.0,1,48,0.02271723747253418,2
941,graph_14_40,5,14,21,2.0,2,38,0.037058353424072266,2
942,graph_14_41,5,14,27,1.0,1,35,0.019553184509277344,2
943,graph_14_42,5,14,27,1.0,1,29,0.028294801712036133,2
944,graph_14_43,5,14,18,7.0,7,81,0.046457767486572266,2
945,graph_14_44,5,14,26,2.0,2,37,0.04107236862182617,2
946,graph_14_45,5,14,18,8.0,8,45,0.04115128517150879,2
947,graph_14_46,5,14,17,6.0,6,42,0.03142046928405762,2
948,graph_14_47,5,14,23,6.0,6,63,0.03719496726989746,2
949,graph_14_48,5,14,21,0.0,0,43,0.02057194709777832,2
950,graph_14_49,5,14,23,11.0,11,110,0.06345796585083008,2
951,graph_14_50,5,14,33,2.0,2,44,0.0345308780670166,2
952,graph_14_51,5,14,30,3.0,3,40,0.04635024070739746,2
953,graph_14_52,5,14,27,0.0,0,82,0.0360102653503418,2
954,graph_14_53,5,14,22,4.0,4,70,0.042806386947631836,2
955,graph_14_54,5,14,28,4.0,4,61,0.04724478721618652,2
956,graph_14_55,5,14,20,4.0,4,60,0.03636670112609863,2
957,graph_14_56,5,14,25,3.0,3,66,0.03810882568359375,2
958,graph_14_57,5,14,30,6.0,6,91,0.021390914916992188,2
959,graph_14_58,5,14,28,3.0,3,66,0.027401447296142578,2
960,graph_14_59,5,14,25,5.0,5,53,0.04602813720703125,2
961,graph_14_60,5,14,23,9.0,9,61,0.05064249038696289,2
962,graph_14_61,5,14,24,6.0,6,59,0.0470731258392334,2
963,graph_14_62,5,14,26,9.0,9,108,0.08351302146911621,2
964,graph_14_63,5,14,22,4.0,4,63,0.03720664978027344,2
965,graph_14_64,5,14,23,7.0,7,78,0.05778837203979492,2
966,graph_14_65,5,14,28,4.0,4,93,0.04106879234313965,2
967,graph_14_66,5,14,29,6.0,6,64,0.05764651298522949,2
968,graph_14_67,5,14,37,4.0,4,78,0.0701296329498291,2
969,graph_14_68,5,14,36,7.0,7,57,0.05561685562133789,2
970,graph_14_69,5,14,29,4.0,4,49,0.03812766075134277,2
971,graph_14_70,5,14,30,2.0,2,63,0.026387929916381836,2
972,graph_14_71,5,13,28,8.0,8,94,0.04375171661376953,2
973,graph_14_72,5,14,26,9.0,9,79,0.07123923301696777,2
974,graph_14_73,5,14,37,3.0,3,75,0.06665778160095215,2
975,graph_14_74,5,14,34,2.0,2,49,0.04602813720703125,2
976,graph_14_75,5,14,24,12.0,12,86,0.08636808395385742,2
977,graph_14_76,5,14,32,5.0,5,62,0.06005215644836426,2
978,graph_14_77,5,14,28,6.0,6,78,0.06421136856079102,2
979,graph_14_78,5,14,41,9.0,9,112,0.11900782585144043,2
980,graph_14_79,5,14,23,13.0,13,69,0.07369041442871094,2
981,graph_14_80,5,14,31,13.0,13,101,0.1179969310760498,2
982,graph_14_81,5,14,32,5.0,5,73,0.04612374305725098,2
983,graph_14_82,5,14,46,9.0,9,106,0.11363482475280762,2
984,graph_14_83,5,14,38,7.0,7,88,0.09441208839416504,2
985,graph_14_84,5,14,38,11.0,11,85,0.09249281883239746,2
986,graph_14_85,5,14,35,11.0,11,99,0.08328819274902344,2
987,graph_14_86,5,14,39,6.0,6,63,0.09558916091918945,2
988,graph_14_87,5,14,35,7.0,7,90,0.10183072090148926,2
989,graph_14_88,5,14,28,9.0,9,65,0.07767748832702637,2
990,graph_14_89,5,14,41,7.0,7,60,0.09540987014770508,2
991,graph_14_90,5,14,38,8.0,8,130,0.14064979553222656,2
992,graph_14_91,5,14,28,6.0,6,82,0.06354284286499023,2
993,graph_14_92,5,14,46,8.0,8,96,0.12798380851745605,2
994,graph_14_93,5,14,28,11.0,11,133,0.0776054859161377,2
995,graph_14_94,5,14,42,9.0,9,71,0.08652496337890625,2
996,graph_14_95,5,14,36,4.0,4,92,0.054264068603515625,2
997,graph_14_96,5,14,37,8.0,8,137,0.1143798828125,2
998,graph_14_97,5,14,40,8.0,8,162,0.08203864097595215,2
999,graph_14_98,5,14,34,7.0,7,141,0.11610913276672363,2
1000,graph_14_99,5,14,29,13.0,13,84,0.0861661434173584,2
1001,graph_15_0,5,15,18,0.0,0,23,0.009180784225463867,2
1002,graph_15_1,5,15,15,1.0,1,14,0.004669666290283203,2
1003,graph_15_2,5,15,23,0.0,0,27,0.01080322265625,2
1004,graph_15_3,5,14,18,0.0,0,24,0.020146846771240234,2
1005,graph_15_4,5,15,21,0.0,0,31,0.01273202896118164,2
1006,graph_15_5,5,15,15,2.0,2,19,0.010465621948242188,2
1007,graph_15_6,5,15,21,1.0,1,33,0.011781692504882812,2
1008,graph_15_7,5,15,19,0.0,0,37,0.012351751327514648,2
1009,graph_15_8,5,15,17,1.0,1,47,0.0348660945892334,2
1010,graph_15_9,5,13,18,0.0,0,18,0.020140886306762695,2
1011,graph_15_10,5,15,22,1.0,1,18,0.009025812149047852,2
1012,graph_15_11,5,15,20,0.0,0,48,0.030759334564208984,2
1013,graph_15_12,5,15,18,0.0,0,33,0.020355701446533203,2
1014,graph_15_13,5,15,25,1.0,1,51,0.02387380599975586,2
1015,graph_15_14,5,15,22,3.0,3,29,0.023047685623168945,2
1016,graph_15_15,5,15,19,1.0,1,56,0.03617095947265625,2
1017,graph_15_16,5,15,20,0.0,0,32,0.02339315414428711,2
1018,graph_15_17,5,15,21,0.0,0,17,1.1248712539672852,2
1019,graph_15_18,5,15,21,1.0,1,52,0.019713640213012695,2
1020,graph_15_19,5,15,29,0.0,0,48,0.03582501411437988,2
1021,graph_15_20,5,15,24,3.0,3,36,0.03925943374633789,2
1022,graph_15_21,5,14,24,3.0,3,39,0.024632692337036133,2
1023,graph_15_22,5,15,18,1.0,1,35,0.00658726692199707,2
1024,graph_15_23,5,15,19,4.0,4,31,0.02732110023498535,2
1025,graph_15_24,5,15,29,2.0,2,45,0.0223386287689209,2
1026,graph_15_25,5,15,30,1.0,1,37,0.03093886375427246,2
1027,graph_15_26,5,15,29,2.0,2,32,0.012985944747924805,2
1028,graph_15_27,5,15,28,0.0,0,41,0.03604531288146973,2
1029,graph_15_28,5,15,19,3.0,3,62,0.0335845947265625,2
1030,graph_15_29,5,15,22,2.0,2,31,0.013161182403564453,2
1031,graph_15_30,5,14,21,5.0,5,42,0.031284332275390625,2
1032,graph_15_31,5,15,24,3.0,3,31,0.029592514038085938,2
1033,graph_15_32,5,15,27,2.0,2,34,0.020018815994262695,2
1034,graph_15_33,5,15,18,1.0,1,42,0.011830806732177734,2
1035,graph_15_34,5,15,23,3.0,3,31,0.012988090515136719,2
1036,graph_15_35,5,15,24,0.0,0,60,0.03658103942871094,2
1037,graph_15_36,5,15,23,5.0,5,59,0.05066418647766113,2
1038,graph_15_37,5,15,25,2.0,2,33,0.011835575103759766,2
1039,graph_15_38,5,15,20,0.0,0,49,0.033458709716796875,2
1040,graph_15_39,5,15,41,3.0,3,46,0.04976081848144531,2
1041,graph_15_40,5,15,27,6.0,6,56,0.05749773979187012,2
1042,graph_15_41,5,15,27,3.0,3,43,0.04455828666687012,2
1043,graph_15_42,5,15,26,2.0,2,53,0.025943517684936523,2
1044,graph_15_43,5,15,20,1.0,1,39,0.02133321762084961,2
1045,graph_15_44,5,15,32,4.0,4,30,0.041229963302612305,2
1046,graph_15_45,5,15,25,1.0,1,39,0.0200653076171875,2
1047,graph_15_46,5,15,31,5.0,5,73,0.04611325263977051,2
1048,graph_15_47,5,15,26,7.0,7,82,0.04892468452453613,2
1049,graph_15_48,5,15,30,4.0,4,51,0.047657012939453125,2
1050,graph_15_49,5,15,26,6.0,6,67,0.030178546905517578,2
1051,graph_15_50,5,15,22,0.0,0,43,0.021501541137695312,2
1052,graph_15_51,5,15,26,8.0,8,91,0.061789751052856445,2
1053,graph_15_52,5,15,23,5.0,5,77,0.015323877334594727,2
1054,graph_15_53,5,14,24,5.0,5,56,0.03743553161621094,2
1055,graph_15_54,5,15,31,3.0,3,54,0.03932332992553711,2
1056,graph_15_55,5,15,28,8.0,8,71,0.06117415428161621,2
1057,graph_15_56,5,15,34,1.0,1,68,0.047251224517822266,2
1058,graph_15_57,5,15,35,1.0,1,54,0.017000436782836914,2
1059,graph_15_58,5,15,27,9.0,9,80,0.06478190422058105,2
1060,graph_15_59,5,15,27,7.0,7,56,0.053223371505737305,2
1061,graph_15_60,5,15,35,3.0,3,63,0.0646820068359375,2
1062,graph_15_61,5,15,40,2.0,2,48,0.03894853591918945,2
1063,graph_15_62,5,15,24,5.0,5,87,0.03278613090515137,2
1064,graph_15_63,5,15,34,6.0,6,74,0.061045169830322266,2
1065,graph_15_64,5,15,33,5.0,5,88,0.05092191696166992,2
1066,graph_15_65,5,15,24,3.0,3,62,0.03582119941711426,2
1067,graph_15_66,5,15,31,10.0,10,116,0.08939027786254883,2
1068,graph_15_67,5,15,26,6.0,6,62,0.05387616157531738,2
1069,graph_15_68,5,15,29,2.0,2,53,0.03536868095397949,2
1070,graph_15_69,5,15,28,7.0,7,88,0.06850218772888184,2
1071,graph_15_70,5,15,31,7.0,7,74,0.06575846672058105,2
1072,graph_15_71,5,15,29,12.0,12,71,0.09385132789611816,2
1073,graph_15_72,5,15,28,8.0,8,84,0.06064653396606445,2
1074,graph_15_73,5,15,28,6.0,6,83,0.06400513648986816,2
1075,graph_15_74,5,15,28,9.0,9,73,0.09551286697387695,2
1076,graph_15_75,5,15,33,9.0,9,75,0.06944680213928223,2
1077,graph_15_76,5,15,28,9.0,9,96,0.08097529411315918,2
1078,graph_15_77,5,15,44,5.0,5,67,0.07145214080810547,2
1079,graph_15_78,5,15,30,10.0,10,94,0.07356929779052734,2
1080,graph_15_79,5,15,32,9.0,9,88,0.05675077438354492,2
1081,graph_15_80,5,15,46,4.0,4,68,0.07780051231384277,2
1082,graph_15_81,5,15,38,6.0,6,67,0.09238338470458984,2
1083,graph_15_82,5,15,36,9.0,9,82,0.08917880058288574,2
1084,graph_15_83,5,15,38,9.0,9,117,0.11085653305053711,2
1085,graph_15_84,5,15,43,5.0,5,122,0.06764531135559082,2
1086,graph_15_85,5,15,29,10.0,10,79,0.10551142692565918,2
1087,graph_15_86,5,15,36,5.0,5,90,0.06144905090332031,2
1088,graph_15_87,5,15,34,2.0,2,65,0.051996469497680664,2
1089,graph_15_88,5,15,33,7.0,7,143,0.0987086296081543,2
1090,graph_15_89,5,15,34,8.0,8,68,0.06934261322021484,2
1091,graph_15_90,5,15,40,14.0,14,142,0.1167459487915039,2
1092,graph_15_91,5,15,36,6.0,6,101,0.08423995971679688,2
1093,graph_15_92,5,15,36,9.0,9,106,0.10490942001342773,2
1094,graph_15_93,5,15,38,13.0,13,101,0.09729480743408203,2
1095,graph_15_94,5,15,36,5.0,5,62,0.053537845611572266,2
1096,graph_15_95,5,15,43,12.0,12,139,0.14887070655822754,2
1097,graph_15_96,5,15,33,13.0,13,95,0.10309076309204102,2
1098,graph_15_97,5,15,20,22.0,22,62,0.05626869201660156,2
1099,graph_15_98,5,15,28,17.0,17,138,0.10079598426818848,2
1100,graph_15_99,5,15,39,12.0,12,192,0.1592247486114502,2
1101,graph_16_0,5,16,23,0.0,0,30,0.023409128189086914,2
1102,graph_16_1,5,16,20,0.0,0,22,0.010767936706542969,2
1103,graph_16_2,5,16,17,0.0,0,28,0.011986970901489258,2
1104,graph_16_3,5,16,18,0.0,0,32,0.01284646987915039,2
1105,graph_16_4,5,16,21,3.0,3,54,0.03327488899230957,2
1106,graph_16_5,5,16,22,0.0,0,22,0.010624885559082031,2
1107,graph_16_6,5,16,22,1.0,1,26,0.028869152069091797,2
1108,graph_16_7,5,16,20,1.0,1,30,0.020152568817138672,2
1109,graph_16_8,5,16,28,0.0,0,38,0.023851871490478516,2
1110,graph_16_9,5,16,19,3.0,3,32,0.012255668640136719,2
1111,graph_16_10,5,16,18,3.0,3,27,0.022175073623657227,2
1112,graph_16_11,5,16,21,1.0,1,31,0.010584115982055664,2
1113,graph_16_12,5,16,22,0.0,0,28,0.020138025283813477,2
1114,graph_16_13,5,16,23,0.0,0,33,0.011053085327148438,2
1115,graph_16_14,5,16,25,1.0,1,65,0.0380396842956543,2
1116,graph_16_15,5,16,20,0.0,0,31,0.011735677719116211,2
1117,graph_16_16,5,16,21,7.0,7,42,0.02092885971069336,2
1118,graph_16_17,5,16,23,0.0,0,25,0.00913548469543457,2
1119,graph_16_18,5,16,23,1.0,1,49,0.02411937713623047,2
1120,graph_16_19,5,16,30,1.0,1,54,0.023792743682861328,2
1121,graph_16_20,5,15,19,4.0,4,70,0.05667853355407715,2
1122,graph_16_21,5,16,20,1.0,1,74,0.03602480888366699,2
1123,graph_16_22,5,16,20,2.0,2,38,0.04328203201293945,2
1124,graph_16_23,5,16,21,3.0,3,34,0.02401256561279297,2
1125,graph_16_24,5,16,26,3.0,3,42,0.012445449829101562,2
1126,graph_16_25,5,16,27,0.0,0,72,0.023976802825927734,2
1127,graph_16_26,5,16,24,2.0,2,45,0.023768901824951172,2
1128,graph_16_27,5,16,23,1.0,1,59,0.0249483585357666,2
1129,graph_16_28,5,16,26,2.0,2,60,0.03668403625488281,2
1130,graph_16_29,5,16,27,4.0,4,51,0.03292202949523926,2
1131,graph_16_30,5,16,25,3.0,3,73,0.034893035888671875,2
1132,graph_16_31,5,15,22,5.0,5,99,0.04270148277282715,2
1133,graph_16_32,5,16,21,4.0,4,29,0.013155221939086914,2
1134,graph_16_33,5,16,26,3.0,3,50,0.049837589263916016,2
1135,graph_16_34,5,16,24,1.0,1,44,0.022794485092163086,2
1136,graph_16_35,5,16,27,3.0,3,42,0.04521012306213379,2
1137,graph_16_36,5,16,22,4.0,4,75,0.03609943389892578,2
1138,graph_16_37,5,16,31,4.0,4,49,0.03225970268249512,2
1139,graph_16_38,5,16,22,4.0,4,22,0.022774219512939453,2
1140,graph_16_39,5,16,32,1.0,1,78,0.04510354995727539,2
1141,graph_16_40,5,16,27,3.0,3,76,0.042316436767578125,2
1142,graph_16_41,5,16,28,1.0,1,80,0.05236649513244629,2
1143,graph_16_42,5,16,26,13.0,13,123,0.07828235626220703,2
1144,graph_16_43,5,16,23,6.0,6,40,0.046265602111816406,2
1145,graph_16_44,5,16,23,4.0,4,65,0.03951311111450195,2
1146,graph_16_45,5,16,25,2.0,2,72,0.044890403747558594,2
1147,graph_16_46,5,16,27,5.0,5,44,0.03266477584838867,2
1148,graph_16_47,5,16,26,7.0,7,59,0.04001331329345703,2
1149,graph_16_48,5,16,35,5.0,5,79,0.022031545639038086,2
1150,graph_16_49,5,16,30,6.0,6,77,0.05398893356323242,2
1151,graph_16_50,5,16,23,2.0,2,64,0.0335240364074707,2
1152,graph_16_51,5,16,29,6.0,6,61,0.05864882469177246,2
1153,graph_16_52,5,16,43,4.0,4,51,0.0628364086151123,2
1154,graph_16_53,5,16,25,2.0,2,34,0.02344346046447754,2
1155,graph_16_54,5,16,39,6.0,6,59,0.08366274833679199,2
1156,graph_16_55,5,16,26,8.0,8,57,0.059075117111206055,2
1157,graph_16_56,5,16,36,3.0,3,53,0.05846405029296875,2
1158,graph_16_57,5,16,33,4.0,4,57,0.035309553146362305,2
1159,graph_16_58,5,16,27,7.0,7,100,0.06513524055480957,2
1160,graph_16_59,5,16,34,4.0,4,115,0.07924294471740723,2
1161,graph_16_60,5,16,26,3.0,3,89,0.05380725860595703,2
1162,graph_16_61,5,16,36,4.0,4,54,0.05341696739196777,2
1163,graph_16_62,5,16,32,3.0,3,77,0.04544568061828613,2
1164,graph_16_63,5,16,26,2.0,2,122,0.053615570068359375,2
1165,graph_16_64,5,16,25,1.0,1,65,0.025350332260131836,2
1166,graph_16_65,5,16,34,7.0,7,97,0.05473804473876953,2
1167,graph_16_66,5,16,35,4.0,4,55,0.046013593673706055,2
1168,graph_16_67,5,16,31,14.0,14,89,0.07524394989013672,2
1169,graph_16_68,5,16,41,14.0,14,91,0.1064004898071289,2
1170,graph_16_69,5,16,26,8.0,8,85,0.05020451545715332,2
1171,graph_16_70,5,16,28,11.0,11,91,0.07290148735046387,2
1172,graph_16_71,5,16,23,17.0,17,68,0.09180235862731934,2
1173,graph_16_72,5,16,29,7.0,7,63,0.06364226341247559,2
1174,graph_16_73,5,16,26,13.0,13,92,0.07314705848693848,2
1175,graph_16_74,5,16,34,11.0,11,101,0.11179399490356445,2
1176,graph_16_75,5,16,31,10.0,10,100,0.10092711448669434,2
1177,graph_16_76,5,16,31,10.0,10,84,0.06967282295227051,2
1178,graph_16_77,5,16,33,10.0,10,100,0.06302332878112793,2
1179,graph_16_78,5,16,33,8.0,8,81,0.07718777656555176,2
1180,graph_16_79,5,16,40,17.0,17,118,0.2042396068572998,2
1181,graph_16_80,5,16,48,7.0,7,106,0.11673593521118164,2
1182,graph_16_81,5,16,31,17.0,17,124,0.09089875221252441,2
1183,graph_16_82,5,16,42,11.0,11,77,0.11908721923828125,2
1184,graph_16_83,5,16,35,9.0,9,81,0.06746292114257812,2
1185,graph_16_84,5,16,35,8.0,8,86,0.07616519927978516,2
1186,graph_16_85,5,16,53,12.0,12,103,0.16038131713867188,2
1187,graph_16_86,5,16,24,29.0,29,103,0.28414273262023926,2
1188,graph_16_87,5,16,34,9.0,9,93,0.08649897575378418,2
1189,graph_16_88,5,16,46,14.0,14,146,0.17165160179138184,2
1190,graph_16_89,5,16,31,15.0,15,103,0.09446120262145996,2
1191,graph_16_90,5,16,43,11.0,11,102,0.11609005928039551,2
1192,graph_16_91,5,16,50,12.0,12,132,0.1706385612487793,2
1193,graph_16_92,5,16,48,8.0,8,82,0.11827778816223145,2
1194,graph_16_93,5,16,55,11.0,11,161,0.19072222709655762,2
1195,graph_16_94,5,16,44,10.0,10,123,0.1472153663635254,2
1196,graph_16_95,5,16,36,14.0,14,131,0.15172576904296875,2
1197,graph_16_96,5,16,39,8.0,8,85,0.11507129669189453,2
1198,graph_16_97,5,16,33,18.0,18,100,0.10113382339477539,2
1199,graph_16_98,5,16,40,18.0,18,178,0.13538408279418945,2
1200,graph_16_99,5,16,38,15.0,15,142,0.13828206062316895,2
1201,graph_17_0,5,17,20,1.0,1,34,0.012520790100097656,2
1202,graph_17_1,5,17,21,0.0,0,25,0.01076817512512207,2
1203,graph_17_2,5,17,21,2.0,2,23,0.022719621658325195,2
1204,graph_17_3,5,17,23,0.0,0,42,0.011859416961669922,2
1205,graph_17_4,5,17,27,1.0,1,44,0.019560575485229492,2
1206,graph_17_5,5,17,21,0.0,0,34,0.012419462203979492,2
1207,graph_17_6,5,17,21,0.0,0,27,0.01073002815246582,2
1208,graph_17_7,5,17,23,0.0,0,26,0.010656595230102539,2
1209,graph_17_8,5,17,28,2.0,2,54,0.0390162467956543,2
1210,graph_17_9,5,17,26,0.0,0,29,0.02167677879333496,2
1211,graph_17_10,5,17,26,2.0,2,24,0.010640621185302734,2
1212,graph_17_11,5,17,22,0.0,0,31,0.010981082916259766,2
1213,graph_17_12,5,17,20,0.0,0,45,0.03356504440307617,2
1214,graph_17_13,5,17,23,1.0,1,44,0.024074316024780273,2
1215,graph_17_14,5,17,23,0.0,0,47,0.030664920806884766,2
1216,graph_17_15,5,17,22,3.0,3,51,0.03476595878601074,2
1217,graph_17_16,5,17,21,2.0,2,45,0.027900218963623047,2
1218,graph_17_17,5,17,21,2.0,2,53,0.03036785125732422,2
1219,graph_17_18,5,17,24,1.0,1,26,0.013689041137695312,2
1220,graph_17_19,5,17,29,0.0,0,40,0.030452489852905273,2
1221,graph_17_20,5,17,26,2.0,2,52,0.037301063537597656,2
1222,graph_17_21,5,17,37,0.0,0,44,0.027606487274169922,2
1223,graph_17_22,5,17,28,3.0,3,61,0.03931617736816406,2
1224,graph_17_23,5,17,25,1.0,1,46,0.03303074836730957,2
1225,graph_17_24,5,17,31,0.0,0,46,0.03534531593322754,2
1226,graph_17_25,5,17,23,8.0,8,77,0.05149960517883301,2
1227,graph_17_26,5,17,25,0.0,0,55,0.029818058013916016,2
1228,graph_17_27,5,17,26,6.0,6,43,0.04165291786193848,2
1229,graph_17_28,5,17,19,6.0,6,60,0.04108405113220215,2
1230,graph_17_29,5,17,26,3.0,3,62,0.04976701736450195,2
1231,graph_17_30,5,17,26,3.0,3,46,0.03930330276489258,2
1232,graph_17_31,5,17,21,6.0,6,51,0.05792045593261719,2
1233,graph_17_32,5,17,28,3.0,3,33,0.038133859634399414,2
1234,graph_17_33,5,17,24,5.0,5,65,0.028374910354614258,2
1235,graph_17_34,5,17,24,0.0,0,101,0.047786712646484375,2
1236,graph_17_35,5,17,23,4.0,4,77,0.03915548324584961,2
1237,graph_17_36,5,17,28,5.0,5,73,0.05527162551879883,2
1238,graph_17_37,5,17,22,8.0,8,63,0.04766225814819336,2
1239,graph_17_38,5,17,21,7.0,7,70,0.04621005058288574,2
1240,graph_17_39,5,17,28,4.0,4,74,0.05837726593017578,2
1241,graph_17_40,5,17,25,8.0,8,54,0.04699373245239258,2
1242,graph_17_41,5,17,26,4.0,4,67,0.02790355682373047,2
1243,graph_17_42,5,17,28,4.0,4,70,0.06796503067016602,2
1244,graph_17_43,5,17,30,5.0,5,68,0.05759072303771973,2
1245,graph_17_44,5,17,33,2.0,2,63,0.05538153648376465,2
1246,graph_17_45,5,17,28,3.0,3,67,0.024564504623413086,2
1247,graph_17_46,5,17,25,5.0,5,51,0.044904232025146484,2
1248,graph_17_47,5,17,30,5.0,5,80,0.05528616905212402,2
1249,graph_17_48,5,17,26,10.0,10,85,0.02488422393798828,2
1250,graph_17_49,5,17,31,7.0,7,91,0.08427691459655762,2
1251,graph_17_50,5,17,39,4.0,4,63,0.055429935455322266,2
1252,graph_17_51,5,17,29,6.0,6,75,0.07421326637268066,2
1253,graph_17_52,5,17,24,6.0,6,66,0.0500178337097168,2
1254,graph_17_53,5,17,28,1.0,1,89,0.03361082077026367,2
1255,graph_17_54,5,17,35,5.0,5,68,0.06105828285217285,2
1256,graph_17_55,5,17,27,5.0,5,50,0.047231197357177734,2
1257,graph_17_56,5,17,35,4.0,4,79,0.07300949096679688,2
1258,graph_17_57,5,17,29,3.0,3,72,0.032599449157714844,2
1259,graph_17_58,5,17,30,8.0,8,43,0.0728914737701416,2
1260,graph_17_59,5,17,30,10.0,10,103,0.0954594612121582,2
1261,graph_17_60,5,16,42,6.0,6,88,0.09001970291137695,2
1262,graph_17_61,5,17,42,9.0,9,92,0.13274240493774414,2
1263,graph_17_62,5,17,31,4.0,4,87,0.04825115203857422,2
1264,graph_17_63,5,17,31,10.0,10,77,0.0717172622680664,2
1265,graph_17_64,5,17,28,4.0,4,64,0.024376630783081055,2
1266,graph_17_65,5,17,41,8.0,8,86,0.10184383392333984,2
1267,graph_17_66,5,17,30,10.0,10,107,0.07615184783935547,2
1268,graph_17_67,5,17,43,5.0,5,78,0.10363245010375977,2
1269,graph_17_68,5,17,37,12.0,12,155,0.2187798023223877,2
1270,graph_17_69,5,17,33,12.0,12,79,0.08008909225463867,2
1271,graph_17_70,5,17,45,7.0,7,92,0.10288405418395996,2
1272,graph_17_71,5,17,49,13.0,13,163,0.13772177696228027,2
1273,graph_17_72,5,17,40,6.0,6,128,0.10843634605407715,2
1274,graph_17_73,5,17,30,10.0,10,88,0.07951211929321289,2
1275,graph_17_74,5,17,35,10.0,10,92,0.08934187889099121,2
1276,graph_17_75,5,17,42,5.0,5,120,0.06244516372680664,2
1277,graph_17_76,5,17,36,2.0,2,112,0.059778690338134766,2
1278,graph_17_77,5,17,35,7.0,7,75,0.077239990234375,2
