Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
2956,graph_34_55,0,34,78,23.0,23,2105.25,1.2158162593841553,2
2957,graph_34_56,0,34,68,30.0,30,2343.75,6.805643558502197,2
2958,graph_34_57,0,34,62,33.0,33,1715.8062500000015,1.0790026187896729,2
2959,graph_34_58,0,34,95,18.0,18,3269.5,1.1519603729248047,2
2960,graph_34_59,0,34,78,38.0,38,2740.5,4.049799919128418,2
2961,graph_34_60,0,34,55,49.0,49,533.75,1.3084893226623535,2
2962,graph_34_61,0,34,72,39.0,39,932.4999999999995,1.7377276420593262,2
2963,graph_34_62,0,34,97,32.0,32,3030.0,2.1888229846954346,2
2964,graph_34_63,0,34,86,47.0,47,2074.75,8.93496298789978,2
2965,graph_34_64,0,34,100,38.000000000000135,38,3648.7499999999964,5.91784405708313,2
2966,graph_34_65,0,34,81,36.0,36,718.4999999999734,19.767655611038208,2
2967,graph_34_66,0,34,66,45.0,45,3246.2500000001346,14.994091033935547,2
2968,graph_34_67,0,34,77,58.0,58,1821.500000000005,38.69712543487549,2
2969,graph_34_68,0,34,79,39.0,39,2133.2500000000673,4.051831007003784,2
2970,graph_34_69,0,34,97,38.0,38,2922.5,6.3147993087768555,2
2971,graph_34_70,0,34,76,32.0,32,2562.7500000000055,2.0556788444519043,2
2972,graph_34_71,0,34,66,53.0,53,3395.9222203038676,4.855048656463623,2
2973,graph_34_72,0,33,74,48.0,48,1573.5000000000184,3.0447750091552734,2
2974,graph_34_73,0,34,69,61.0,61,3066.2500000000437,6.894311428070068,2
2975,graph_34_74,0,34,76,51.0,51,2593.9999999998577,3.1859471797943115,2
2976,graph_34_75,0,34,110,37.0,37,3451.249999998808,10.054290771484375,2
2977,graph_34_76,0,34,62,52.0,52,1404.5000000000528,2.5207974910736084,2
2978,graph_34_77,0,34,91,34.0,34,2098.7500000000246,1.936553716659546,2
2979,graph_34_78,0,34,91,52.0,52,2161.750000000035,26.267590045928955,2
2980,graph_34_79,0,34,79,69.0,69,2732.750000000036,8.79066014289856,2
2981,graph_34_80,0,34,120,45.0,45,4258.5,14.352695941925049,2
2982,graph_34_81,0,34,89,72.0,72,3511.0000000005325,16.611674308776855,2
2983,graph_34_82,0,34,71,55.0,55,2028.7500000000282,3.0214359760284424,2
2984,graph_34_83,0,34,80,69.0,69,2235.2500000000105,13.602612495422363,2
2985,graph_34_84,0,34,100,42.0,42,2465.499999999975,8.199880123138428,2
2986,graph_34_85,0,34,88,52.000000000000014,52,3053.250000000003,6.534273862838745,2
2987,graph_34_86,0,34,93,50.0,50,929.5000000000003,5.554441928863525,2
2988,graph_34_87,0,34,94,78.0,78,2522.7500000002037,29.419225454330444,2
2989,graph_34_88,0,34,94,47.0,47,1487.2500000000007,6.837280511856079,2
2990,graph_34_89,0,34,88,60.0,60,3286.3485714285744,8.039846897125244,2
2991,graph_34_90,0,34,107,68.0,68,4293.250000000022,16.087717533111572,2
2992,graph_34_91,0,34,115,47.000000000000014,47,4230.499999999997,11.56430196762085,2
2993,graph_34_92,0,34,77,59.0,59,2130.000000000005,8.804187059402466,2
2994,graph_34_93,0,34,97,85.0,85,2249.500000000013,29.146689414978027,2
