File,Crossings,Time,Nodes
Rome-Lib/graficon24nodi/grafo119.24,1,0.050401926040649414,62
Rome-Lib/graficon42nodi/grafo2322.42,9,0.20213794708251953,69
north/g.48.18.graphml,2,0.12278580665588379,68
Rome-Lib/graficon37nodi/grafo2374.37,5,0.0336761474609375,69
Rome-Lib/graficon37nodi/grafo2398.37,10,0.16868996620178223,64
Rome-Lib/graficon34nodi/grafo2899.34,3,0.06204795837402344,62
Rome-Lib/graficon43nodi/grafo5786.43,8,0.203887939453125,65
Rome-Lib/graficon38nodi/grafo5711.38,5,0.10402297973632812,66
Rome-Lib/graficon37nodi/grafo3576.37,13,0.4536299705505371,69
Rome-Lib/graficon44nodi/grafo1219.44,0,0.022535085678100586,66
Rome-Lib/graficon38nodi/grafo3321.38,16,0.3027780055999756,66
Rome-Lib/graficon43nodi/grafo7668.43,22,0.6267149448394775,69
Rome-Lib/graficon41nodi/grafo5941.41,3,0.07554197311401367,69
Rome-Lib/graficon35nodi/grafo3202.35,11,0.0691518783569336,64
Rome-Lib/graficon40nodi/grafo2529.40,5,0.10400509834289551,62
Rome-Lib/graficon42nodi/grafo1337.42,5,0.1222538948059082,62
Rome-Lib/graficon31nodi/grafo1349.31,4,0.032833099365234375,62
Rome-Lib/graficon52nodi/grafo7678.52,7,0.16757893562316895,64
Rome-Lib/graficon34nodi/grafo5991.34,2,0.057067155838012695,60
Rome-Lib/graficon36nodi/grafo6283.36,5,0.10835695266723633,60
Rome-Lib/graficon47nodi/grafo909.47,1,0.04352092742919922,63
Rome-Lib/graficon36nodi/grafo5809.36,8,0.10061001777648926,63
north/g.23.76.graphml,29,0.32984018325805664,62
Rome-Lib/graficon41nodi/grafo5637.41,5,0.10065722465515137,61
Rome-Lib/graficon39nodi/grafo2708.39,5,0.1257030963897705,69
Rome-Lib/graficon37nodi/grafo3406.37,9,0.23435401916503906,62
Rome-Lib/graficon33nodi/grafo11426.33,2,0.03426504135131836,60
Rome-Lib/graficon34nodi/grafo11386.34,4,0.030447959899902344,65
Rome-Lib/graficon40nodi/grafo6167.40,22,0.693336009979248,66
Rome-Lib/graficon39nodi/grafo3962.39,8,0.21415400505065918,63
north/g.47.23.graphml,5,0.1516270637512207,67
Rome-Lib/graficon30nodi/grafo359.30,4,0.04549407958984375,60
Rome-Lib/graficon38nodi/grafo6069.38,3,0.07483196258544922,60
Rome-Lib/graficon38nodi/grafo4092.38,11,0.1252610683441162,66
Rome-Lib/graficon38nodi/grafo6593.38,13,0.4667389392852783,62
Rome-Lib/graficon42nodi/grafo5250.42,7,0.1273038387298584,64
Rome-Lib/graficon38nodi/grafo6596.38,1,0.04071211814880371,61
Rome-Lib/graficon36nodi/grafo7509.36,6,0.14536619186401367,69
Rome-Lib/graficon34nodi/grafo1962.34,0,0.020694971084594727,63
Rome-Lib/graficon48nodi/grafo5587.48,15,0.46941494941711426,69
Rome-Lib/graficon34nodi/grafo5815.34,0,0.018493175506591797,63
north/g.29.3.graphml,2,0.035002946853637695,65
Rome-Lib/graficon40nodi/grafo6142.40,8,0.1763768196105957,64
Rome-Lib/graficon37nodi/grafo2070.37,10,0.17455720901489258,69
Rome-Lib/graficon40nodi/grafo7449.40,4,0.02997303009033203,62
Rome-Lib/graficon35nodi/grafo6035.35,9,0.13414788246154785,61
Rome-Lib/graficon34nodi/grafo3178.34,9,0.14374494552612305,60
Rome-Lib/graficon41nodi/grafo3575.41,9,0.16356801986694336,68
north/g.43.12.graphml,2,0.03991818428039551,63
Rome-Lib/graficon40nodi/grafo3777.40,9,0.2745389938354492,65
Rome-Lib/graficon36nodi/grafo3742.36,6,0.0987091064453125,63
north/g.45.7.graphml,0,0.021237850189208984,61
Rome-Lib/graficon30nodi/grafo484.30,2,0.04942202568054199,63
Rome-Lib/graficon38nodi/grafo3416.38,7,0.20912599563598633,68
Rome-Lib/graficon43nodi/grafo6908.43,8,0.1026449203491211,60
Rome-Lib/graficon27nodi/grafo2915.27,6,0.0664970874786377,62
Rome-Lib/graficon44nodi/grafo7237.44,10,0.19057083129882812,66
Rome-Lib/graficon38nodi/grafo2959.38,7,0.11974287033081055,61
Rome-Lib/graficon37nodi/grafo3395.37,18,0.35750293731689453,69
Rome-Lib/graficon38nodi/grafo5367.38,3,0.1169900894165039,64
Rome-Lib/graficon43nodi/grafo3669.43,6,0.26485300064086914,67
Rome-Lib/graficon38nodi/grafo2304.38,12,0.28125500679016113,63
north/g.62.6.graphml,0,0.02850484848022461,63
Rome-Lib/graficon36nodi/grafo3200.36,10,0.2155461311340332,63
north/g.44.21.graphml,0,0.04302501678466797,68
Rome-Lib/graficon38nodi/grafo2986.38,17,0.7452840805053711,67
Rome-Lib/graficon45nodi/grafo1279.45,16,0.3786189556121826,67
Rome-Lib/graficon34nodi/grafo5527.34,6,0.1198430061340332,69
Rome-Lib/graficon43nodi/grafo5868.43,16,0.26949596405029297,66
Rome-Lib/graficon27nodi/grafo1625.27,4,0.03872108459472656,61
Rome-Lib/graficon36nodi/grafo11244.36,15,0.228654146194458,60
Rome-Lib/graficon35nodi/grafo3015.35,1,0.03561592102050781,67
Rome-Lib/graficon39nodi/grafo2007.39,14,0.2139430046081543,68
Rome-Lib/graficon39nodi/grafo3792.39,7,0.282940149307251,61
Rome-Lib/graficon36nodi/grafo3022.36,19,0.2500338554382324,64
Rome-Lib/graficon39nodi/grafo6465.39,3,0.030781984329223633,68
Rome-Lib/graficon35nodi/grafo11343.35,5,0.14121389389038086,62
Rome-Lib/graficon33nodi/grafo11551.33,2,0.11045098304748535,68
Rome-Lib/graficon32nodi/grafo1694.32,4,0.06351399421691895,61
Rome-Lib/graficon49nodi/grafo1041.49,2,0.054502010345458984,66
Rome-Lib/graficon43nodi/grafo7428.43,6,0.04840803146362305,60
Rome-Lib/graficon35nodi/grafo5202.35,1,0.021811962127685547,62
Rome-Lib/graficon21nodi/grafo2831.21,11,0.10800004005432129,61
Rome-Lib/graficon39nodi/grafo11519.39,12,0.1512901782989502,66
Rome-Lib/graficon38nodi/grafo7662.38,5,0.07513618469238281,66
Rome-Lib/graficon34nodi/grafo11517.34,5,0.13435983657836914,69
Rome-Lib/graficon38nodi/grafo3164.38,4,0.11565709114074707,66
Rome-Lib/graficon41nodi/grafo6853.41,14,0.25850701332092285,61
Rome-Lib/graficon40nodi/grafo3114.40,11,0.4142730236053467,77
Rome-Lib/graficon36nodi/grafo3041.36,18,0.6303470134735107,74
Rome-Lib/graficon42nodi/grafo6325.42,4,0.14461398124694824,73
Rome-Lib/graficon41nodi/grafo7638.41,15,0.2510488033294678,76
Rome-Lib/graficon38nodi/grafo6644.38,7,0.04965996742248535,73
Rome-Lib/graficon33nodi/grafo3877.33,20,0.21433115005493164,78
Rome-Lib/graficon45nodi/grafo7424.45,32,3.7455079555511475,72
Rome-Lib/graficon42nodi/grafo5166.42,9,0.3325459957122803,78
Rome-Lib/graficon44nodi/grafo4067.44,7,0.18911099433898926,76
Rome-Lib/graficon36nodi/grafo3784.36,8,0.14196491241455078,72
Rome-Lib/graficon44nodi/grafo1776.44,7,0.27701282501220703,76
Rome-Lib/graficon38nodi/grafo3110.38,11,0.3389160633087158,75
Rome-Lib/graficon42nodi/grafo4045.42,18,0.42812108993530273,79
Rome-Lib/graficon40nodi/grafo10029.40,9,0.26053309440612793,71
Rome-Lib/graficon34nodi/grafo5744.34,5,0.038583993911743164,72
Rome-Lib/graficon37nodi/grafo6629.37,5,0.03786301612854004,70
Rome-Lib/graficon35nodi/grafo10277.35,8,0.21403908729553223,71
Rome-Lib/graficon34nodi/grafo3842.34,3,0.0457310676574707,74
Rome-Lib/graficon40nodi/grafo4034.40,3,0.08817386627197266,71
north/g.47.2.graphml,5,0.06448197364807129,78
Rome-Lib/graficon47nodi/grafo1475.47,6,0.11932206153869629,73
Rome-Lib/graficon36nodi/grafo5638.36,2,0.02978205680847168,70
Rome-Lib/graficon47nodi/grafo3349.47,0,0.04634404182434082,72
Rome-Lib/graficon43nodi/grafo6296.43,25,3.08548903465271,79
Rome-Lib/graficon43nodi/grafo6336.43,7,0.2380678653717041,77
Rome-Lib/graficon35nodi/grafo5847.35,0,0.027410030364990234,72
Rome-Lib/graficon37nodi/grafo2713.37,14,0.27123212814331055,76
Rome-Lib/graficon38nodi/grafo3708.38,8,0.21979379653930664,74
Rome-Lib/graficon38nodi/grafo5151.38,33,0.7388660907745361,72
Rome-Lib/graficon37nodi/grafo5875.37,4,0.0837259292602539,76
Rome-Lib/graficon30nodi/grafo1261.30,4,0.12979817390441895,72
Rome-Lib/graficon48nodi/grafo1498.48,8,0.5298178195953369,76
Rome-Lib/graficon34nodi/grafo10511.34,3,0.034097909927368164,71
north/g.35.10.graphml,2,0.026118993759155273,75
Rome-Lib/graficon44nodi/grafo6970.44,6,0.17573094367980957,74
Rome-Lib/graficon39nodi/grafo3984.39,7,0.1371779441833496,70
Rome-Lib/graficon42nodi/grafo6989.42,21,1.12652587890625,76
Rome-Lib/graficon17nodi/grafo2601.17,1,0.02542901039123535,70
Rome-Lib/graficon42nodi/grafo6203.42,22,1.5681369304656982,77
Rome-Lib/graficon43nodi/grafo7206.43,5,0.16273093223571777,78
Rome-Lib/graficon35nodi/grafo5368.35,1,0.04822111129760742,73
Rome-Lib/graficon37nodi/grafo9879.37,3,0.09050393104553223,77
north/g.13.34.graphml,41,7.552505016326904,75
Rome-Lib/graficon38nodi/grafo6736.38,30,0.8638160228729248,76
Rome-Lib/graficon37nodi/grafo1035.37,18,0.33020997047424316,75
Rome-Lib/graficon41nodi/grafo7104.41,17,0.2736480236053467,70
Rome-Lib/graficon51nodi/grafo6491.51,6,1.7565340995788574,78
Rome-Lib/graficon45nodi/grafo3761.45,10,0.16449999809265137,79
Rome-Lib/graficon47nodi/grafo7547.47,10,0.1495800018310547,77
Rome-Lib/graficon48nodi/grafo3998.48,1,0.06479001045227051,75
Rome-Lib/graficon37nodi/grafo3931.37,12,0.4495570659637451,74
Rome-Lib/graficon41nodi/grafo5983.41,8,0.22851109504699707,75
Rome-Lib/graficon43nodi/grafo6901.43,10,0.16718196868896484,77
Rome-Lib/graficon46nodi/grafo1581.46,2,0.12446093559265137,71
north/g.23.90.graphml,9,0.13856887817382812,72
Rome-Lib/graficon40nodi/grafo5145.40,4,0.09380793571472168,75
Rome-Lib/graficon40nodi/grafo7475.40,9,0.1907329559326172,78
Rome-Lib/graficon38nodi/grafo10730.38,4,0.0737299919128418,76
Rome-Lib/graficon43nodi/grafo7403.43,22,1.4304490089416504,70
Rome-Lib/graficon26nodi/grafo169.26,9,0.05298209190368652,70
Rome-Lib/graficon38nodi/grafo3848.38,5,0.06945300102233887,70
Rome-Lib/graficon45nodi/grafo7460.45,19,0.5396988391876221,73
Rome-Lib/graficon39nodi/grafo6126.39,8,0.1330552101135254,75
Rome-Lib/graficon44nodi/grafo5982.44,12,0.5348610877990723,79
Rome-Lib/graficon43nodi/grafo7444.43,15,0.4651470184326172,77
Rome-Lib/graficon47nodi/grafo1141.47,16,0.8440661430358887,70
Rome-Lib/graficon45nodi/grafo5925.45,14,0.3616061210632324,79
Rome-Lib/graficon45nodi/grafo6963.45,12,0.3046398162841797,72
Rome-Lib/graficon45nodi/grafo7520.45,12,0.3256080150604248,75
Rome-Lib/graficon48nodi/grafo7046.48,2,0.13496088981628418,76
Rome-Lib/graficon40nodi/grafo7121.40,6,0.20366787910461426,76
Rome-Lib/graficon42nodi/grafo4032.42,9,0.12020492553710938,77
Rome-Lib/graficon34nodi/grafo5340.34,16,0.4272801876068115,78
Rome-Lib/graficon39nodi/grafo3242.39,12,0.17063283920288086,78
Rome-Lib/graficon39nodi/grafo7387.39,5,0.1302640438079834,76
Rome-Lib/graficon22nodi/grafo146.22,4,0.07480311393737793,73
Rome-Lib/graficon34nodi/grafo11628.34,1,0.03976917266845703,75
Rome-Lib/graficon39nodi/grafo10005.39,9,0.2921450138092041,72
Rome-Lib/graficon35nodi/grafo5200.35,3,0.06927919387817383,71
Rome-Lib/graficon39nodi/grafo6137.39,0,0.029405832290649414,74
Rome-Lib/graficon36nodi/grafo3379.36,1,0.015967845916748047,75
Rome-Lib/graficon34nodi/grafo5951.34,5,0.0726919174194336,76
Rome-Lib/graficon41nodi/grafo6439.41,8,0.38649702072143555,78
Rome-Lib/graficon46nodi/grafo1265.46,7,0.31661415100097656,70
Rome-Lib/graficon39nodi/grafo3814.39,3,0.06832504272460938,77
Rome-Lib/graficon34nodi/grafo1051.34,1,0.03696584701538086,71
Rome-Lib/graficon38nodi/grafo6509.38,5,0.10298800468444824,76
Rome-Lib/graficon45nodi/grafo3840.45,19,0.571829080581665,79
Rome-Lib/graficon31nodi/grafo1589.31,9,0.0671079158782959,79
Rome-Lib/graficon38nodi/grafo2725.38,7,0.06637406349182129,70
Rome-Lib/graficon43nodi/grafo5318.43,13,0.4207298755645752,77
Rome-Lib/graficon38nodi/grafo2955.38,6,0.09481000900268555,75
Rome-Lib/graficon38nodi/grafo3915.38,2,0.10562014579772949,71
Rome-Lib/graficon40nodi/grafo11164.40,6,0.13214397430419922,71
Rome-Lib/graficon39nodi/grafo10505.39,12,0.2306351661682129,70
Rome-Lib/graficon41nodi/grafo6140.41,6,0.1626589298248291,71
Rome-Lib/graficon40nodi/grafo10494.40,6,0.15107202529907227,78
Rome-Lib/graficon32nodi/grafo1507.32,4,0.11892199516296387,78
Rome-Lib/graficon31nodi/grafo1257.31,22,0.26885199546813965,76
Rome-Lib/graficon44nodi/grafo6387.44,19,0.3185238838195801,72
Rome-Lib/graficon37nodi/grafo2839.37,9,0.1510779857635498,71
Rome-Lib/graficon34nodi/grafo9934.34,0,0.021337032318115234,73
Rome-Lib/graficon40nodi/grafo7599.40,16,0.5081779956817627,77
Rome-Lib/graficon37nodi/grafo5365.37,6,0.07323622703552246,71
Rome-Lib/graficon38nodi/grafo10567.38,9,0.19439697265625,74
Rome-Lib/graficon35nodi/grafo5520.35,2,0.02797985076904297,73
Rome-Lib/graficon35nodi/grafo5981.35,6,0.03383994102478027,75
Rome-Lib/graficon43nodi/grafo3132.43,6,0.14280080795288086,79
Rome-Lib/graficon56nodi/grafo4592.56,28,1.5382158756256104,78
Rome-Lib/graficon40nodi/grafo2316.40,26,0.4536888599395752,74
Rome-Lib/graficon37nodi/grafo3461.37,28,0.43871498107910156,79
Rome-Lib/graficon35nodi/grafo3006.35,3,0.024174928665161133,70
Rome-Lib/graficon37nodi/grafo11609.37,6,0.10606789588928223,77
Rome-Lib/graficon40nodi/grafo6182.40,15,0.3644998073577881,76
Rome-Lib/graficon43nodi/grafo7590.43,11,0.24187397956848145,75
Rome-Lib/graficon39nodi/grafo3994.39,12,0.3328578472137451,76
Rome-Lib/graficon38nodi/grafo3897.38,5,0.04290604591369629,74
Rome-Lib/graficon44nodi/grafo6145.44,7,0.19405102729797363,70
Rome-Lib/graficon46nodi/grafo3783.46,11,0.43468499183654785,75
Rome-Lib/graficon49nodi/grafo6210.49,15,0.5289778709411621,77
Rome-Lib/graficon44nodi/grafo7597.44,27,1.0778980255126953,72
Rome-Lib/graficon37nodi/grafo11459.37,6,0.16505193710327148,76
Rome-Lib/graficon36nodi/grafo3767.36,7,0.14062809944152832,77
Rome-Lib/graficon33nodi/grafo5416.33,2,0.02113509178161621,73
Rome-Lib/graficon34nodi/grafo3407.34,7,0.1536238193511963,76
Rome-Lib/graficon38nodi/grafo6730.38,14,0.24111485481262207,70
Rome-Lib/graficon43nodi/grafo3988.43,14,0.6031570434570312,77
Rome-Lib/graficon43nodi/grafo7404.43,9,0.3090500831604004,73
Rome-Lib/graficon37nodi/grafo7161.37,3,0.02610301971435547,76
north/g.39.1.graphml,1,0.038659095764160156,75
north/g.34.17.graphml,29,0.5241060256958008,71
Rome-Lib/graficon41nodi/grafo5534.41,5,0.12644600868225098,77
Rome-Lib/graficon50nodi/grafo6754.50,8,0.18785977363586426,79
Rome-Lib/graficon38nodi/grafo3700.38,3,0.05357503890991211,71
Rome-Lib/graficon42nodi/grafo3770.42,4,0.029201984405517578,73
Rome-Lib/graficon50nodi/grafo5640.50,6,0.18446612358093262,79
Rome-Lib/graficon39nodi/grafo6379.39,3,0.03700995445251465,75
Rome-Lib/graficon41nodi/grafo7326.41,4,0.054141998291015625,71
Rome-Lib/graficon41nodi/grafo5146.41,6,0.13422608375549316,72
Rome-Lib/graficon41nodi/grafo3882.41,7,0.03255796432495117,73
Rome-Lib/graficon42nodi/grafo3959.42,2,0.08002996444702148,76
Rome-Lib/graficon34nodi/grafo2057.34,4,0.043187856674194336,73
Rome-Lib/graficon38nodi/grafo5880.38,12,0.13988900184631348,76
Rome-Lib/graficon40nodi/grafo10003.40,6,0.13229608535766602,72
north/g.30.5.graphml,5,1.7513010501861572,71
Rome-Lib/graficon38nodi/grafo10193.38,5,0.14368200302124023,73
Rome-Lib/graficon40nodi/grafo7715.40,15,0.23063206672668457,79
Rome-Lib/graficon57nodi/grafo5041.57,4,0.2063441276550293,74
Rome-Lib/graficon46nodi/grafo6074.46,20,1.1616017818450928,76
Rome-Lib/graficon39nodi/grafo3244.39,15,0.2934000492095947,72
Rome-Lib/graficon43nodi/grafo7379.43,12,0.3478970527648926,73
Rome-Lib/graficon39nodi/grafo3319.39,21,0.36478400230407715,72
Rome-Lib/graficon41nodi/grafo9978.41,13,0.37837696075439453,74
Rome-Lib/graficon44nodi/grafo11640.44,15,0.3604269027709961,73
north/g.78.0.graphml,0,0.020214080810546875,78
Rome-Lib/graficon52nodi/grafo1357.52,0,0.009698867797851562,73
Rome-Lib/graficon43nodi/grafo5537.43,10,0.0480039119720459,78
Rome-Lib/graficon39nodi/grafo5844.39,11,0.19701504707336426,71
Rome-Lib/graficon35nodi/grafo11658.35,5,0.04674816131591797,75
Rome-Lib/graficon38nodi/grafo5607.38,15,0.4351329803466797,71
Rome-Lib/graficon38nodi/grafo11571.38,4,0.08946919441223145,70
Rome-Lib/graficon37nodi/grafo2678.37,2,0.04794001579284668,74
Rome-Lib/graficon39nodi/grafo10733.39,8,0.2476341724395752,79
Rome-Lib/graficon42nodi/grafo3393.42,8,0.2470691204071045,79
Rome-Lib/graficon47nodi/grafo4015.47,25,0.7304329872131348,77
Rome-Lib/graficon39nodi/grafo10235.39,10,0.1384730339050293,78
Rome-Lib/graficon48nodi/grafo4076.48,12,0.4174189567565918,73
Rome-Lib/graficon37nodi/grafo3445.37,7,0.07289290428161621,73
Rome-Lib/graficon37nodi/grafo11238.37,5,0.0357518196105957,70
Rome-Lib/graficon38nodi/grafo3968.38,1,0.02834796905517578,72
Rome-Lib/graficon36nodi/grafo3563.36,4,0.02568984031677246,72
Rome-Lib/graficon37nodi/grafo3128.37,5,0.12559795379638672,76
Rome-Lib/graficon25nodi/grafo2084.25,3,0.03776717185974121,70
Rome-Lib/graficon49nodi/grafo1438.49,7,0.18452906608581543,74
Rome-Lib/graficon43nodi/grafo7214.43,7,0.22940993309020996,75
Rome-Lib/graficon38nodi/grafo10030.38,8,0.17216801643371582,70
Rome-Lib/graficon37nodi/grafo4107.37,11,0.5050740242004395,77
north/g.75.2.graphml,0,0.1365048885345459,75
Rome-Lib/graficon48nodi/grafo6619.48,12,0.48743200302124023,76
Rome-Lib/graficon40nodi/grafo3577.40,7,0.18534207344055176,70
Rome-Lib/graficon40nodi/grafo5265.40,20,0.743433952331543,77
Rome-Lib/graficon44nodi/grafo2635.44,4,0.05733299255371094,71
Rome-Lib/graficon42nodi/grafo7296.42,11,0.2427349090576172,73
Rome-Lib/graficon40nodi/grafo2975.40,0,0.019523143768310547,73
Rome-Lib/graficon50nodi/grafo6838.50,13,0.5765700340270996,79
Rome-Lib/graficon46nodi/grafo7733.46,6,0.11681413650512695,78
Rome-Lib/graficon44nodi/grafo7076.44,6,0.2462310791015625,79
Rome-Lib/graficon31nodi/grafo1430.31,17,0.08311891555786133,78
Rome-Lib/graficon44nodi/grafo3592.44,20,0.35773396492004395,71
Rome-Lib/graficon42nodi/grafo5892.42,8,0.11266803741455078,71
Rome-Lib/graficon39nodi/grafo6900.39,13,0.1341078281402588,78
Rome-Lib/graficon41nodi/grafo3306.41,9,0.09760618209838867,71
Rome-Lib/graficon39nodi/grafo6402.39,5,0.11373090744018555,75
Rome-Lib/graficon49nodi/grafo6373.49,10,0.1751551628112793,73
Rome-Lib/graficon40nodi/grafo5772.40,2,0.06009697914123535,71
Rome-Lib/graficon37nodi/grafo3946.37,4,0.09015893936157227,70
Rome-Lib/graficon46nodi/grafo7234.46,26,1.8326961994171143,78
Rome-Lib/graficon45nodi/grafo6587.45,3,0.10050392150878906,76
Rome-Lib/graficon28nodi/grafo2041.28,4,0.11182904243469238,73
Rome-Lib/graficon40nodi/grafo365.40,4,0.063323974609375,76
Rome-Lib/graficon38nodi/grafo3159.38,8,0.14904403686523438,89
Rome-Lib/graficon39nodi/grafo4097.39,17,0.6076910495758057,86
Rome-Lib/graficon44nodi/grafo6925.44,13,0.47991204261779785,86
north/g.28.26.graphml,19,3.9818291664123535,85
Rome-Lib/graficon54nodi/grafo4540.54,4,0.11487412452697754,83
Rome-Lib/graficon53nodi/grafo4579.53,17,0.43016910552978516,83
Rome-Lib/graficon56nodi/grafo5156.56,21,1.519205093383789,84
Rome-Lib/graficon48nodi/grafo3221.48,13,0.35320401191711426,82
Rome-Lib/graficon58nodi/grafo1566.58,3,0.12836694717407227,80
Rome-Lib/graficon45nodi/grafo7442.45,2,0.09434318542480469,86
Rome-Lib/graficon39nodi/grafo11482.39,5,0.0806889533996582,82
Rome-Lib/graficon47nodi/grafo5580.47,3,0.23161888122558594,89
Rome-Lib/graficon44nodi/grafo5174.44,15,0.28530001640319824,85
Rome-Lib/graficon53nodi/grafo4375.53,7,0.21517181396484375,87
Rome-Lib/graficon60nodi/grafo3036.60,4,0.11114907264709473,86
Rome-Lib/graficon48nodi/grafo6461.48,8,0.5469989776611328,87
Rome-Lib/graficon42nodi/grafo7146.42,4,0.20334100723266602,82
Rome-Lib/graficon42nodi/grafo7012.42,15,0.3898940086364746,88
Rome-Lib/graficon42nodi/grafo3175.42,18,0.6700530052185059,87
Rome-Lib/graficon36nodi/grafo11593.36,20,0.7386200428009033,86
Rome-Lib/graficon38nodi/grafo2321.38,12,0.3071880340576172,85
Rome-Lib/graficon41nodi/grafo5430.41,6,0.05047917366027832,80
Rome-Lib/graficon61nodi/grafo5831.61,23,1.0540118217468262,88
Rome-Lib/graficon44nodi/grafo6285.44,6,0.22833800315856934,82
Rome-Lib/graficon41nodi/grafo6355.41,33,3.397831916809082,86
Rome-Lib/graficon43nodi/grafo5760.43,8,0.21390295028686523,84
Rome-Lib/graficon41nodi/grafo6059.41,4,0.11496210098266602,81
Rome-Lib/graficon36nodi/grafo7586.36,7,0.060385942459106445,86
Rome-Lib/graficon46nodi/grafo5331.46,20,1.034761905670166,88
Rome-Lib/graficon55nodi/grafo3625.55,20,2.1453258991241455,88
Rome-Lib/graficon52nodi/grafo6759.52,12,0.5249900817871094,85
Rome-Lib/graficon51nodi/grafo1210.51,3,0.058096885681152344,83
Rome-Lib/graficon49nodi/grafo6488.49,5,0.12776708602905273,83
Rome-Lib/graficon42nodi/grafo1844.42,7,0.21960091590881348,84
Rome-Lib/graficon54nodi/grafo4329.54,8,0.4234611988067627,86
Rome-Lib/graficon38nodi/grafo208.38,4,0.048362016677856445,84
Rome-Lib/graficon44nodi/grafo6188.44,19,0.28273892402648926,83
north/g.77.2.graphml,0,0.7102079391479492,81
Rome-Lib/graficon39nodi/grafo5157.39,10,0.3887507915496826,88
Rome-Lib/graficon43nodi/grafo5511.43,34,1.4885339736938477,88
Rome-Lib/graficon39nodi/grafo11327.39,10,0.17345881462097168,87
Rome-Lib/graficon43nodi/grafo5216.43,9,0.2052171230316162,87
Rome-Lib/graficon39nodi/grafo3793.39,12,0.18689608573913574,81
Rome-Lib/graficon38nodi/grafo11637.38,5,0.10009002685546875,88
Rome-Lib/graficon42nodi/grafo7249.42,16,0.5236201286315918,85
Rome-Lib/graficon42nodi/grafo7727.42,4,0.11881399154663086,82
Rome-Lib/graficon46nodi/grafo5348.46,13,0.10082006454467773,80
Rome-Lib/graficon21nodi/grafo153.21,7,0.2629051208496094,84
Rome-Lib/graficon49nodi/grafo799.49,6,0.11729311943054199,87
Rome-Lib/graficon42nodi/grafo3300.42,11,0.1805100440979004,80
Rome-Lib/graficon40nodi/grafo6208.40,10,0.24259209632873535,80
Rome-Lib/graficon44nodi/grafo7454.44,11,0.30093812942504883,84
Rome-Lib/graficon42nodi/grafo5595.42,12,0.5000810623168945,80
Rome-Lib/graficon60nodi/grafo5751.60,21,1.6413309574127197,84
Rome-Lib/graficon42nodi/grafo3206.42,11,0.46527910232543945,81
Rome-Lib/graficon51nodi/grafo1427.51,2,0.06277108192443848,89
Rome-Lib/graficon44nodi/grafo3580.44,26,2.288719892501831,87
Rome-Lib/graficon43nodi/grafo2843.43,6,0.1152791976928711,86
Rome-Lib/graficon45nodi/grafo6569.45,18,0.27135396003723145,81
Rome-Lib/graficon45nodi/grafo7603.45,56,12.088021993637085,88
Rome-Lib/graficon45nodi/grafo7376.45,37,0.9334590435028076,81
Rome-Lib/graficon45nodi/grafo7241.45,10,0.2782599925994873,86
Rome-Lib/graficon43nodi/grafo7286.43,12,0.37433505058288574,86
Rome-Lib/graficon45nodi/grafo7288.45,21,0.5390629768371582,83
Rome-Lib/graficon43nodi/grafo6883.43,10,0.24358797073364258,81
Rome-Lib/graficon45nodi/grafo5869.45,17,0.6982648372650146,86
Rome-Lib/graficon42nodi/grafo7202.42,16,0.3702561855316162,86
Rome-Lib/graficon41nodi/grafo7140.41,8,0.404771089553833,84
Rome-Lib/graficon41nodi/grafo3369.41,11,0.34076690673828125,80
Rome-Lib/graficon40nodi/grafo7432.40,4,0.10877394676208496,80
Rome-Lib/graficon45nodi/grafo7472.45,0,0.04470491409301758,85
Rome-Lib/graficon43nodi/grafo7474.43,10,0.14698481559753418,81
Rome-Lib/graficon47nodi/grafo6933.47,21,9.238399028778076,86
Rome-Lib/graficon40nodi/grafo10335.40,6,0.10147404670715332,80
north/g.77.6.graphml,0,0.21390485763549805,87
Rome-Lib/graficon39nodi/grafo3936.39,22,0.7346248626708984,85
Rome-Lib/graficon47nodi/grafo6781.47,19,0.4775199890136719,82
Rome-Lib/graficon41nodi/grafo2235.41,15,0.3742539882659912,83
Rome-Lib/graficon43nodi/grafo7633.43,12,0.3804628849029541,87
Rome-Lib/graficon49nodi/grafo6737.49,14,0.11233401298522949,87
Rome-Lib/graficon42nodi/grafo6013.42,11,0.26218605041503906,86
Rome-Lib/graficon39nodi/grafo11079.39,2,0.1146550178527832,84
Rome-Lib/graficon42nodi/grafo3629.42,10,0.31638503074645996,81
Rome-Lib/graficon46nodi/grafo5812.46,10,0.24907398223876953,86
Rome-Lib/graficon36nodi/grafo11554.36,22,0.6949028968811035,82
Rome-Lib/graficon37nodi/grafo2904.37,14,0.17723298072814941,85
Rome-Lib/graficon40nodi/grafo11621.40,6,0.10631608963012695,82
Rome-Lib/graficon43nodi/grafo3505.43,12,0.3300509452819824,82
north/g.54.2.graphml,0,0.019006967544555664,85
Rome-Lib/graficon39nodi/grafo7297.39,32,2.026604175567627,84
Rome-Lib/graficon58nodi/grafo4172.58,4,0.62180495262146,89
Rome-Lib/graficon41nodi/grafo3048.41,4,0.14050698280334473,80
Rome-Lib/graficon41nodi/grafo5359.41,21,0.38932013511657715,87
Rome-Lib/graficon49nodi/grafo6582.49,17,0.5071640014648438,83
Rome-Lib/graficon43nodi/grafo11623.43,7,0.17645001411437988,85
Rome-Lib/graficon46nodi/grafo6262.46,17,0.8081860542297363,85
Rome-Lib/graficon38nodi/grafo10044.38,9,0.1577610969543457,89
