GraphSize,CVcalc,AvgOptsPerMin
r1.5k36n24,11378,56.52519662851957
r1.5k36n24,8731,79.40977558196303
r1.5k18n12,49090,817.9322810280004
r1.5k18n12,49090,846.2351007932555
r1.5k24n16,45761,360.53662543791955
r1.5k24n16,52526,323.2173084355347
r1.5k24n16,52526,358.9134072715685
r1.5k18n12,59826,928.9914095799722
r1.5k42n28,7235,61.99050108373299
r1.5k30n20,60658,119.72093759422903
r1.5k42n28,7235,61.58142064053586
r1.5k42n28,2412,138.7266083782177
r1.5k30n20,45560,96.91025277394178
r1.5k30n20,60658,102.76192210705815
r1.5k36n24,22625,33.91541726487886
r1.5k18n12,98145,806.4178014004694
r1.5k18n12,98145,800.7001087523562
r1.5k36n24,22625,30.083667480277363
r1.5k24n16,91488,323.5433623325602
r1.5k24n16,105015,336.73359825316885
r1.5k36n24,6746,103.77033021243099
r1.5k24n16,105015,332.839260179032
r1.5k18n12,119609,876.2580432697683
r1.5k30n20,121273,114.25753305710603
r1.5k30n20,34236,110.63913009182411
r1.5k30n20,121273,90.48331365993894
r1.5k18n12,196272,830.628640593349
r1.5k18n12,196272,975.584059963617
r1.5k36n24,45184,33.97918561527856
r1.5k24n16,182960,345.97146393742975
r1.5k24n16,210011,328.0651856858539
r1.5k36n24,17001,26.926018672617964
r1.5k42n28,2302,142.92220339734143
r1.5k36n24,7738,90.48989287901075
r1.5k42n28,14141,28.512925303286202
r1.5k18n12,239196,887.8773045623815
r1.5k42n28,14141,24.144340194543567
r1.5k24n16,210011,374.3991758064104
r1.5k30n20,242524,106.149773996511
r1.5k18n12,392536,837.8517753017904
r1.5k30n20,39898,107.32734087992185
r1.5k30n20,242524,101.09860853624662
r1.5k18n12,392536,877.8857618114486
r1.5k24n16,365912,338.8869941349714
r1.5k24n16,420013,306.91493947517563
r1.5k36n24,90336,33.40973705019498
r1.5k18n12,478382,813.8720315618991
r1.5k24n16,420013,268.9325019404293
r1.5k36n24,14189,37.273880277595666
r1.5k36n24,7242,96.55580882261329
r1.5k18n12,785068,795.1192717046846
r1.5k18n12,785068,836.3813444046816
r1.5k30n20,485038,117.41740685066547
r1.5k30n20,42729,93.23296196176558
r1.5k30n20,485038,110.55257609669111
r1.5k24n16,731820,302.0559904358875
r1.5k24n16,840022,311.41408886490524
r1.5k42n28,2247,141.82972205093776
r1.5k42n28,28118,9.387462987508261
r1.5k42n28,10688,31.323957294110095
r1.5k18n12,956759,833.8397463853698
r1.5k24n16,840022,315.8366562082189
r1.5k36n24,180656,33.437950693947954
r1.5k30n20,970071,112.72285426660392
r1.5k36n24,12783,49.74235333273542
r1.5k30n20,41313,88.77855073273696
r1.5k30n20,970071,107.82967710980725
r1.5k36n24,6994,100.17095504132546
r1.5k36n24,361304,34.45265037002086
r1.5k42n28,2220,144.2839792403426
r1.5k42n28,21129,15.29073044211278
r1.5k36n24,12080,52.73898339140241
r1.5k36n24,7118,95.94745716283232
r1.5k42n28,8961,36.143474476837426
r1.5k36n24,722604,33.68097690671473
r1.5k36n24,12431,54.252223966608675
r1.5k36n24,7056,100.11529325144905
r1.5k42n28,2206,143.7760497055765
r1.5k42n28,24623,13.736618273777484
r1.5k42n28,8098,44.5332516778647
r1.5k42n28,2199,145.9675176053513
r1.5k42n28,26370,11.97561826722115
r1.5k42n28,7666,57.86853719439451
r1.5k42n28,2196,145.90847850258052
r1.5k42n28,27244,10.549167693244158
r1.5k42n28,7882,48.30700446380972
r1.5k42n28,2194,146.09736236832666
r1.5k42n28,27681,9.085080282117055
r1.5k42n28,7774,51.67180592652918
