18,random graphs/ratio_d3/r1.5k18n12/graph18.lgbin,60.03191685676575,258,470,0,258,60.0622661113739
19,random graphs/ratio_d3/r1.5k18n12/graph19.lgbin,60.02784323692322,284,492,0,284,60.058509826660156
20,random graphs/ratio_d3/r1.5k18n12/graph20.lgbin,60.20416712760925,273,505,0,273,60.23617672920227
21,random graphs/ratio_d3/r1.5k18n12/graph21.lgbin,60.030256032943726,253,543,0,253,60.0601224899292
22,random graphs/ratio_d3/r1.5k18n12/graph22.lgbin,60.01981496810913,232,462,0,232,60.04956126213074
23,random graphs/ratio_d3/r1.5k18n12/graph23.lgbin,60.016112089157104,333,527,0,333,60.046868324279785
24,random graphs/ratio_d3/r1.5k18n12/graph24.lgbin,60.017624378204346,242,466,0,242,60.0473690032959
25,random graphs/ratio_d3/r1.5k18n12/graph25.lgbin,60.06754946708679,240,494,0,240,60.097275733947754
26,random graphs/ratio_d3/r1.5k18n12/graph26.lgbin,60.02195501327515,284,509,0,284,60.0525426864624
27,random graphs/ratio_d3/r1.5k18n12/graph27.lgbin,60.03029727935791,294,521,0,294,60.05954432487488
28,random graphs/ratio_d3/r1.5k18n12/graph28.lgbin,60.037845849990845,287,519,0,287,60.06828713417053
29,random graphs/ratio_d3/r1.5k18n12/graph29.lgbin,60.01386904716492,293,473,0,293,60.04393744468689
30,random graphs/ratio_d3/r1.5k18n12/graph30.lgbin,60.14373803138733,287,483,0,287,60.17439579963684
31,random graphs/ratio_d3/r1.5k18n12/graph31.lgbin,60.129802942276,241,453,0,241,60.16015577316284
32,random graphs/ratio_d3/r1.5k18n12/graph32.lgbin,60.02922821044922,255,478,0,255,60.05863809585571
33,random graphs/ratio_d3/r1.5k18n12/graph33.lgbin,60.33751702308655,245,505,0,245,60.368847608566284
34,random graphs/ratio_d3/r1.5k18n12/graph34.lgbin,60.03310298919678,292,488,0,292,60.0618314743042
35,random graphs/ratio_d3/r1.5k18n12/graph35.lgbin,60.05872321128845,302,562,0,302,60.088491439819336
36,random graphs/ratio_d3/r1.5k18n12/graph36.lgbin,60.06271839141846,282,489,0,282,60.09232521057129
37,random graphs/ratio_d3/r1.5k18n12/graph37.lgbin,60.01804518699646,390,537,0,390,60.04838013648987
38,random graphs/ratio_d3/r1.5k18n12/graph38.lgbin,60.035417318344116,257,499,0,257,60.06625032424927
39,random graphs/ratio_d3/r1.5k18n12/graph39.lgbin,60.01416754722595,383,518,0,383,60.04261636734009
40,random graphs/ratio_d3/r1.5k18n12/graph40.lgbin,60.20250391960144,252,485,0,252,60.231749057769775
41,random graphs/ratio_d3/r1.5k18n12/graph41.lgbin,60.03071904182434,324,464,0,324,60.060184717178345
42,random graphs/ratio_d3/r1.5k18n12/graph42.lgbin,60.04144644737244,259,427,0,259,60.073437452316284
43,random graphs/ratio_d3/r1.5k18n12/graph43.lgbin,60.016260623931885,397,539,0,397,60.04594349861145
44,random graphs/ratio_d3/r1.5k18n12/graph44.lgbin,60.01784062385559,250,533,0,250,60.04716348648071
45,random graphs/ratio_d3/r1.5k18n12/graph45.lgbin,60.10416650772095,267,467,0,267,60.13434600830078
46,random graphs/ratio_d3/r1.5k18n12/graph46.lgbin,60.155044078826904,263,485,0,263,60.18436884880066
47,random graphs/ratio_d3/r1.5k18n12/graph47.lgbin,60.033570766448975,215,488,0,215,60.06403350830078
48,random graphs/ratio_d3/r1.5k18n12/graph48.lgbin,60.01731252670288,269,427,0,269,60.047003984451294
49,random graphs/ratio_d3/r1.5k18n12/graph49.lgbin,59.95037627220154,214,499,0,221,37.02981948852539,214,58.948270082473755,214,60.040995359420776
0,random graphs/ratio_d3/r1.5k18n12/graph0.lgbin,60.01473140716553,273,502,0,273,60.044042348861694
1,random graphs/ratio_d3/r1.5k18n12/graph1.lgbin,60.03087663650513,282,483,0,282,60.06135010719299
2,random graphs/ratio_d3/r1.5k18n12/graph2.lgbin,59.72475981712341,206,503,0,238,12.874536275863647,208,20.148202657699585,206,25.271143913269043,206,31.93462300300598,206,34.31288242340088,206,39.486289262771606,206,42.790701389312744,206,47.71505928039551,206,50.50146436691284,206,54.759446144104004,206,59.511460065841675,206,60.05852556228638
3,random graphs/ratio_d3/r1.5k18n12/graph3.lgbin,60.07324576377869,283,519,0,283,60.10250997543335
4,random graphs/ratio_d3/r1.5k18n12/graph4.lgbin,60.1924090385437,257,489,0,257,60.223485231399536
5,random graphs/ratio_d3/r1.5k18n12/graph5.lgbin,60.03301024436951,308,500,0,308,60.0628387928009
6,random graphs/ratio_d3/r1.5k18n12/graph6.lgbin,60.23911476135254,254,536,0,254,60.26980400085449
7,random graphs/ratio_d3/r1.5k18n12/graph7.lgbin,60.039791107177734,345,571,0,345,60.07052445411682
8,random graphs/ratio_d3/r1.5k18n12/graph8.lgbin,60.0170578956604,274,519,0,274,60.04734253883362
9,random graphs/ratio_d3/r1.5k18n12/graph9.lgbin,60.0192666053772,264,487,0,264,60.04889678955078
10,random graphs/ratio_d3/r1.5k18n12/graph10.lgbin,60.028045892715454,257,493,0,257,60.05873203277588
11,random graphs/ratio_d3/r1.5k18n12/graph11.lgbin,60.03173565864563,264,494,0,264,60.062548875808716
12,random graphs/ratio_d3/r1.5k18n12/graph12.lgbin,59.78666973114014,213,509,0,235,18.601293325424194,213,24.6708984375,213,28.066370964050293,213,35.34321570396423,213,38.74987816810608,213,43.60324048995972,213,49.592448234558105,213,55.654550075531006,213,60.05172848701477
13,random graphs/ratio_d3/r1.5k18n12/graph13.lgbin,59.93744897842407,257,511,0,287,29.84356927871704,266,36.72763133049011,257,50.06317114830017,257,60.05137324333191
14,random graphs/ratio_d3/r1.5k18n12/graph14.lgbin,59.8122239112854,219,470,0,244,16.10587477684021,224,22.03303837776184,219,27.39254331588745,219,34.41736841201782,219,37.749001264572144,219,47.31619644165039,219,52.95736503601074,219,60.04898238182068
15,random graphs/ratio_d3/r1.5k18n12/graph15.lgbin,60.04229211807251,286,471,0,286,60.07135367393494
16,random graphs/ratio_d3/r1.5k18n12/graph16.lgbin,59.889464378356934,219,536,0,255,24.72170615196228,224,41.039469480514526,220,45.59300470352173,219,51.985578536987305,219,60.03709626197815
17,random graphs/ratio_d3/r1.5k18n12/graph17.lgbin,60.01768493652344,318,518,0,318,60.047783851623535
18,random graphs/ratio_d3/r1.5k18n12/graph18.lgbin,60.09405493736267,270,470,0,270,60.12452220916748
19,random graphs/ratio_d3/r1.5k18n12/graph19.lgbin,60.03262138366699,269,492,0,269,60.06319856643677
20,random graphs/ratio_d3/r1.5k18n12/graph20.lgbin,60.02588200569153,284,505,0,284,60.056376695632935
21,random graphs/ratio_d3/r1.5k18n12/graph21.lgbin,60.04409599304199,275,543,0,275,60.07327914237976
22,random graphs/ratio_d3/r1.5k18n12/graph22.lgbin,60.04287075996399,264,462,0,264,60.07322931289673
23,random graphs/ratio_d3/r1.5k18n12/graph23.lgbin,60.03396964073181,293,527,0,293,60.063974142074585
24,random graphs/ratio_d3/r1.5k18n12/graph24.lgbin,60.02520728111267,276,466,0,276,60.05513381958008
25,random graphs/ratio_d3/r1.5k18n12/graph25.lgbin,60.19821071624756,276,494,0,276,60.22809314727783
26,random graphs/ratio_d3/r1.5k18n12/graph26.lgbin,60.031280517578125,259,509,0,259,60.06125736236572
27,random graphs/ratio_d3/r1.5k18n12/graph27.lgbin,60.360201358795166,293,521,0,293,60.3894157409668
28,random graphs/ratio_d3/r1.5k18n12/graph28.lgbin,60.244884967803955,305,519,0,305,60.27458691596985
29,random graphs/ratio_d3/r1.5k18n12/graph29.lgbin,60.12844491004944,277,473,0,277,60.15806770324707
30,random graphs/ratio_d3/r1.5k18n12/graph30.lgbin,59.95618200302124,232,483,0,254,36.78971982002258,232,56.61552572250366,232,60.04439187049866
31,random graphs/ratio_d3/r1.5k18n12/graph31.lgbin,59.9492084980011,222,453,0,253,29.958429098129272,224,57.334519147872925,222,60.03875160217285
32,random graphs/ratio_d3/r1.5k18n12/graph32.lgbin,59.93857169151306,231,478,0,238,11.371783018112183,234,24.01380181312561,231,31.96722960472107,231,60.05460238456726
33,random graphs/ratio_d3/r1.5k18n12/graph33.lgbin,60.02979755401611,292,505,0,292,60.06116962432861
34,random graphs/ratio_d3/r1.5k18n12/graph34.lgbin,60.41946744918823,269,488,0,269,60.44852113723755
35,random graphs/ratio_d3/r1.5k18n12/graph35.lgbin,59.95442748069763,241,562,0,265,35.38872051239014,241,56.858482837677,241,60.041401624679565
36,random graphs/ratio_d3/r1.5k18n12/graph36.lgbin,60.29655981063843,335,489,0,335,60.32613182067871
37,random graphs/ratio_d3/r1.5k18n12/graph37.lgbin,60.21047520637512,311,537,0,311,60.24088644981384
38,random graphs/ratio_d3/r1.5k18n12/graph38.lgbin,60.01411819458008,248,499,0,294,54.545095682144165,248,60.07454872131348
39,random graphs/ratio_d3/r1.5k18n12/graph39.lgbin,60.023205518722534,337,518,0,337,60.05141878128052
40,random graphs/ratio_d3/r1.5k18n12/graph40.lgbin,60.030770778656006,273,485,0,273,60.06006979942322
41,random graphs/ratio_d3/r1.5k18n12/graph41.lgbin,60.04836940765381,279,464,0,279,60.0776252746582
42,random graphs/ratio_d3/r1.5k18n12/graph42.lgbin,60.18074011802673,249,427,0,249,60.21204686164856
43,random graphs/ratio_d3/r1.5k18n12/graph43.lgbin,60.02529573440552,304,539,0,304,60.05475211143494
44,random graphs/ratio_d3/r1.5k18n12/graph44.lgbin,59.90834426879883,223,533,0,277,28.326082468032837,231,43.58596348762512,223,50.743316411972046,223,56.53558874130249,223,60.050254821777344
45,random graphs/ratio_d3/r1.5k18n12/graph45.lgbin,60.100648403167725,244,467,0,259,42.203670501708984,244,60.15894079208374
46,random graphs/ratio_d3/r1.5k18n12/graph46.lgbin,60.02051758766174,279,485,0,279,60.04949498176575
47,random graphs/ratio_d3/r1.5k18n12/graph47.lgbin,60.53218603134155,198,488,0,226,30.991761207580566,201,42.42835593223572,198,49.54675006866455,198,60.649776220321655
48,random graphs/ratio_d3/r1.5k18n12/graph48.lgbin,60.030967235565186,247,427,0,247,60.06079125404358
49,random graphs/ratio_d3/r1.5k18n12/graph49.lgbin,59.75096535682678,217,499,0,222,10.585112571716309,219,15.283473253250122,217,23.61470603942871,217,28.580459356307983,217,35.45656895637512,217,44.68026876449585,217,48.73809361457825,217,54.50407266616821,217,57.57848858833313,217,60.049243211746216
0,random graphs/ratio_d3/r1.5k18n12/graph0.lgbin,60.03806138038635,291,502,0,291,60.067384004592896
1,random graphs/ratio_d3/r1.5k18n12/graph1.lgbin,60.01779890060425,300,483,0,300,60.04820895195007
2,random graphs/ratio_d3/r1.5k18n12/graph2.lgbin,59.74394726753235,206,503,0,261,17.007602214813232,224,24.135779857635498,214,26.1434805393219,210,33.63001608848572,210,37.32506346702576,210,40.65949559211731,210,45.379088163375854,210,49.609569787979126,206,55.875887870788574,206,58.682719707489014,206,60.04551696777344
3,random graphs/ratio_d3/r1.5k18n12/graph3.lgbin,60.028544425964355,313,519,0,313,60.05748748779297
4,random graphs/ratio_d3/r1.5k18n12/graph4.lgbin,60.06017827987671,297,489,0,297,60.09131860733032
5,random graphs/ratio_d3/r1.5k18n12/graph5.lgbin,60.032384395599365,307,500,0,307,60.06240725517273
6,random graphs/ratio_d3/r1.5k18n12/graph6.lgbin,60.04109001159668,284,536,0,284,60.070465326309204
7,random graphs/ratio_d3/r1.5k18n12/graph7.lgbin,59.89856195449829,256,571,0,287,25.238182306289673,268,33.810003995895386,260,41.33941888809204,257,51.6632776260376,256,60.04128813743591
8,random graphs/ratio_d3/r1.5k18n12/graph8.lgbin,59.98371911048889,298,519,0,308,55.56637525558472,298,60.04142951965332
9,random graphs/ratio_d3/r1.5k18n12/graph9.lgbin,60.057637453079224,286,487,0,286,60.0867075920105
10,random graphs/ratio_d3/r1.5k18n12/graph10.lgbin,59.93168115615845,209,493,0,247,46.51365900039673,210,54.49291229248047,209,58.707061767578125,209,60.05274200439453
11,random graphs/ratio_d3/r1.5k18n12/graph11.lgbin,59.983264446258545,262,494,0,278,54.33010697364807,262,60.044917821884155
12,random graphs/ratio_d3/r1.5k18n12/graph12.lgbin,59.75802946090698,213,509,0,263,18.292253255844116,221,24.130152463912964,221,27.77087903022766,221,40.91176772117615,221,47.69013786315918,215,51.61479663848877,213,55.0838942527771,213,56.45754265785217,213,59.00499486923218,213,60.05056691169739
13,random graphs/ratio_d3/r1.5k18n12/graph13.lgbin,60.13424110412598,292,511,0,292,60.16355514526367
14,random graphs/ratio_d3/r1.5k18n12/graph14.lgbin,59.73024845123291,220,470,0,256,17.192453622817993,239,24.339911937713623,227,30.70426344871521,224,34.63723349571228,221,38.21657061576843,220,42.05984711647034,220,44.331948041915894,220,49.63289523124695,220,52.96539783477783,220,58.920795917510986,220,60.06231451034546
15,random graphs/ratio_d3/r1.5k18n12/graph15.lgbin,60.02859163284302,293,471,0,293,60.0578773021698
16,random graphs/ratio_d3/r1.5k18n12/graph16.lgbin,60.04325461387634,261,536,0,261,60.07361650466919
17,random graphs/ratio_d3/r1.5k18n12/graph17.lgbin,60.0191433429718,278,518,0,278,60.049453258514404
18,random graphs/ratio_d3/r1.5k18n12/graph18.lgbin,59.98252272605896,240,470,0,262,46.45989179611206,240,60.04520511627197
19,random graphs/ratio_d3/r1.5k18n12/graph19.lgbin,60.06473898887634,293,492,0,293,60.09608030319214
20,random graphs/ratio_d3/r1.5k18n12/graph20.lgbin,60.09373927116394,297,505,0,297,60.12555527687073
21,random graphs/ratio_d3/r1.5k18n12/graph21.lgbin,59.95405173301697,250,543,0,278,47.52307844161987,250,58.397791385650635,250,60.045238733291626
22,random graphs/ratio_d3/r1.5k18n12/graph22.lgbin,60.02991271018982,252,462,0,252,60.06153964996338
23,random graphs/ratio_d3/r1.5k18n12/graph23.lgbin,60.048264026641846,317,527,0,317,60.07946515083313
24,random graphs/ratio_d3/r1.5k18n12/graph24.lgbin,59.79818511009216,235,466,0,264,10.17251443862915,235,13.662036180496216,235,20.494866609573364,235,26.865842580795288,235,30.574734210968018,235,36.73682999610901,235,44.250633239746094,235,59.49799561500549,235,60.06289553642273
25,random graphs/ratio_d3/r1.5k18n12/graph25.lgbin,59.95111560821533,214,494,0,253,34.24182057380676,232,51.82521057128906,214,60.041131019592285
26,random graphs/ratio_d3/r1.5k18n12/graph26.lgbin,60.10934829711914,262,509,0,262,60.14053392410278
27,random graphs/ratio_d3/r1.5k18n12/graph27.lgbin,60.03103542327881,324,521,0,324,60.06130623817444
28,random graphs/ratio_d3/r1.5k18n12/graph28.lgbin,60.05449342727661,289,519,0,289,60.085469245910645
29,random graphs/ratio_d3/r1.5k18n12/graph29.lgbin,60.07173681259155,282,473,0,282,60.10258889198303
30,random graphs/ratio_d3/r1.5k18n12/graph30.lgbin,59.79883599281311,212,483,0,266,19.990878582000732,240,25.60416889190674,232,36.13863730430603,220,44.784032106399536,212,49.35415554046631,212,53.85337018966675,212,56.48425054550171,212,60.04612851142883
31,random graphs/ratio_d3/r1.5k18n12/graph31.lgbin,59.67771625518799,214,453,0,258,14.242887020111084,227,20.51984739303589,216,27.219494581222534,215,31.550307512283325,215,37.54343605041504,215,38.88620328903198,215,41.7030553817749,214,44.326101541519165,214,48.90819478034973,214,52.80742049217224,214,57.37370848655701,214,60.041975259780884
32,random graphs/ratio_d3/r1.5k18n12/graph32.lgbin,59.86534237861633,233,478,0,255,17.830687046051025,250,26.292309284210205,233,36.005711793899536,233,42.00145220756531,233,57.36846423149109,233,60.04238152503967
33,random graphs/ratio_d3/r1.5k18n12/graph33.lgbin,59.781320095062256,216,505,0,262,19.040422677993774,226,26.64992046356201,217,32.01819372177124,216,35.318562746047974,216,39.93792510032654,216,46.303746938705444,216,59.94914531707764,216,60.03278589248657
34,random graphs/ratio_d3/r1.5k18n12/graph34.lgbin,59.979966163635254,264,488,0,288,48.77513599395752,264,60.03904891014099
35,random graphs/ratio_d3/r1.5k18n12/graph35.lgbin,60.45115280151367,293,562,0,293,60.482221364974976
36,random graphs/ratio_d3/r1.5k18n12/graph36.lgbin,60.0410795211792,333,489,0,333,60.07134652137756
37,random graphs/ratio_d3/r1.5k18n12/graph37.lgbin,60.047409772872925,290,537,0,290,60.078405141830444
38,random graphs/ratio_d3/r1.5k18n12/graph38.lgbin,59.89192533493042,232,499,0,297,24.29245090484619,257,39.56177735328674,242,46.62512946128845,237,51.39373779296875,232,60.046303272247314
39,random graphs/ratio_d3/r1.5k18n12/graph39.lgbin,60.03252863883972,360,518,0,360,60.06248092651367
40,random graphs/ratio_d3/r1.5k18n12/graph40.lgbin,60.07323098182678,305,485,0,305,60.10422682762146
41,random graphs/ratio_d3/r1.5k18n12/graph41.lgbin,60.016552209854126,284,464,0,284,60.04676795005798
42,random graphs/ratio_d3/r1.5k18n12/graph42.lgbin,59.85356593132019,215,427,0,240,14.470507860183716,225,30.20392370223999,215,35.498862981796265,215,40.032203674316406,215,47.44635558128357,215,60.04511594772339
43,random graphs/ratio_d3/r1.5k18n12/graph43.lgbin,59.83394384384155,228,539,0,285,27.801111698150635,241,33.78667855262756,234,39.57941007614136,231,44.10263800621033,230,53.58480143547058,228,58.65574407577515,228,60.04433298110962
44,random graphs/ratio_d3/r1.5k18n12/graph44.lgbin,60.031453132629395,298,533,0,298,60.06116271018982
45,random graphs/ratio_d3/r1.5k18n12/graph45.lgbin,60.04935073852539,271,467,0,271,60.08004331588745
46,random graphs/ratio_d3/r1.5k18n12/graph46.lgbin,59.97486472129822,245,485,0,295,21.86297345161438,252,24.28430438041687,247,28.270657777786255,245,33.61081337928772,245,38.39525556564331,245,59.36301374435425,245,60.18028426170349
47,random graphs/ratio_d3/r1.5k18n12/graph47.lgbin,59.869683265686035,198,488,0,226,10.53606367111206,206,18.937098026275635,200,23.702786684036255,200,29.216299772262573,199,38.67832040786743,198,54.368624210357666,198,59.30249047279358,198,60.11276721954346
48,random graphs/ratio_d3/r1.5k18n12/graph48.lgbin,59.98534965515137,247,427,0,255,37.46804976463318,247,53.55461001396179,247,60.075767517089844
49,random graphs/ratio_d3/r1.5k18n12/graph49.lgbin,59.8127977848053,223,499,0,273,20.09264636039734,251,24.051088094711304,230,30.665033102035522,230,35.29761600494385,229,41.92035412788391,228,51.312376737594604,224,59.26047492027283,223,60.06303930282593
0,random graphs/ratio_d3/r1.5k18n12/graph0.lgbin,60.0224883556366,292,502,0,292,60.052940130233765
1,random graphs/ratio_d3/r1.5k18n12/graph1.lgbin,60.059253215789795,275,483,0,275,60.09091567993164
2,random graphs/ratio_d3/r1.5k18n12/graph2.lgbin,59.4348886013031,212,503,0,257,6.889678239822388,217,13.482233762741089,213,16.471073627471924,213,17.95310068130493,213,19.448909997940063,212,23.791784048080444,212,25.348173141479492,212,27.892038822174072,212,30.66274356842041,212,33.144068479537964,212,36.225000619888306,212,40.69547939300537,212,42.896960735321045,212,44.218098163604736,212,46.80083918571472,212,48.34224224090576,212,49.57288384437561,212,51.14148426055908,212,55.56857347488403,212,58.98291301727295,212,60.04043364524841
3,random graphs/ratio_d3/r1.5k18n12/graph3.lgbin,59.95709753036499,261,519,0,307,26.042822122573853,272,44.19099760055542,261,60.0461585521698
4,random graphs/ratio_d3/r1.5k18n12/graph4.lgbin,59.87329697608948,230,489,0,262,31.9717800617218,232,34.90883922576904,232,42.09563970565796,231,46.29668617248535,230,55.218918800354004,230,60.05566167831421
5,random graphs/ratio_d3/r1.5k18n12/graph5.lgbin,60.020291805267334,317,500,0,317,60.050678968429565
6,random graphs/ratio_d3/r1.5k18n12/graph6.lgbin,60.110655069351196,314,536,0,314,60.14171242713928
7,random graphs/ratio_d3/r1.5k18n12/graph7.lgbin,60.03686475753784,322,571,0,322,60.06826877593994
8,random graphs/ratio_d3/r1.5k18n12/graph8.lgbin,59.81071996688843,212,519,0,302,29.13760256767273,243,46.071056842803955,229,52.529327630996704,213,53.819615840911865,212,57.1448769569397,212,58.532671213150024,212,59.66775608062744,212,60.0536208152771
9,random graphs/ratio_d3/r1.5k18n12/graph9.lgbin,59.38733220100403,210,487,0,239,4.900871753692627,222,8.518930435180664,214,11.723894596099854,210,14.036537408828735,210,15.550604343414307,210,17.075384855270386,210,19.36199188232422,210,21.075172662734985,210,23.339706659317017,210,26.090850114822388,210,28.052911281585693,210,30.216469287872314,210,32.0865581035614,210,33.277310371398926,210,35.80765962600708,210,40.19299864768982,210,41.508079051971436,210,45.10651516914368,210,46.27018642425537,210,50.582029581069946,210,54.15424108505249,210,56.358997106552124,210,60.0536413192749
10,random graphs/ratio_d3/r1.5k18n12/graph10.lgbin,59.97057914733887,275,493,0,276,59.92361497879028,275,60.03365159034729
11,random graphs/ratio_d3/r1.5k18n12/graph11.lgbin,60.41453766822815,292,494,0,292,60.44603085517883
12,random graphs/ratio_d3/r1.5k18n12/graph12.lgbin,60.104015827178955,269,509,0,269,60.13550567626953
13,random graphs/ratio_d3/r1.5k18n12/graph13.lgbin,60.15393137931824,289,511,0,289,60.18472981452942
14,random graphs/ratio_d3/r1.5k18n12/graph14.lgbin,59.742199182510376,219,470,0,266,14.479576587677002,227,23.917285442352295,221,31.439104557037354,221,33.6004114151001,221,38.666234254837036,220,42.99786591529846,219,49.829514503479004,219,54.845643758773804,219,57.586161613464355,219,60.04732394218445
15,random graphs/ratio_d3/r1.5k18n12/graph15.lgbin,60.036799907684326,314,471,0,314,60.06726050376892
16,random graphs/ratio_d3/r1.5k18n12/graph16.lgbin,59.49930453300476,209,536,0,263,11.578884601593018,228,15.609975814819336,223,19.694942951202393,223,23.511691331863403,218,28.132020711898804,217,29.64842200279236,217,30.882200479507446,217,32.09516406059265,210,41.70099663734436,210,43.05447435379028,210,44.943928241729736,209,49.638715505599976,209,52.615447759628296,209,54.43926668167114,209,55.83875060081482,209,57.150291204452515,209,58.753201723098755,209,60.05198645591736
17,random graphs/ratio_d3/r1.5k18n12/graph17.lgbin,59.89202356338501,250,518,0,305,37.824782609939575,266,47.133161783218384,252,53.24546957015991,250,55.801331996917725,250,60.046305656433105
18,random graphs/ratio_d3/r1.5k18n12/graph18.lgbin,59.90144419670105,235,470,0,273,14.979991912841797,254,27.408721446990967,244,48.189160108566284,238,54.333486795425415,235,60.0580153465271
19,random graphs/ratio_d3/r1.5k18n12/graph19.lgbin,60.02962803840637,260,492,0,260,60.06163191795349
20,random graphs/ratio_d3/r1.5k18n12/graph20.lgbin,59.98414969444275,284,505,0,293,35.14663338661194,284,60.04717755317688
21,random graphs/ratio_d3/r1.5k18n12/graph21.lgbin,60.00444960594177,273,543,0,287,46.96543002128601,273,60.06558918952942
22,random graphs/ratio_d3/r1.5k18n12/graph22.lgbin,59.740376710891724,207,462,0,261,32.754085540771484,220,36.887343883514404,211,38.525678634643555,209,41.698588609695435,209,44.79693603515625,207,48.38849854469299,207,54.21822118759155,207,55.700478315353394,207,57.997681617736816,207,60.03964972496033
23,random graphs/ratio_d3/r1.5k18n12/graph23.lgbin,60.03598594665527,329,527,0,329,60.067288875579834
24,random graphs/ratio_d3/r1.5k18n12/graph24.lgbin,60.01829409599304,313,466,0,313,60.048710107803345
25,random graphs/ratio_d3/r1.5k18n12/graph25.lgbin,60.187681913375854,323,494,0,323,60.21868324279785
26,random graphs/ratio_d3/r1.5k18n12/graph26.lgbin,59.8043270111084,226,509,0,262,13.45554232597351,231,22.062167406082153,228,32.726240158081055,228,39.376057147979736,226,47.4840624332428,226,53.960418462753296,226,59.04546499252319,226,60.049309492111206
27,random graphs/ratio_d3/r1.5k18n12/graph27.lgbin,59.98095774650574,273,521,0,290,50.48765277862549,273,60.04103064537048
28,random graphs/ratio_d3/r1.5k18n12/graph28.lgbin,59.92432904243469,254,519,0,289,36.01197123527527,254,44.45293974876404,254,52.919536113739014,254,60.04620933532715
29,random graphs/ratio_d3/r1.5k18n12/graph29.lgbin,59.98143267631531,265,473,0,279,46.278733015060425,265,60.042232275009155
30,random graphs/ratio_d3/r1.5k18n12/graph30.lgbin,60.01827383041382,272,483,0,272,60.04994869232178
31,random graphs/ratio_d3/r1.5k18n12/graph31.lgbin,59.70645213127136,209,453,0,278,21.073370218276978,227,24.392972469329834,220,32.33415865898132,213,37.67437958717346,211,42.48400115966797,210,44.62845706939697,210,48.63630986213684,209,52.88836669921875,209,55.46943402290344,209,58.77748775482178,209,60.04183483123779
32,random graphs/ratio_d3/r1.5k18n12/graph32.lgbin,59.908653259277344,235,478,0,284,35.90470504760742,248,43.803715229034424,235,52.01820707321167,235,58.43408703804016,235,60.05815863609314
33,random graphs/ratio_d3/r1.5k18n12/graph33.lgbin,60.00807857513428,264,505,0,264,60.04068398475647
34,random graphs/ratio_d3/r1.5k18n12/graph34.lgbin,59.91001057624817,260,488,0,295,25.313101053237915,266,42.32717823982239,260,49.207026720047,260,56.35254144668579,260,60.056156635284424
35,random graphs/ratio_d3/r1.5k18n12/graph35.lgbin,59.86368942260742,245,562,0,303,15.081861972808838,255,24.714571237564087,248,45.415560722351074,245,47.25852918624878,245,57.56523370742798,245,60.040385246276855
36,random graphs/ratio_d3/r1.5k18n12/graph36.lgbin,60.02613019943237,353,489,0,353,60.05655550956726
37,random graphs/ratio_d3/r1.5k18n12/graph37.lgbin,60.03982329368591,363,537,0,363,60.07008218765259
38,random graphs/ratio_d3/r1.5k18n12/graph38.lgbin,59.738852977752686,239,499,0,289,16.667108297348022,253,20.819607496261597,241,26.758575201034546,241,29.52978491783142,239,36.54695463180542,239,43.12325096130371,239,49.9611439704895,239,56.41135334968567,239,58.80145001411438,239,60.04245209693909
39,random graphs/ratio_d3/r1.5k18n12/graph39.lgbin,60.018200159072876,355,518,0,355,60.04752731323242
40,random graphs/ratio_d3/r1.5k18n12/graph40.lgbin,60.02386784553528,284,485,0,284,60.05537009239197
41,random graphs/ratio_d3/r1.5k18n12/graph41.lgbin,59.8985390663147,240,464,0,259,14.775722742080688,248,25.039854526519775,244,43.197442054748535,240,52.0290310382843,240,60.048776626586914
42,random graphs/ratio_d3/r1.5k18n12/graph42.lgbin,59.84339952468872,214,427,0,249,30.05930781364441,225,36.55885171890259,219,43.063294649124146,214,48.849788188934326,214,56.187349796295166,214,60.04404139518738
43,random graphs/ratio_d3/r1.5k18n12/graph43.lgbin,60.02557015419006,319,539,0,319,60.05654430389404
44,random graphs/ratio_d3/r1.5k18n12/graph44.lgbin,59.71143388748169,222,533,0,288,35.01921248435974,227,39.049264430999756,222,41.00252962112427,222,42.11944556236267,222,43.41238760948181,222,45.17525553703308,222,48.34847950935364,222,52.38368368148804,222,54.34846520423889,222,56.33276653289795,222,58.08404731750488,222,60.06378960609436
45,random graphs/ratio_d3/r1.5k18n12/graph45.lgbin,59.99646997451782,258,467,0,286,46.23773813247681,258,60.05787706375122
46,random graphs/ratio_d3/r1.5k18n12/graph46.lgbin,59.89639329910278,248,485,0,313,5.655812740325928,271,15.123124599456787,261,28.92200016975403,257,33.8475878238678,256,39.351948499679565,256,43.19977569580078,255,47.74365425109863,255,52.848130226135254,255,55.738539695739746,248,60.19316077232361
47,random graphs/ratio_d3/r1.5k18n12/graph47.lgbin,59.925886392593384,198,488,0,248,32.829092264175415,209,46.89240741729736,201,49.790794134140015,198,52.615776777267456,198,55.89651107788086,198,60.109402894973755
48,random graphs/ratio_d3/r1.5k18n12/graph48.lgbin,59.826712131500244,240,427,0,260,13.736730575561523,247,24.798314571380615,247,34.5103874206543,243,45.9601628780365,242,52.61066937446594,240,58.10443902015686,240,60.03965997695923
49,random graphs/ratio_d3/r1.5k18n12/graph49.lgbin,59.78951454162598,225,499,0,286,23.899325132369995,239,31.77314305305481,225,39.03434157371521,225,43.03232955932617,225,45.380746603012085,225,48.60578799247742,225,55.038265228271484,225,60.04058861732483
