GraphSize,CVcalc,AvgOptsPerMin
r1.5k24n16,30031,341.60391186124616
r1.5k24n16,30031,346.2932342746707
r1.5k24n16,22655,357.80124147886613
r1.5k18n12,25436,1072.856711234708
r1.5k42n28,3541,109.13072999505212
r1.5k30n20,31036,122.72835769479828
r1.5k30n20,31036,114.43287662318986
r1.5k36n24,13797,46.18221477173963
r1.5k36n24,13797,48.87560050210342
r1.5k18n12,50798,1012.3489057943023
r1.5k18n12,50798,1209.8278805753978
r1.5k30n20,23413,129.08771703769915
r1.5k36n24,10587,64.09426531073241
r1.5k24n16,59975,352.8105533452115
r1.5k24n16,59975,306.18334498351277
r1.5k18n12,50798,1006.9536190272805
r1.5k24n16,45047,377.3154735450478
r1.5k42n28,6366,69.64134915078012
r1.5k30n20,61982,127.0542400121443
r1.5k30n20,61982,106.41226233905698
r1.5k18n12,101559,1075.7917224498292
r1.5k18n12,101559,1156.247335146909
r1.5k36n24,10428,66.94215736370407
r1.5k36n24,27434,35.43793965466152
r1.5k30n20,46554,114.8129457622254
r1.5k24n16,119907,350.0226515018559
r1.5k42n28,2338,109.44427759318953
r1.5k18n12,101559,1036.5503370246317
r1.5k24n16,119907,354.1132883619256
r1.5k24n16,89963,328.3423425076011
r1.5k42n28,6492,78.94788980070983
r1.5k36n24,8181,85.85376058850218
r1.5k30n20,123919,124.98544550315071
r1.5k30n20,123919,109.15770195245986
r1.5k18n12,203099,1064.114927376619
r1.5k18n12,203099,1198.142575233701
r1.5k18n12,203099,1010.8801282114125
r1.5k24n16,239793,381.86648792312604
r1.5k24n16,239793,344.06875928037294
r1.5k30n20,92973,120.73346434381202
r1.5k24n16,179861,363.16727720108594
r1.5k36n24,12112,46.84567599695317
r1.5k36n24,54789,37.46726352305343
r1.5k42n28,12443,35.85981967518041
r1.5k36n24,6978,103.60440988145506
r1.5k30n20,247815,118.41288804436871
r1.5k18n12,406189,1004.0774322677386
r1.5k30n20,247815,109.05132341672729
r1.5k18n12,406189,1104.7642882211621
r1.5k42n28,2326,107.89155102481581
r1.5k42n28,12690,40.13651398340865
r1.5k18n12,406189,1093.9026720766583
r1.5k24n16,479576,370.4605916491503
r1.5k24n16,479576,409.5216848878639
r1.5k24n16,359690,373.67417834274585
r1.5k30n20,185878,121.60913396083208
r1.5k36n24,11270,55.312801173938546
r1.5k36n24,109538,37.67556362119693
r1.5k18n12,812374,1008.3818573269818
r1.5k18n12,812374,1036.8482382526333
r1.5k30n20,495619,117.16977363892033
r1.5k30n20,495619,119.20861417990423
r1.5k36n24,7579,96.32418902315437
r1.5k18n12,812374,946.9246879094835
r1.5k24n16,959148,383.87537293408917
r1.5k24n16,959148,324.54802345052525
r1.5k24n16,719365,317.3761066405167
r1.5k30n20,371723,118.3990433228159
r1.5k42n28,24741,16.490481376783027
r1.5k42n28,9591,53.9589202652369
r1.5k42n28,2320,109.59714386494416
r1.5k36n24,11691,55.098095402345436
r1.5k30n20,991233,114.73309736809631
r1.5k36n24,219057,25.66541490243204
r1.5k30n20,991233,109.78939048450061
r1.5k36n24,7278,99.64220643655533
r1.5k30n20,743429,115.36760534591511
r1.5k36n24,11901,55.46640787385827
r1.5k42n28,49410,10.58852744683578
r1.5k36n24,438104,21.115489062403558
r1.5k36n24,7128,117.96517784554969
r1.5k42n28,11140,44.71956413812957
r1.5k42n28,2317,108.70161630785476
r1.5k36n24,12006,57.0885290407182
r1.5k36n24,876204,34.64340009150229
r1.5k36n24,7203,113.74589434974985
r1.5k42n28,98785,10.523553106972448
r1.5k42n28,10365,48.10470522631261
r1.5k42n28,2316,120.35108408661185
r1.5k42n28,197552,10.135756357080215
r1.5k42n28,9978,45.53456471425393
r1.5k42n28,2315,115.49720199513192
r1.5k42n28,395096,10.513488457312729
r1.5k42n28,9784,47.80891678704956
r1.5k42n28,2315,106.68189489966964
r1.5k42n28,790188,9.718372406173897
r1.5k42n28,9687,47.059217335646856
r1.5k42n28,2315,114.98828014503181
r1.5k42n28,2315,105.02302242437938
