Index,File,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
3917,Rome-Lib/graficon56nodi/grafo3188.56,1568,2086,3756,5999,23,0.431,0.5068,1,0.125
3918,Rome-Lib/graficon39nodi/grafo10087.39,852,994,1948,2911,11,0.218,0.2138,1,0.062
3919,Rome-Lib/graficon39nodi/grafo9991.39,1254,1500,2856,4377,16,0.246,0.2686,1,0.092
3920,Rome-Lib/graficon59nodi/grafo4281.59,1422,1830,3354,5286,17,0.434,0.5364,1,0.135
3921,Rome-Lib/graficon55nodi/grafo4506.55,1128,1322,2552,3869,14,0.459,0.4495,1,0.082
3922,Rome-Lib/graficon56nodi/grafo7738.56,1558,2190,3850,6254,31,1.509,1.8608,25,0.125
3923,Rome-Lib/graficon65nodi/grafo9375.65,1044,1172,2318,3452,6,0.199,0.1921,1,0.076
3924,Rome-Lib/graficon53nodi/grafo5091.53,1318,1864,3284,5319,34,0.832,0.8476,1,0.133
3925,Rome-Lib/graficon45nodi/grafo7384.45,968,1098,2168,3229,8,0.232,0.2315,1,0.073
3926,Rome-Lib/graficon40nodi/grafo6920.40,1036,1264,2402,3678,14,0.161,0.1671,1,0.085
3927,Rome-Lib/graficon51nodi/grafo1305.51,1190,1342,2634,3950,8,0.108,0.1173,1,0.086
3928,Rome-Lib/graficon45nodi/grafo3256.45,1462,1890,3454,5456,23,0.743,0.7615,1,0.11
3929,Rome-Lib/graficon61nodi/grafo3257.61,1836,2548,4486,7288,40,4.09,4.6331,1,0.148
3930,Rome-Lib/graficon61nodi/grafo3787.61,1304,1498,2905,4397,9,0.301,0.3321,1,0.095
3931,Rome-Lib/graficon39nodi/grafo5762.39,1218,1546,2867,4474,19,0.441,0.4103,1,0.094
3932,Rome-Lib/graficon46nodi/grafo3854.46,1516,1910,3529,5533,15,0.385,0.4261,1,0.143
3933,Rome-Lib/graficon67nodi/grafo1617.67,924,1178,2205,3407,10,0.285,0.2517,1,0.072
3934,Rome-Lib/graficon47nodi/grafo7201.47,1234,1468,2805,4287,13,0.27,0.2771,1,0.09
3935,Rome-Lib/graficon55nodi/grafo6405.55,876,1028,2007,3008,10,0.216,0.207,1,0.077
3936,Rome-Lib/graficon53nodi/grafo1515.53,1050,1250,2403,3650,13,0.269,0.267,1,0.083
3937,Rome-Lib/graficon60nodi/grafo5027.60,1510,2256,3869,6395,61,3.133,4.5013,571,0.126
3938,Rome-Lib/graficon59nodi/grafo6718.59,1218,1526,2847,4424,12,0.276,0.3089,1,0.123
3939,Rome-Lib/graficon71nodi/grafo9653.71,1084,1218,2405,3587,2,0.094,0.102,1,0.078
3940,Rome-Lib/graficon44nodi/grafo6563.44,1002,1278,2383,3696,21,0.384,0.3953,1,0.083
3941,Rome-Lib/graficon45nodi/grafo5701.45,864,1006,1973,2947,7,0.074,0.071,1,0.064
3942,Rome-Lib/graficon61nodi/grafo1380.61,1168,1316,2587,3874,13,0.433,0.4775,1,0.083
3943,Rome-Lib/graficon53nodi/grafo3196.53,904,1078,2085,3147,14,0.274,0.2764,1,0.094
3944,Rome-Lib/graficon64nodi/grafo4368.64,1388,1796,3287,5184,24,0.78,0.7414,1,0.107
3945,Rome-Lib/graficon59nodi/grafo4934.59,1088,1268,2459,3714,8,0.215,0.2519,1,0.081
3946,Rome-Lib/graficon58nodi/grafo4932.58,2218,3290,5611,9334,74,8.533,7.7873,1,0.184
3947,Rome-Lib/graficon44nodi/grafo7413.44,1080,1494,2677,4275,17,0.252,0.2782,1,0.114
3948,Rome-Lib/graficon53nodi/grafo1550.53,1196,1454,2753,4233,10,0.368,0.3745,1,0.089
3949,Rome-Lib/graficon52nodi/grafo4267.52,1202,1546,2851,4466,25,0.689,0.8228,43,0.095
3950,Rome-Lib/graficon43nodi/grafo3191.43,1090,1226,2419,3610,11,0.389,0.3951,1,0.078
3951,Rome-Lib/graficon64nodi/grafo4630.64,968,1142,2213,3339,13,0.459,0.491,18,0.098
3952,Rome-Lib/graficon38nodi/grafo11373.38,990,1154,2247,3380,10,0.245,0.2578,1,0.073
3953,Rome-Lib/graficon52nodi/grafo3779.52,1066,1316,2485,3823,16,0.534,0.5144,1,0.081
3954,Rome-Lib/graficon39nodi/grafo10285.39,1408,1822,3333,5259,32,2.047,2.1686,1,0.109
3955,Rome-Lib/graficon44nodi/grafo3449.44,1226,1480,2809,4313,13,0.259,0.2689,1,0.092
3956,Rome-Lib/graficon56nodi/grafo6630.56,1338,1634,3075,4754,20,0.741,0.7694,1,0.127
3957,Rome-Lib/graficon39nodi/grafo7513.39,924,1182,2209,3417,13,0.23,0.2063,1,0.071
3958,Rome-Lib/graficon44nodi/grafo3331.44,1238,1556,2897,4509,22,0.383,0.3592,1,0.093
3959,Rome-Lib/graficon49nodi/grafo1467.49,1250,1506,2859,4390,8,0.294,0.3188,1,0.093
3960,Rome-Lib/graficon64nodi/grafo9760.64,1352,1862,3318,5331,34,0.858,0.8942,1,0.11
3961,Rome-Lib/graficon39nodi/grafo5798.39,970,1140,2214,3335,12,0.268,0.2851,1,0.098
3962,Rome-Lib/graficon62nodi/grafo6805.62,1056,1266,2426,3693,7,0.203,0.2027,1,0.079
3963,Rome-Lib/graficon48nodi/grafo6289.48,1162,1540,2806,4431,15,0.352,0.3669,1,0.092
3964,Rome-Lib/graficon57nodi/grafo4452.57,1022,1368,2494,3931,18,0.239,0.2604,1,0.092
3965,Rome-Lib/graficon41nodi/grafo7244.41,908,1070,2082,3129,8,0.164,0.1948,1,0.083
3966,Rome-Lib/graficon57nodi/grafo5104.57,1304,1760,3168,5052,26,0.84,1.0001,70,0.121
3967,Rome-Lib/graficon46nodi/grafo7340.46,1056,1268,2428,3698,8,0.213,0.2431,1,0.112
3968,Rome-Lib/graficon55nodi/grafo6591.55,1208,1670,2982,4779,20,0.489,0.4682,1,0.114
3969,Rome-Lib/graficon60nodi/grafo1270.60,1092,1342,2538,3901,10,0.352,0.2979,1,0.081
3970,Rome-Lib/graficon43nodi/grafo5337.43,1014,1202,2320,3512,7,0.085,0.0916,1,0.074
3971,Rome-Lib/graficon53nodi/grafo2794.53,1258,1724,3086,4939,29,1.38,1.9739,70,0.128
3972,Rome-Lib/graficon38nodi/grafo11294.38,1204,1438,2747,4197,11,0.228,0.2321,1,0.09
3973,Rome-Lib/graficon41nodi/grafo5811.41,1260,1552,2917,4510,26,0.479,0.5307,1,0.095
3974,Rome-Lib/graficon48nodi/grafo4334.48,834,1014,1953,2952,8,0.166,0.1581,1,0.063
3975,Rome-Lib/graficon42nodi/grafo6277.42,1246,1502,2853,4378,15,0.337,0.3571,1,0.104
3976,Rome-Lib/graficon54nodi/grafo3969.54,1044,1190,2339,3497,10,0.236,0.2269,1,0.076
3977,Rome-Lib/graficon47nodi/grafo2478.47,1354,1654,3113,4812,18,0.401,0.4102,1,0.129
3978,Rome-Lib/graficon72nodi/grafo8369.72,1012,1200,2317,3506,6,0.16,0.1396,1,0.075
3979,Rome-Lib/graficon65nodi/grafo9118.65,1236,1586,2927,4583,11,0.25,0.2747,1,0.096
3980,Rome-Lib/graficon56nodi/grafo1387.56,1162,1342,2609,3936,11,0.408,0.3943,1,0.084
3981,Rome-Lib/graficon38nodi/grafo3917.38,1464,1868,3437,5402,24,0.711,0.6874,1,0.111
3982,Rome-Lib/graficon59nodi/grafo6030.59,1348,1892,3345,5404,27,1.245,1.5232,149,0.135
3983,Rome-Lib/graficon46nodi/grafo6499.46,1472,1968,3545,5656,35,1.192,1.3682,1,0.115
3984,Rome-Lib/graficon47nodi/grafo6574.47,1116,1292,2513,3788,17,0.482,0.4788,1,0.083
3985,Rome-Lib/graficon35nodi/grafo4085.35,1070,1240,2415,3635,13,0.335,0.3042,1,0.077
3986,Rome-Lib/graficon50nodi/grafo7523.50,1428,1838,3371,5309,22,0.735,0.7654,1,0.136
3987,Rome-Lib/graficon67nodi/grafo7890.67,1162,1302,2569,3836,5,0.188,0.1807,1,0.083
3988,Rome-Lib/graficon43nodi/grafo3370.43,1066,1314,2485,3818,15,0.398,0.3904,1,0.084
3989,Rome-Lib/graficon60nodi/grafo5223.60,1766,2464,4335,7043,49,2.636,2.8779,1,0.143
3990,Rome-Lib/graficon54nodi/grafo3630.54,1290,1530,2925,4470,16,0.723,0.7229,1,0.122
3991,Rome-Lib/graficon51nodi/grafo3726.51,1192,1522,2819,4401,24,0.734,0.7728,1,0.091
3992,Rome-Lib/graficon40nodi/grafo7718.40,752,860,1717,2526,8,0.158,0.1458,1,0.057
3993,Rome-Lib/graficon45nodi/grafo6438.45,1056,1266,2427,3693,9,0.246,0.2652,1,0.079
3994,Rome-Lib/graficon49nodi/grafo3597.49,1250,1556,2911,4515,18,0.312,0.3176,1,0.095
3995,Rome-Lib/graficon48nodi/grafo6544.48,1152,1366,2623,3991,14,0.399,0.401,1,0.089
3996,Rome-Lib/graficon45nodi/grafo7604.45,1244,1514,2863,4407,17,0.498,0.4804,1,0.118
3997,Rome-Lib/graficon39nodi/grafo5571.39,1178,1470,2753,4264,14,0.306,0.3089,1,0.089
3998,Rome-Lib/graficon54nodi/grafo6732.54,1346,1726,3177,4988,19,0.725,0.7246,1,0.116
3999,Rome-Lib/graficon58nodi/grafo3656.58,1216,1564,2885,4518,18,0.544,0.5746,1,0.093
4000,Rome-Lib/graficon44nodi/grafo7419.44,1120,1340,2565,3910,13,0.262,0.2804,1,0.107
4001,Rome-Lib/graficon47nodi/grafo2477.47,1354,1654,3113,4812,18,0.4,0.4102,1,0.103
4002,Rome-Lib/graficon44nodi/grafo7545.44,1018,1300,2423,3759,15,0.324,0.3386,1,0.077
4003,Rome-Lib/graficon61nodi/grafo8515.61,1162,1362,2629,3986,9,0.286,0.2685,1,0.085
4004,Rome-Lib/graficon50nodi/grafo6740.50,1182,1472,2759,4271,13,0.327,0.3584,1,0.089
4005,Rome-Lib/graficon47nodi/grafo7147.47,1240,1536,2881,4460,21,0.824,0.7609,1,0.121
4006,Rome-Lib/graficon54nodi/grafo4762.54,1046,1318,2469,3818,15,0.368,0.3374,1,0.079
4007,Rome-Lib/graficon46nodi/grafo6782.46,1374,1940,3419,5537,35,0.485,0.536,1,0.112
4008,Rome-Lib/graficon47nodi/grafo7025.47,1492,1938,3536,5591,31,1.049,1.0586,1,0.115
4009,Rome-Lib/graficon60nodi/grafo8586.60,1378,1862,3346,5344,34,1.793,1.6498,1,0.136
4010,Rome-Lib/graficon37nodi/grafo7357.37,1338,1612,3056,4699,18,0.324,0.3402,1,0.1
4011,Rome-Lib/graficon64nodi/grafo5007.64,1498,1838,3442,5344,20,0.38,0.4635,1,0.112
4012,Rome-Lib/graficon65nodi/grafo1513.65,1242,1724,3072,4931,30,0.781,0.7626,1,0.098
4013,Rome-Lib/graficon49nodi/grafo7010.49,1092,1364,2562,3956,14,0.275,0.2541,1,0.088
4014,Rome-Lib/graficon59nodi/grafo3194.59,780,834,1720,2475,3,0.062,0.0651,1,0.055
4015,Rome-Lib/graficon46nodi/grafo5473.46,1258,1546,2910,4494,17,0.413,0.4048,1,0.126
4016,Rome-Lib/graficon60nodi/grafo4143.60,1052,1226,2384,3591,12,0.24,0.2455,1,0.077
4017,Rome-Lib/graficon54nodi/grafo3926.54,926,1166,2198,3378,17,0.234,0.2202,1,0.071
4018,Rome-Lib/graficon57nodi/grafo5329.57,1178,1404,2688,4099,9,0.236,0.2464,1,0.086
4019,Rome-Lib/graficon45nodi/grafo1394.45,894,944,1944,2807,5,0.177,0.1779,1,0.063
4020,Rome-Lib/graficon38nodi/grafo11364.38,884,1036,2026,3032,9,0.127,0.1288,1,0.064
4021,Rome-Lib/graficon37nodi/grafo3612.37,1068,1306,2480,3799,11,0.216,0.239,1,0.105
4022,Rome-Lib/graficon43nodi/grafo6343.43,818,910,1834,2684,10,0.198,0.1968,1,0.059
4023,Rome-Lib/graficon39nodi/grafo11478.39,676,824,1606,2398,11,0.129,0.126,1,0.051
4024,Rome-Lib/graficon59nodi/grafo7052.59,1226,1550,2882,4488,13,0.396,0.4008,1,0.098
4025,Rome-Lib/graficon68nodi/grafo9746.68,1462,1770,3338,5156,22,1.23,1.3208,1,0.108
4026,Rome-Lib/graficon59nodi/grafo5083.59,1460,1700,3266,4980,16,0.389,0.411,1,0.133
4027,Rome-Lib/graficon55nodi/grafo4161.55,1180,1534,2820,4425,24,0.604,0.6094,1,0.094
4028,Rome-Lib/graficon52nodi/grafo7197.52,1062,1280,2448,3731,15,0.543,0.4355,1,0.081
4029,Rome-Lib/graficon49nodi/grafo3906.49,1150,1320,2576,3875,10,0.41,0.4345,1,0.084
4030,Rome-Lib/graficon47nodi/grafo1075.47,1042,1244,2392,3631,12,0.287,0.2627,1,0.078
4031,Rome-Lib/graficon60nodi/grafo1192.60,1378,1862,3346,5344,34,1.771,1.6498,1,0.161
4032,Rome-Lib/graficon52nodi/grafo7186.52,1062,1280,2448,3731,15,0.494,0.4355,1,0.08
4033,Rome-Lib/graficon47nodi/grafo6696.47,1306,1658,3070,4798,21,0.35,0.3517,1,0.098
4034,Rome-Lib/graficon59nodi/grafo7805.59,912,1148,2166,3326,17,0.828,1.0663,104,0.078
4035,Rome-Lib/graficon55nodi/grafo5081.55,1410,1618,3134,4750,10,0.46,0.501,1,0.105
4036,Rome-Lib/graficon44nodi/grafo5130.44,980,1164,2250,3400,13,0.217,0.2602,1,0.072
4037,Rome-Lib/graficon71nodi/grafo9830.71,1674,2026,3806,5902,22,0.737,0.7509,1,0.151
4038,Rome-Lib/graficon40nodi/grafo10057.40,1472,1936,3514,5576,39,2.775,3.563,31,0.113
4039,Rome-Lib/graficon56nodi/grafo5518.56,1368,1644,3119,4794,14,0.45,0.4332,1,0.104
4040,Rome-Lib/graficon47nodi/grafo5720.47,1108,1392,2607,4034,20,0.859,0.8422,1,0.099
4041,Rome-Lib/graficon57nodi/grafo7565.57,1356,1576,3039,4618,16,0.697,0.7313,1,0.127
4042,Rome-Lib/graficon48nodi/grafo5474.48,1568,2132,3807,6114,26,0.806,0.7915,1,0.124
4043,Rome-Lib/graficon40nodi/grafo4038.40,1044,1176,2327,3462,9,0.191,0.195,1,0.079
4044,Rome-Lib/graficon36nodi/grafo5385.36,902,982,1991,2906,6,0.18,0.1887,1,0.064
4045,Rome-Lib/graficon63nodi/grafo9040.63,1092,1230,2429,3621,4,0.126,0.1129,1,0.079
4046,Rome-Lib/graficon55nodi/grafo3487.55,1532,2028,3667,5836,27,1.035,1.076,1,0.149
4047,Rome-Lib/graficon56nodi/grafo1459.56,1066,1256,2429,3673,12,0.58,0.5485,1,0.079
4048,Rome-Lib/graficon61nodi/grafo9391.61,1010,1264,2381,3665,18,0.531,0.5446,1,0.081
4049,Rome-Lib/graficon47nodi/grafo7644.47,1746,2780,4633,7823,73,2.471,2.6862,1,0.162
4050,Rome-Lib/graficon41nodi/grafo6354.41,786,950,1843,2768,16,0.261,0.2385,1,0.087
4051,Rome-Lib/graficon43nodi/grafo5621.43,1000,1180,2287,3450,6,0.192,0.2428,1,0.074
4052,Rome-Lib/graficon57nodi/grafo4177.57,1644,2054,3805,5957,19,0.783,0.7802,1,0.145
4053,Rome-Lib/graficon46nodi/grafo6771.46,770,820,1697,2435,5,0.137,0.1397,1,0.058
4054,Rome-Lib/graficon52nodi/grafo5150.52,1182,1436,2725,4181,16,0.385,0.4054,1,0.096
4055,Rome-Lib/graficon43nodi/grafo7020.43,1380,1654,3141,4825,24,1.133,1.1627,1,0.131
4056,Rome-Lib/graficon46nodi/grafo3372.46,1380,1816,3303,5230,29,0.285,0.3009,1,0.109
4057,Rome-Lib/graficon61nodi/grafo4441.61,1184,1444,2735,4202,12,0.293,0.3221,1,0.096
4058,Rome-Lib/graficon52nodi/grafo6706.52,1496,1890,3493,5473,21,0.752,0.7695,1,0.112
4059,Rome-Lib/graficon59nodi/grafo5709.59,1598,1826,3531,5364,14,0.461,0.5624,1,0.142
4060,Rome-Lib/graficon48nodi/grafo7369.48,1104,1362,2573,3957,22,1.254,1.3319,1,0.085
4061,Rome-Lib/graficon56nodi/grafo4415.56,1166,1342,2615,3938,11,0.112,0.1181,1,0.085
4062,Rome-Lib/graficon52nodi/grafo3579.52,1016,1200,2323,3508,15,0.557,0.5313,1,0.075
4063,Rome-Lib/graficon59nodi/grafo7573.59,1572,1990,3669,5761,21,0.812,0.7638,1,0.119
4064,Rome-Lib/graficon52nodi/grafo3442.52,1482,1996,3585,5731,24,0.683,0.6935,1,0.158
4065,Rome-Lib/graficon61nodi/grafo3556.61,1184,1400,2691,4092,6,0.115,0.1201,1,0.087
4066,Rome-Lib/graficon54nodi/grafo1188.54,1084,1306,2497,3807,7,0.193,0.2114,1,0.079
4067,Rome-Lib/graficon58nodi/grafo3732.58,1300,1642,3049,4755,19,0.73,0.7295,1,0.106
4068,Rome-Lib/graficon47nodi/grafo3730.47,1084,1240,2431,3642,11,0.29,0.3072,1,0.087
4069,Rome-Lib/graficon59nodi/grafo6060.59,1374,1728,3209,5007,22,0.539,0.5401,1,0.132
4070,Rome-Lib/graficon38nodi/grafo6547.38,1566,2158,3831,6178,55,2.951,3.0707,75,0.124
4071,Rome-Lib/graficon65nodi/grafo1346.65,1212,1406,2726,4121,5,0.262,0.2473,1,0.089
4072,Rome-Lib/graficon44nodi/grafo7658.44,1210,1422,2740,4160,11,0.36,0.3675,1,0.089
4073,Rome-Lib/graficon47nodi/grafo5438.47,1248,1636,2992,4714,26,0.547,0.532,1,0.14
4074,Rome-Lib/graficon60nodi/grafo4446.60,1256,1678,3042,4823,19,0.299,0.3341,1,0.108
4075,Rome-Lib/graficon67nodi/grafo1489.67,988,1082,2178,3199,3,0.195,0.2366,1,0.08
4076,Rome-Lib/graficon41nodi/grafo7575.41,976,1172,2256,3418,12,0.316,0.2988,1,0.077
4077,Rome-Lib/graficon55nodi/grafo3352.55,1016,1194,2318,3493,8,0.203,0.2265,1,0.093
4078,Rome-Lib/graficon54nodi/grafo3385.54,1196,1360,2664,3998,8,0.332,0.373,1,0.111
4079,Rome-Lib/graficon62nodi/grafo9225.62,1332,1740,3180,5016,30,1.606,1.5955,25,0.114
4080,Rome-Lib/graficon58nodi/grafo4933.58,1148,1242,2498,3679,2,0.229,0.2256,1,0.081
4081,Rome-Lib/graficon51nodi/grafo3169.51,1168,1358,2634,3979,13,0.825,0.7997,25,0.086
4082,Rome-Lib/graficon46nodi/grafo3240.46,1518,1962,3588,5664,28,0.91,0.9266,1,0.117
4083,Rome-Lib/graficon54nodi/grafo6651.54,1136,1320,2564,3868,10,0.258,0.236,1,0.129
4084,Rome-Lib/graficon56nodi/grafo3589.56,844,1010,1962,2947,9,0.229,0.2369,1,0.063
4085,Rome-Lib/graficon46nodi/grafo5900.46,1184,1348,2640,3962,13,0.488,0.5497,1,0.089
4086,Rome-Lib/graficon55nodi/grafo5960.55,1868,2452,4428,7064,55,1.657,2.2202,1,0.143
4087,Rome-Lib/graficon43nodi/grafo3227.43,1290,1630,3028,4720,26,0.567,0.5753,1,0.097
4088,Rome-Lib/graficon42nodi/grafo5466.42,1234,1502,2844,4372,19,0.612,0.6071,1,0.092
4089,Rome-Lib/graficon50nodi/grafo3684.50,1064,1340,2512,3882,13,0.182,0.1847,1,0.082
4090,Rome-Lib/graficon46nodi/grafo6548.46,1158,1346,2612,3944,16,0.42,0.4231,1,0.085
4091,Rome-Lib/graficon56nodi/grafo5071.56,1174,1444,2726,4197,24,0.818,0.7761,1,0.115
4092,Rome-Lib/graficon59nodi/grafo4955.59,1456,1758,3322,5123,19,0.785,0.8746,1,0.109
4093,Rome-Lib/graficon53nodi/grafo3949.53,1534,2012,3654,5797,29,1.28,1.3514,1,0.119
4094,Rome-Lib/graficon54nodi/grafo6650.54,1136,1320,2564,3868,10,0.252,0.236,1,0.083
4095,Rome-Lib/graficon52nodi/grafo6130.52,902,1014,2024,2986,11,0.215,0.2126,1,0.066
4096,Rome-Lib/graficon53nodi/grafo6608.53,1814,2372,4294,6837,36,1.061,1.1947,1,0.169
4097,Rome-Lib/graficon40nodi/grafo134.40,740,736,1584,2210,5,0.105,0.0906,1,0.052
4098,Rome-Lib/graficon55nodi/grafo4747.55,1024,1218,2350,3557,13,0.326,0.3257,1,0.076
4099,Rome-Lib/graficon52nodi/grafo3185.52,1300,1848,3256,5270,32,1.22,1.2732,1,0.106
4100,Rome-Lib/graficon58nodi/grafo1501.58,718,858,1684,2504,5,0.064,0.062,1,0.08
4101,Rome-Lib/graficon56nodi/grafo7769.56,1240,1596,2944,4610,15,0.336,0.3601,1,0.101
4102,Rome-Lib/graficon55nodi/grafo5045.55,1466,1976,3550,5673,35,1.133,1.1954,1,0.116
4103,Rome-Lib/graficon45nodi/grafo7219.45,1206,1416,2730,4143,14,0.372,0.3716,1,0.089
4104,Rome-Lib/graficon55nodi/grafo4999.55,1338,1634,3080,4754,15,0.476,0.4652,1,0.127
4105,Rome-Lib/graficon58nodi/grafo4258.58,1466,1832,3406,5313,20,0.643,0.6424,1,0.112
4106,Rome-Lib/graficon60nodi/grafo4788.60,1134,1394,2637,4052,16,0.432,0.4288,1,0.087
4107,Rome-Lib/graficon63nodi/grafo4440.63,1416,2018,3543,5753,24,0.672,0.7394,1,0.117
4108,Rome-Lib/graficon40nodi/grafo6863.40,1266,1588,2963,4603,23,0.807,0.7414,1,0.098
4109,Rome-Lib/graficon48nodi/grafo2250.48,796,910,1815,2673,3,0.115,0.1015,1,0.088
4110,Rome-Lib/graficon39nodi/grafo5763.39,932,1112,2153,3246,7,0.148,0.1524,1,0.068
4111,Rome-Lib/graficon42nodi/grafo6306.42,1088,1390,2587,4019,26,1.118,1.1269,1,0.09
4112,Rome-Lib/graficon58nodi/grafo3235.58,1346,1592,3047,4653,14,0.308,0.3283,1,0.103
4113,Rome-Lib/graficon51nodi/grafo4164.51,1138,1310,2557,3844,8,0.142,0.1365,1,0.082
4114,Rome-Lib/graficon63nodi/grafo9360.63,1582,2094,3785,6026,25,0.964,0.9764,1,0.151
4115,Rome-Lib/graficon36nodi/grafo1874.36,810,856,1775,2545,4,0.114,0.1037,1,0.056
4116,Rome-Lib/graficon60nodi/grafo1425.60,1638,2030,3777,5894,24,1.207,1.2266,1,0.124
4117,Rome-Lib/graficon61nodi/grafo6898.61,1108,1244,2461,3664,10,0.359,0.3132,1,0.079
4118,Rome-Lib/graficon61nodi/grafo4491.61,1220,1594,2923,4595,17,0.3,0.3082,1,0.094
4119,Rome-Lib/graficon37nodi/grafo5315.37,1232,1528,2869,4436,21,0.51,0.5349,1,0.121
4120,Rome-Lib/graficon52nodi/grafo7181.52,1632,2466,4207,6981,48,4.384,6.5786,88,0.138
4121,Rome-Lib/graficon43nodi/grafo5660.43,1384,1708,3201,4962,29,1.167,1.0759,1,0.103
4122,Rome-Lib/graficon37nodi/grafo3359.37,1388,1698,3195,4939,18,0.311,0.3154,1,0.103
4123,Rome-Lib/graficon50nodi/grafo3744.50,1024,1378,2511,3957,24,0.925,0.9011,1,0.08
4124,Rome-Lib/graficon48nodi/grafo7382.48,1374,1968,3451,5607,30,0.541,0.5684,1,0.114
4125,DAGmar/graphs/5.6/uniform_n20_e112_i0.graphml,4514,11290,15910,30482,998,600.055,738.8757,1,0.565
4126,DAGmar/graphs/1.6/uniform_n40_e64_i9.graphml,2232,3338,5677,9461,81,19.257,19.6403,7,0.214
4127,DAGmar/graphs/5.6/uniform_n20_e112_i2.graphml,4734,11382,16224,30822,1045,600.064,703.0455,1,0.583
4128,north/g.42.5.graphml,3332,8118,11550,21961,580,343.418,792.2982,339,0.426
4129,north/g.52.2.graphml,356,388,844,1148,0,0.02,0.0172,1,0.026
4130,north/g.62.5.graphml,1106,492,1698,1783,3,0.09,0.0973,1,0.053
4131,north/g.89.0.graphml,1842,532,2474,2251,4,0.253,0.2732,1,0.077
4132,north/g.94.0.graphml,1430,208,1739,1235,0,0.104,0.1226,0,0.053
4133,north/g.96.5.graphml,1476,282,1859,1443,0,0.126,0.1419,1,0.059
4134,north/g.100.3.graphml,2444,1778,4323,5667,5,0.433,0.4661,1,0.167
4135,north/g.54.8.graphml,694,844,1640,2457,2,0.097,0.1045,1,0.052
4136,north/g.56.0.graphml,632,504,1238,1576,0,0.039,0.0357,1,0.038
4137,north/g.79.6.graphml,2628,696,3426,3054,4,0.81,0.8454,1,0.117
4138,north/g.57.28.graphml,1328,2024,3455,5724,40,0.385,0.3726,1,0.121
4139,north/g.84.0.graphml,46,26,175,88,0,0.004,0.0013,0,0.003
4140,north/g.37.20.graphml,1676,2692,4472,7568,38,0.723,0.817,1,0.173
4141,north/g.47.16.graphml,902,1156,2163,3341,21,0.197,0.2023,1,0.073
4142,north/g.23.21.graphml,1172,1074,2352,3271,10,0.221,0.2324,1,0.082
4143,north/g.28.29.graphml,1678,2286,4070,6554,40,0.552,0.5709,1,0.14
4144,north/g.44.1.graphml,1116,1170,2392,3483,10,0.228,0.2228,1,0.105
4145,north/g.56.11.graphml,778,958,1842,2784,2,0.081,0.0803,1,0.061
4146,north/g.68.1.graphml,918,410,1434,1484,0,0.059,0.0599,1,0.047
4147,north/g.96.4.graphml,2244,610,2960,2647,0,0.261,0.3188,1,0.104
4148,north/g.13.51.graphml,1782,2542,4431,7246,72,6.881,7.8588,111,0.167
4149,north/g.33.16.graphml,1948,2588,4643,7444,48,0.685,0.8977,1,0.187
4150,north/g.51.2.graphml,1264,1348,2719,4002,4,0.178,0.1828,1,0.089
4151,north/g.41.13.graphml,1470,2102,3680,5990,38,0.477,0.5645,1,0.12
4152,north/g.44.3.graphml,1318,1346,2772,4024,1,0.119,0.1191,1,0.09
4153,north/g.64.16.graphml,580,540,1228,1640,0,0.036,0.034,1,0.039
4154,north/g.64.14.graphml,580,540,1228,1640,0,0.031,0.0313,1,0.038
4155,north/g.37.19.graphml,500,592,1201,1730,6,0.057,0.0486,1,0.038
4156,north/g.74.2.graphml,3792,4882,8783,14101,109,2.345,2.3761,1,0.315
4157,Rome-Lib/graficon63nodi/grafo1517.63,1260,1442,2812,4235,5,0.282,0.3249,1,0.092
4158,Rome-Lib/graficon43nodi/grafo4090.43,1332,1818,3260,5211,24,0.419,0.4498,1,0.143
4159,Rome-Lib/graficon46nodi/grafo5659.46,1078,1272,2460,3719,11,0.206,0.2394,1,0.095
4160,Rome-Lib/graficon57nodi/grafo6733.57,1082,1240,2432,3641,6,0.172,0.1804,1,0.079
4161,Rome-Lib/graficon59nodi/grafo4546.59,1248,1488,2846,4344,16,0.368,0.3792,1,0.092
4162,Rome-Lib/graficon41nodi/grafo5458.41,928,1110,2148,3239,13,0.495,0.4739,1,0.069
4163,Rome-Lib/graficon64nodi/grafo7471.64,1170,1418,2698,4130,12,0.212,0.2305,1,0.115
4164,Rome-Lib/graficon52nodi/grafo5026.52,1086,1436,2632,4133,20,0.628,0.6261,1,0.084
4165,Rome-Lib/graficon49nodi/grafo5911.49,1262,1614,2986,4666,19,0.671,0.6659,1,0.097
4166,Rome-Lib/graficon71nodi/grafo9620.71,2038,2814,4962,8054,44,4.121,5.1485,34,0.191
4167,Rome-Lib/graficon36nodi/grafo3241.36,824,892,1826,2642,8,0.198,0.1756,1,0.058
4168,Rome-Lib/graficon43nodi/grafo6063.43,1160,1384,2654,4040,13,0.322,0.3747,1,0.085
4169,Rome-Lib/graficon51nodi/grafo4726.51,1710,2048,3868,5975,9,0.407,0.4719,1,0.125
4170,Rome-Lib/graficon58nodi/grafo4188.58,1410,1708,3228,4975,9,0.254,0.2477,1,0.105
4171,Rome-Lib/graficon37nodi/grafo6243.37,1276,1592,2978,4618,23,0.385,0.4223,1,0.122
4172,Rome-Lib/graficon39nodi/grafo11555.39,828,920,1858,2714,6,0.099,0.0906,1,0.059
