GraphSize,CVcalc,AvgOptsPerMin
r1.5k30n20,5881,10.504368252209671
r1.5k36n24,5417,10.11191572503266
r1.5k30n20,3142,94.866031446049
r1.5k24n16,3167,96.77777326576509
r1.5k36n24,3649,52.5214181108705
r1.5k42n28,1718,114.75951459825419
r1.5k30n20,3834,50.34166928796912
r1.5k36n24,2612,113.906467774114
r1.5k30n20,5907,9.53643087697332
r1.5k42n28,3424,57.10857166268944
r1.5k24n16,3122,100.58008677810389
r1.5k30n20,3059,106.2415623246111
r1.5k36n24,5513,9.58475836955923
r1.5k42n28,5805,10.890537793871944
r1.5k36n24,3668,54.383346326745574
r1.5k30n20,3839,56.66723151316921
r1.5k24n16,3144,108.97418117937643
r1.5k36n24,2689,101.86838607623308
r1.5k30n20,3100,97.93154925199322
r1.5k42n28,1863,118.5539751122385
r1.5k36n24,5465,10.181981953022525
r1.5k42n28,3498,53.04741567245096
r1.5k36n24,3678,57.52586470960382
r1.5k30n20,3079,109.8561374390293
r1.5k42n28,6177,9.813573176741887
r1.5k36n24,2727,98.3029094233232
r1.5k36n24,5489,11.331119355831877
r1.5k42n28,1935,122.12536382986582
r1.5k36n24,3683,64.63914545032966
r1.5k42n28,3535,57.10785659351186
r1.5k36n24,2708,95.42359393814988
r1.5k42n28,5991,9.483978121699561
r1.5k42n28,1971,127.44258834941665
r1.5k36n24,2698,112.92824424042479
r1.5k42n28,3554,57.2820903258247
r1.5k42n28,5898,8.437572788584147
r1.5k42n28,1989,129.04596681124087
r1.5k42n28,3563,55.47676455843757
r1.5k42n28,5851,9.891107556163973
r1.5k42n28,1998,128.97458228656907
r1.5k42n28,3568,55.013557651752365
r1.5k42n28,5828,10.111269985936167
r1.5k42n28,2003,129.1933476561806
r1.5k42n28,2005,128.97331664556052
