Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
246,north/g.16.57.graphml,16,28,0,33,34,67,110,0,0.0017499923706054688,2,1,0.003
247,Rome-Lib/graficon27nodi/grafo830.27,27,28,0,55,58,113,266,1,0.005800962448120117,2,1,0.006
248,Rome-Lib/graficon14nodi/grafo628.14,14,25,1,30,33,63,119,3,0.0033049583435058594,2,1,0.003
249,Rome-Lib/graficon16nodi/grafo311.16,16,22,0,41,51,92,202,4,0.006978034973144531,2,1,0.005
250,Rome-Lib/graficon18nodi/grafo1653.18,18,21,0,71,61,132,480,2,0.01152801513671875,2,1,0.012
251,Rome-Lib/graficon25nodi/grafo1586.25,25,29,0,86,103,189,556,0,0.0051190853118896484,2,1,0.013
252,Rome-Lib/graficon17nodi/grafo2174.17,17,22,0,38,31,69,138,0,0.0017850399017333984,2,1,0.003
253,Rome-Lib/graficon15nodi/grafo2609.15,15,25,0,48,52,100,212,0,0.0022330284118652344,2,1,0.006
254,north/g.26.20.graphml,26,29,0,103,71,174,656,0,0.0044879913330078125,2,1,0.016
255,Rome-Lib/graficon16nodi/grafo2470.16,16,23,0,55,71,126,314,1,0.007391929626464844,2,1,0.008
256,Rome-Lib/graficon24nodi/grafo1457.24,24,28,0,55,49,104,258,0,0.002688884735107422,2,1,0.007
257,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,77,101,178,510,3,0.010918855667114258,2,1,0.013
258,Rome-Lib/graficon13nodi/grafo511.13,13,25,0,20,19,39,50,0,0.0014390945434570312,2,1,0.002
259,north/g.18.16.graphml,18,24,0,15,9,24,24,0,0.0003998279571533203,2,0,0.001
260,Rome-Lib/graficon15nodi/grafo2216.15,15,27,0,44,48,92,180,1,0.00510406494140625,2,1,0.005
261,north/g.21.29.graphml,21,24,0,37,18,55,120,0,0.0012989044189453125,2,0,0.003
262,Rome-Lib/graficon18nodi/grafo1152.18,18,28,0,73,83,156,396,1,0.00840306282043457,2,1,0.01
263,Rome-Lib/graficon13nodi/grafo595.13,13,21,0,18,16,34,46,0,0.0014297962188720703,2,1,0.002
264,Rome-Lib/graficon17nodi/grafo301.17,17,25,1,53,59,112,273,3,0.007097959518432617,2,1,0.008
265,Rome-Lib/graficon18nodi/grafo1642.18,18,21,0,45,45,90,230,0,0.002886056900024414,2,1,0.006
266,Rome-Lib/graficon19nodi/grafo1846.19,19,29,1,82,93,175,569,2,0.005017995834350586,2,1,0.014
267,north/g.23.19.graphml,23,23,0,53,40,93,242,1,0.0055370330810546875,2,1,0.006
268,Rome-Lib/graficon16nodi/grafo1028.16,16,23,0,58,68,126,328,3,0.007650852203369141,2,1,0.008
269,Rome-Lib/graficon16nodi/grafo1144.16,16,29,0,64,73,137,322,1,0.007450103759765625,2,1,0.008
270,Rome-Lib/graficon16nodi/grafo1015.16,16,29,0,69,57,126,326,1,0.006948947906494141,2,1,0.008
271,Rome-Lib/graficon24nodi/grafo1471.24,24,27,0,90,65,155,620,1,0.011723041534423828,2,1,0.015
272,Rome-Lib/graficon17nodi/grafo1022.17,17,20,0,33,31,64,130,1,0.004025936126708984,2,1,0.003
273,north/g.14.17.graphml,14,23,0,28,26,54,90,1,0.003223896026611328,2,1,0.002
274,north/g.12.99.graphml,12,26,0,35,37,72,136,0,0.0018601417541503906,2,1,0.004
275,Rome-Lib/graficon24nodi/grafo3100.24,24,26,1,60,75,135,343,3,0.008249998092651367,2,1,0.009
276,Rome-Lib/graficon15nodi/grafo2626.15,15,25,1,45,71,116,241,4,0.006225109100341797,2,1,0.006
277,Rome-Lib/graficon19nodi/grafo1622.19,19,21,0,28,25,53,86,0,0.0016760826110839844,2,1,0.002
278,Rome-Lib/graficon16nodi/grafo529.16,16,27,0,66,64,130,338,0,0.0030851364135742188,2,1,0.009
279,Rome-Lib/graficon16nodi/grafo661.16,16,21,0,37,36,73,144,1,0.0039010047912597656,2,1,0.004
280,Rome-Lib/graficon17nodi/grafo2336.17,17,20,0,30,28,58,106,0,0.0017590522766113281,2,1,0.003
281,Rome-Lib/graficon15nodi/grafo2895.15,15,20,0,46,48,94,248,0,0.0030701160430908203,2,1,0.007
282,Rome-Lib/graficon24nodi/grafo1103.24,24,29,0,66,90,156,374,1,0.008437871932983398,2,1,0.01
283,Rome-Lib/graficon15nodi/grafo399.15,15,23,0,41,37,78,158,0,0.0019571781158447266,2,1,0.004
284,Rome-Lib/graficon13nodi/grafo1839.13,13,22,0,24,22,46,76,0,0.0013501644134521484,2,1,0.002
285,Rome-Lib/graficon15nodi/grafo2232.15,15,20,0,33,31,64,130,0,0.002007007598876953,2,1,0.004
286,Rome-Lib/graficon15nodi/grafo2403.15,15,25,0,48,52,100,212,0,0.002246856689453125,2,1,0.005
287,Rome-Lib/graficon15nodi/grafo803.15,15,25,0,41,40,81,158,0,0.002129793167114258,2,1,0.004
288,north/g.19.32.graphml,19,28,0,30,18,48,76,0,0.0020689964294433594,2,1,0.002
289,Rome-Lib/graficon15nodi/grafo288.15,15,21,0,19,13,32,50,0,0.0013020038604736328,2,1,0.001
290,Rome-Lib/graficon19nodi/grafo476.19,19,21,0,33,31,64,130,1,0.0034890174865722656,2,1,0.004
291,Rome-Lib/graficon19nodi/grafo1724.19,19,25,0,58,53,111,278,1,0.006215810775756836,2,1,0.008
292,Rome-Lib/graficon22nodi/grafo167.22,22,29,0,71,81,152,400,1,0.008949041366577148,2,1,0.01
293,Rome-Lib/graficon13nodi/grafo2121.13,13,26,0,100,128,228,816,7,0.021554946899414062,2,1,0.075
294,Rome-Lib/graficon10nodi/grafo1654.10,10,20,0,43,44,87,218,0,0.002562999725341797,2,1,0.006
295,Rome-Lib/graficon16nodi/grafo934.16,16,29,1,58,63,121,269,3,0.00559687614440918,2,1,0.007
296,Rome-Lib/graficon11nodi/grafo1054.11,11,23,0,51,41,92,242,0,0.002516031265258789,2,1,0.006
297,north/g.22.67.graphml,22,29,0,63,62,125,318,1,0.007734060287475586,2,1,0.008
298,north/g.23.9.graphml,23,29,0,85,61,146,474,0,0.0038170814514160156,2,1,0.012
299,Rome-Lib/graficon13nodi/grafo2842.13,13,20,0,34,27,61,124,0,0.0016291141510009766,2,1,0.004
300,north/g.18.6.graphml,18,20,0,61,72,133,412,6,0.009389877319335938,2,1,0.01
301,Rome-Lib/graficon11nodi/grafo2136.11,11,25,0,39,42,81,160,2,0.004346132278442383,2,1,0.004
302,Rome-Lib/graficon12nodi/grafo574.12,12,27,0,55,59,114,258,2,0.005853891372680664,2,1,0.006
303,Rome-Lib/graficon15nodi/grafo2580.15,15,20,0,32,22,54,108,0,0.0016589164733886719,2,1,0.003
304,Rome-Lib/graficon17nodi/grafo1875.17,17,28,0,77,62,139,444,1,0.007088899612426758,2,1,0.011
305,north/g.22.60.graphml,22,29,0,63,62,125,318,1,0.007575035095214844,2,1,0.008
306,Rome-Lib/graficon20nodi/grafo755.20,20,28,0,61,62,123,294,2,0.007565021514892578,2,1,0.008
307,Rome-Lib/graficon16nodi/grafo2493.16,16,20,0,49,51,100,262,0,0.0027000904083251953,2,1,0.007
308,north/g.13.96.graphml,13,20,0,10,7,17,18,0,0.0011789798736572266,2,1,0.001
309,Rome-Lib/graficon25nodi/grafo2775.25,25,25,0,70,80,150,420,2,0.008469104766845703,2,1,0.011
310,Rome-Lib/graficon16nodi/grafo2880.16,16,20,0,32,35,67,134,1,0.004130125045776367,2,1,0.004
311,Rome-Lib/graficon17nodi/grafo1633.17,17,21,0,47,37,84,204,0,0.002238035202026367,2,1,0.006
312,Rome-Lib/graficon16nodi/grafo2191.16,16,22,0,45,40,85,200,1,0.004394054412841797,2,1,0.005
313,north/g.23.69.graphml,23,24,0,24,1,25,44,0,0.0004889965057373047,2,0,0.001
314,north/g.16.5.graphml,16,22,0,64,52,116,350,1,0.0066680908203125,2,1,0.009
315,north/g.22.8.graphml,22,22,0,0,0,0,0,0,0.00019288063049316406,2,0,0.0
316,Rome-Lib/graficon12nodi/grafo498.12,12,24,0,53,40,93,242,0,0.002312183380126953,2,1,0.006
317,north/g.10.31.graphml,10,25,1,80,141,221,643,14,0.016952991485595703,2,1,0.015
318,Rome-Lib/graficon16nodi/grafo400.16,16,26,0,36,35,71,124,0,0.0016741752624511719,2,1,0.003
319,Rome-Lib/graficon21nodi/grafo2618.21,21,29,0,81,106,187,520,1,0.00791311264038086,2,1,0.013
320,Rome-Lib/graficon20nodi/grafo2122.20,20,27,0,47,51,98,200,1,0.00572514533996582,2,1,0.005
321,Rome-Lib/graficon19nodi/grafo952.19,19,25,0,59,60,119,312,0,0.0033588409423828125,2,1,0.008
322,Rome-Lib/graficon14nodi/grafo2292.14,14,23,0,60,53,113,308,0,0.0024738311767578125,2,1,0.008
323,Rome-Lib/graficon12nodi/grafo457.12,12,23,0,32,35,67,116,1,0.003762960433959961,2,1,0.003
324,north/g.23.39.graphml,23,26,0,51,47,98,238,0,0.0029458999633789062,2,1,0.006
325,Rome-Lib/graficon15nodi/grafo496.15,15,28,0,73,79,152,414,1,0.008628129959106445,2,1,0.01
326,Rome-Lib/graficon18nodi/grafo1903.18,18,27,0,66,69,135,368,0,0.0036971569061279297,2,1,0.009
327,Rome-Lib/graficon15nodi/grafo382.15,15,20,0,33,31,64,152,0,0.0015840530395507812,2,1,0.004
328,Rome-Lib/graficon13nodi/grafo2526.13,13,22,0,24,23,47,70,0,0.0013267993927001953,2,1,0.002
329,Rome-Lib/graficon16nodi/grafo2736.16,16,28,0,39,37,76,134,0,0.0017230510711669922,2,1,0.004
330,Rome-Lib/graficon13nodi/grafo2659.13,13,25,0,51,57,108,238,0,0.002913951873779297,2,1,0.006
331,Rome-Lib/graficon22nodi/grafo2263.22,22,26,0,64,82,146,388,2,0.00922083854675293,2,1,0.009
332,Rome-Lib/graficon22nodi/grafo826.22,22,28,0,64,58,122,288,0,0.0029790401458740234,2,1,0.008
333,north/g.24.18.graphml,24,26,0,69,75,144,396,0,0.0037620067596435547,2,1,0.01
334,Rome-Lib/graficon18nodi/grafo416.18,18,22,0,35,29,64,122,0,0.001619100570678711,2,1,0.003
335,Rome-Lib/graficon11nodi/grafo1735.11,11,20,0,36,37,73,158,0,0.0020051002502441406,2,1,0.005
336,Rome-Lib/graficon13nodi/grafo2599.13,13,22,0,43,46,89,198,0,0.002196073532104492,2,1,0.005
337,Rome-Lib/graficon14nodi/grafo489.14,14,22,0,26,22,48,74,1,0.0031549930572509766,2,1,0.002
338,Rome-Lib/graficon15nodi/grafo2157.15,15,20,0,22,17,39,56,0,0.001300811767578125,2,1,0.002
339,north/g.20.43.graphml,20,20,0,95,19,114,768,0,0.005165815353393555,2,1,0.018
340,north/g.22.15.graphml,22,22,0,42,42,84,180,0,0.003281116485595703,2,1,0.004
341,Rome-Lib/graficon21nodi/grafo294.21,21,22,0,24,24,48,76,1,0.00350189208984375,2,1,0.002
342,Rome-Lib/graficon13nodi/grafo2518.13,13,20,0,22,22,44,66,0,0.0011780261993408203,2,1,0.002
343,north/g.22.51.graphml,22,22,0,172,18,190,1974,0,0.0003669261932373047,2,0,0.049
344,north/g.18.7.graphml,18,20,0,17,9,26,30,0,0.0010509490966796875,2,0,0.001
345,north/g.14.43.graphml,14,20,0,34,26,60,116,0,0.0015189647674560547,2,1,0.003
346,Rome-Lib/graficon17nodi/grafo1851.17,17,24,0,54,61,115,282,3,0.006552934646606445,2,1,0.008
347,Rome-Lib/graficon22nodi/grafo683.22,22,28,0,68,98,166,432,5,0.010855913162231445,2,1,0.011
348,Rome-Lib/graficon23nodi/grafo2404.23,23,29,0,71,84,155,446,1,0.009764909744262695,2,1,0.011
349,Rome-Lib/graficon15nodi/grafo518.15,15,21,0,28,23,51,90,0,0.0015568733215332031,2,1,0.002
350,Rome-Lib/graficon20nodi/grafo215.20,20,24,1,49,52,101,227,2,0.002132892608642578,2,1,0.006
351,Rome-Lib/graficon18nodi/grafo1864.18,18,22,0,34,33,67,122,0,0.00162506103515625,2,1,0.003
352,Rome-Lib/graficon13nodi/grafo979.13,13,24,0,87,110,197,636,4,0.013154983520507812,2,1,0.015
353,north/g.17.6.graphml,17,23,0,34,35,69,130,1,0.004256010055541992,2,1,0.004
354,Rome-Lib/graficon17nodi/grafo264.17,17,23,1,46,55,101,247,3,0.006675004959106445,2,1,0.007
355,Rome-Lib/graficon27nodi/grafo1224.27,27,29,0,41,32,73,124,0,0.0017571449279785156,2,1,0.003
356,north/g.23.112.graphml,23,23,0,90,57,147,626,0,0.0047760009765625,2,1,0.015
357,north/g.18.0.graphml,18,22,1,67,45,112,373,2,0.003053903579711914,2,1,0.009
358,Rome-Lib/graficon13nodi/grafo2872.13,13,22,0,38,39,77,154,1,0.00559687614440918,2,1,0.004
359,Rome-Lib/graficon17nodi/grafo1809.17,17,25,0,63,46,109,296,0,0.0028839111328125,2,1,0.008
360,Rome-Lib/graficon11nodi/grafo200.11,11,22,0,61,72,133,384,2,0.008090972900390625,2,1,0.009
361,Rome-Lib/graficon16nodi/grafo2799.16,16,26,0,72,94,166,476,5,0.012073040008544922,2,1,0.012
362,Rome-Lib/graficon20nodi/grafo940.20,20,23,0,45,56,101,210,1,0.0058879852294921875,2,1,0.005
363,Rome-Lib/graficon14nodi/grafo662.14,14,20,0,32,32,64,128,0,0.0025849342346191406,2,1,0.004
364,Rome-Lib/graficon19nodi/grafo362.19,19,24,0,36,26,62,110,0,0.003076791763305664,2,0,0.003
365,north/g.25.48.graphml,25,29,0,110,94,204,778,0,0.005960941314697266,2,1,0.029
366,Rome-Lib/graficon14nodi/grafo310.14,14,25,0,45,45,90,180,2,0.005667924880981445,2,1,0.005
367,Rome-Lib/graficon17nodi/grafo464.17,17,25,0,88,96,184,608,0,0.005587100982666016,2,1,0.015
368,north/g.18.26.graphml,18,21,0,38,35,73,152,1,0.004017829895019531,2,1,0.004
369,Rome-Lib/graficon19nodi/grafo963.19,19,20,0,31,34,65,132,2,0.004693031311035156,2,1,0.004
370,Rome-Lib/graficon13nodi/grafo1688.13,13,21,0,44,44,88,206,1,0.00790095329284668,2,1,0.012
371,Rome-Lib/graficon19nodi/grafo2308.19,19,28,0,49,49,98,194,2,0.0071048736572265625,2,1,0.008
372,Rome-Lib/graficon22nodi/grafo2660.22,22,27,0,48,54,102,248,4,0.007838964462280273,2,1,0.007
373,north/g.19.20.graphml,19,22,0,34,25,59,132,0,0.0011310577392578125,2,0,0.003
374,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,62,73,135,363,2,0.003509044647216797,2,1,0.01
375,Rome-Lib/graficon13nodi/grafo2298.13,13,21,0,25,17,42,68,0,0.0008218288421630859,2,0,0.002
376,Rome-Lib/graficon17nodi/grafo2924.17,17,28,0,64,73,137,374,1,0.00916600227355957,2,1,0.01
377,Rome-Lib/graficon15nodi/grafo2903.15,15,20,0,35,31,66,132,1,0.003770112991333008,2,1,0.004
378,Rome-Lib/graficon21nodi/grafo132.21,21,29,1,90,127,217,665,3,0.014841079711914062,2,1,0.017
379,Rome-Lib/graficon14nodi/grafo2898.14,14,22,0,31,40,71,130,2,0.0050220489501953125,2,1,0.004
380,Rome-Lib/graficon14nodi/grafo226.14,14,29,0,45,47,92,170,0,0.002557039260864258,2,1,0.004
381,north/g.25.52.graphml,25,28,0,74,50,124,396,0,0.004297971725463867,2,1,0.009
382,Rome-Lib/graficon20nodi/grafo2554.20,20,25,0,41,45,86,168,1,0.0044651031494140625,2,1,0.004
383,Rome-Lib/graficon21nodi/grafo2516.21,21,24,0,35,34,69,122,1,0.004474163055419922,2,1,0.003
384,Rome-Lib/graficon13nodi/grafo964.13,13,23,0,41,38,79,160,0,0.004287004470825195,2,1,0.008
385,Rome-Lib/graficon16nodi/grafo2784.16,16,21,0,50,57,107,274,2,0.008375883102416992,2,1,0.009
386,Rome-Lib/graficon26nodi/grafo603.26,26,28,0,54,46,100,214,0,0.003072023391723633,2,1,0.006
387,Rome-Lib/graficon20nodi/grafo904.20,20,23,0,46,48,94,216,1,0.005944967269897461,2,1,0.006
388,Rome-Lib/graficon16nodi/grafo2856.16,16,20,0,19,16,35,48,0,0.0015931129455566406,2,1,0.002
389,north/g.22.26.graphml,22,26,0,45,20,65,154,0,0.0019059181213378906,2,0,0.004
390,Rome-Lib/graficon15nodi/grafo2468.15,15,23,0,33,28,61,112,0,0.0015900135040283203,2,1,0.003
391,north/g.13.99.graphml,13,21,5,79,144,223,755,31,0.027966976165771484,2,1,0.018
392,Rome-Lib/graficon23nodi/grafo1485.23,23,23,0,41,27,68,154,0,0.0018320083618164062,2,1,0.004
393,Rome-Lib/graficon13nodi/grafo887.13,13,21,0,38,34,72,166,0,0.002001047134399414,2,1,0.004
394,north/g.14.38.graphml,14,26,6,36,52,88,180,12,0.0023148059844970703,2,1,0.004
395,north/g.18.28.graphml,18,25,0,47,36,83,186,0,0.0026488304138183594,2,1,0.005
396,Rome-Lib/graficon18nodi/grafo2976.18,18,24,1,34,36,70,133,3,0.005545854568481445,2,1,0.003
397,Rome-Lib/graficon16nodi/grafo1756.16,16,24,0,27,28,55,86,0,0.0015630722045898438,2,1,0.002
398,Rome-Lib/graficon17nodi/grafo375.17,17,26,0,23,22,45,58,0,0.0013210773468017578,2,1,0.002
399,Rome-Lib/graficon18nodi/grafo1145.18,18,29,0,76,77,153,422,0,0.003604888916015625,2,1,0.011
400,Rome-Lib/graficon25nodi/grafo1341.25,25,30,0,93,82,175,544,0,0.004514932632446289,2,1,0.013
401,Rome-Lib/graficon19nodi/grafo346.19,19,35,0,70,69,139,328,0,0.0025200843811035156,2,1,0.008
402,Rome-Lib/graficon33nodi/grafo11264.33,33,39,0,102,127,229,610,2,0.01263117790222168,2,1,0.015
403,Rome-Lib/graficon19nodi/grafo1011.19,19,36,0,92,79,171,482,0,0.003280162811279297,2,1,0.012
404,Rome-Lib/graficon30nodi/grafo1958.30,30,39,0,84,82,166,392,1,0.006237030029296875,2,1,0.01
405,north/g.25.12.graphml,25,35,0,70,64,134,298,0,0.0040187835693359375,2,1,0.007
406,Rome-Lib/graficon27nodi/grafo3007.27,27,34,0,64,61,125,284,1,0.006574153900146484,2,1,0.007
407,north/g.12.112.graphml,12,32,3,103,155,258,745,16,0.031133174896240234,2,1,0.019
408,Rome-Lib/graficon28nodi/grafo1280.28,28,33,0,72,62,134,326,2,0.007937908172607422,2,1,0.009
409,Rome-Lib/graficon33nodi/grafo10138.33,33,39,0,102,127,229,610,2,0.013217926025390625,2,1,0.015
410,Rome-Lib/graficon16nodi/grafo1907.16,16,30,0,42,38,80,142,0,0.0022439956665039062,2,1,0.004
411,Rome-Lib/graficon15nodi/grafo2591.15,15,31,0,91,99,190,542,2,0.010812997817993164,2,1,0.013
412,Rome-Lib/graficon25nodi/grafo2077.25,25,31,0,101,118,219,666,7,0.02434396743774414,2,1,0.017
413,Rome-Lib/graficon17nodi/grafo2421.17,17,32,0,46,44,90,156,0,0.001811981201171875,2,1,0.004
414,Rome-Lib/graficon18nodi/grafo2604.18,18,36,0,61,59,120,240,0,0.0025839805603027344,2,1,0.006
415,Rome-Lib/graficon13nodi/grafo192.13,13,31,0,41,45,86,146,1,0.003838062286376953,2,1,0.004
416,north/g.20.42.graphml,20,32,0,106,74,180,720,0,0.005705118179321289,2,1,0.017
417,Rome-Lib/graficon15nodi/grafo2448.15,15,38,1,107,120,227,669,3,0.009444952011108398,2,1,0.016
418,Rome-Lib/graficon24nodi/grafo3092.24,24,36,0,92,99,191,530,3,0.012544870376586914,2,1,0.013
419,Rome-Lib/graficon15nodi/grafo1772.15,15,39,0,132,159,291,932,3,0.02051401138305664,2,1,0.023
420,Rome-Lib/graficon23nodi/grafo858.23,23,33,0,91,95,186,550,2,0.010877847671508789,2,1,0.014
421,north/g.30.20.graphml,30,38,0,59,75,134,282,5,0.013082027435302734,2,1,0.007
422,Rome-Lib/graficon29nodi/grafo1198.29,29,31,0,62,53,115,254,1,0.005938053131103516,2,1,0.008
423,Rome-Lib/graficon18nodi/grafo2765.18,18,30,0,64,65,129,326,0,0.0033559799194335938,2,1,0.009
424,Rome-Lib/graficon18nodi/grafo2907.18,18,32,0,59,65,124,260,1,0.006649017333984375,2,1,0.007
425,Rome-Lib/graficon24nodi/grafo139.24,24,38,2,92,115,207,506,7,0.011929035186767578,2,1,0.013
426,north/g.23.16.graphml,23,33,0,91,90,181,528,1,0.008852005004882812,2,1,0.013
427,Rome-Lib/graficon29nodi/grafo1102.29,29,37,0,62,52,114,240,0,0.002877950668334961,2,1,0.007
428,Rome-Lib/graficon16nodi/grafo929.16,16,33,0,73,83,156,370,3,0.007284879684448242,2,1,0.01
429,Rome-Lib/graficon24nodi/grafo2134.24,24,38,0,122,148,270,874,2,0.020345211029052734,2,1,0.023
430,Rome-Lib/graficon26nodi/grafo1288.26,26,32,0,51,49,100,184,0,0.0020940303802490234,2,1,0.005
431,Rome-Lib/graficon22nodi/grafo2603.22,22,34,0,97,109,206,584,4,0.011212825775146484,2,1,0.014
432,Rome-Lib/graficon21nodi/grafo1910.21,21,35,0,86,98,184,470,3,0.015486001968383789,2,1,0.012
433,Rome-Lib/graficon13nodi/grafo573.13,13,36,0,74,74,148,350,0,0.003698110580444336,2,1,0.009
434,north/g.25.40.graphml,25,37,0,104,183,287,746,16,0.07234382629394531,2,1,0.019
435,Rome-Lib/graficon20nodi/grafo2268.20,20,32,0,78,85,163,414,3,0.007910966873168945,2,1,0.013
436,Rome-Lib/graficon23nodi/grafo2315.23,23,35,0,125,121,246,842,0,0.005629062652587891,2,1,0.021
437,Rome-Lib/graficon17nodi/grafo945.17,17,36,0,95,92,187,528,0,0.004019021987915039,2,1,0.013
438,north/g.25.28.graphml,25,37,0,104,183,287,746,16,0.09444284439086914,2,1,0.019
439,Rome-Lib/graficon28nodi/grafo1813.28,28,35,0,121,146,267,870,3,0.022350072860717773,2,1,0.023
440,Rome-Lib/graficon22nodi/grafo2819.22,22,33,0,48,44,92,174,0,0.002653837203979492,2,1,0.004
441,north/g.23.17.graphml,23,39,0,103,109,212,550,1,0.011619091033935547,2,1,0.015
442,Rome-Lib/graficon17nodi/grafo1656.17,17,33,0,67,56,123,300,0,0.002526998519897461,2,1,0.008
443,north/g.25.37.graphml,25,32,0,83,43,126,396,0,0.002035856246948242,2,0,0.01
444,Rome-Lib/graficon19nodi/grafo2113.19,19,39,0,106,125,231,648,2,0.017193078994750977,2,1,0.017
445,Rome-Lib/graficon27nodi/grafo2721.27,27,37,0,66,63,129,276,1,0.007047891616821289,2,1,0.007
446,Rome-Lib/graficon25nodi/grafo2051.25,25,33,0,42,38,80,134,0,0.0009000301361083984,2,0,0.004
447,Rome-Lib/graficon32nodi/grafo11636.32,32,33,0,39,27,66,116,0,0.003125905990600586,2,1,0.004
448,Rome-Lib/graficon20nodi/grafo2545.20,20,38,0,104,121,225,596,0,0.0052721500396728516,2,1,0.017
449,Rome-Lib/graficon24nodi/grafo2330.24,24,30,0,61,46,107,252,0,0.003002166748046875,2,1,0.007
450,Rome-Lib/graficon28nodi/grafo1289.28,28,38,0,96,88,184,476,0,0.004651069641113281,2,1,0.013
451,Rome-Lib/graficon32nodi/grafo11360.32,32,39,0,99,116,215,582,1,0.01266789436340332,2,1,0.016
452,Rome-Lib/graficon31nodi/grafo5484.31,31,38,0,72,77,149,358,2,0.009534120559692383,2,1,0.01
453,north/g.25.26.graphml,25,37,0,104,183,287,746,16,0.08693504333496094,2,1,0.019
454,Rome-Lib/graficon17nodi/grafo517.17,17,33,1,82,98,180,461,2,0.004314899444580078,2,1,0.012
455,Rome-Lib/graficon25nodi/grafo2988.25,25,34,0,51,58,109,210,1,0.005513191223144531,2,1,0.006
456,Rome-Lib/graficon20nodi/grafo251.20,20,36,0,85,80,165,428,1,0.0090789794921875,2,1,0.012
457,north/g.20.30.graphml,20,34,0,66,73,139,350,0,0.004617929458618164,2,1,0.009
458,Rome-Lib/graficon28nodi/grafo1359.28,28,31,1,50,23,73,169,2,0.0022821426391601562,2,1,0.004
459,Rome-Lib/graficon22nodi/grafo1850.22,22,38,0,98,110,208,534,1,0.009649038314819336,2,1,0.013
460,north/g.25.22.graphml,25,32,0,100,86,186,610,0,0.0056269168853759766,2,1,0.015
461,Rome-Lib/graficon25nodi/grafo1040.25,25,34,2,106,145,251,826,13,0.01843404769897461,2,1,0.021
462,Rome-Lib/graficon26nodi/grafo2123.26,26,35,0,108,109,217,662,1,0.01427006721496582,2,1,0.016
463,north/g.20.39.graphml,20,34,0,66,73,139,350,0,0.004194974899291992,2,1,0.009
464,north/g.12.63.graphml,12,31,2,127,229,356,1180,22,0.03492593765258789,2,1,0.03
465,north/g.26.11.graphml,26,31,1,113,139,252,833,8,0.01629185676574707,2,1,0.021
466,Rome-Lib/graficon24nodi/grafo1530.24,24,39,0,60,54,114,212,0,0.0023119449615478516,2,1,0.005
467,north/g.21.6.graphml,21,37,0,22,19,41,48,0,0.0037801265716552734,2,0,0.001
468,Rome-Lib/graficon28nodi/grafo1249.28,28,38,1,128,169,297,965,6,0.02142500877380371,2,1,0.024
469,Rome-Lib/graficon15nodi/grafo985.15,15,37,0,65,62,127,254,1,0.005975961685180664,2,1,0.007
470,north/g.25.16.graphml,25,33,0,60,56,116,242,1,0.005918025970458984,2,1,0.006
471,Rome-Lib/graficon23nodi/grafo835.23,23,31,0,78,94,172,492,6,0.01491093635559082,2,1,0.013
472,north/g.10.90.graphml,10,31,0,63,50,113,282,0,0.00013589859008789062,2,0,0.007
473,Rome-Lib/graficon19nodi/grafo1823.19,19,37,0,68,75,143,302,2,0.006759166717529297,2,1,0.008
474,north/g.32.8.graphml,32,32,0,1,0,1,0,0,2.288818359375e-05,2,0,0.0
475,Rome-Lib/graficon19nodi/grafo2171.19,19,35,0,79,78,157,376,1,0.008209228515625,2,1,0.009
476,north/g.13.87.graphml,13,31,1,51,61,112,243,2,0.0027549266815185547,2,1,0.007
477,Rome-Lib/graficon21nodi/grafo381.21,21,31,0,57,51,108,238,1,0.006203889846801758,2,1,0.006
478,Rome-Lib/graficon20nodi/grafo2246.20,20,39,0,129,170,299,896,8,0.032662153244018555,2,1,0.023
479,Rome-Lib/graficon17nodi/grafo420.17,17,37,1,98,113,211,569,4,0.012485980987548828,2,1,0.014
480,Rome-Lib/graficon22nodi/grafo2456.22,22,33,0,89,97,186,488,0,0.004252195358276367,2,1,0.013
481,Rome-Lib/graficon17nodi/grafo446.17,17,30,0,92,91,183,606,2,0.011580944061279297,2,1,0.015
482,Rome-Lib/graficon16nodi/grafo2413.16,16,30,0,47,43,90,172,0,0.002271890640258789,2,1,0.005
483,Rome-Lib/graficon19nodi/grafo2153.19,19,32,1,118,144,262,973,4,0.02177286148071289,2,1,0.025
484,north/g.27.1.graphml,27,35,0,97,80,177,512,0,0.003910064697265625,2,1,0.012
485,Rome-Lib/graficon21nodi/grafo1638.21,21,34,0,66,67,133,306,0,0.0033681392669677734,2,1,0.008
486,Rome-Lib/graficon18nodi/grafo1626.18,18,32,1,105,136,241,763,9,0.01857900619506836,2,1,0.018
487,Rome-Lib/graficon26nodi/grafo753.26,26,36,0,64,65,129,266,2,0.007620096206665039,2,1,0.007
488,Rome-Lib/graficon19nodi/grafo1834.19,19,32,0,58,52,110,220,0,0.0026199817657470703,2,1,0.006
489,Rome-Lib/graficon19nodi/grafo1105.19,19,37,0,78,88,166,398,4,0.010335922241210938,2,1,0.01
490,Rome-Lib/graficon27nodi/grafo1373.27,27,38,0,94,90,184,474,1,0.010341882705688477,2,1,0.012
491,Rome-Lib/graficon18nodi/grafo2715.18,18,32,0,76,75,151,376,1,0.007793903350830078,2,1,0.01
492,Rome-Lib/graficon20nodi/grafo1761.20,20,31,0,60,70,130,304,0,0.0031991004943847656,2,1,0.008
