Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
246,north/g.16.57.graphml,16,28,0,33,34,67,110,0,0.0018379688262939453,2,1,0.003
247,Rome-Lib/graficon27nodi/grafo830.27,27,28,0,55,58,113,266,1,0.005796909332275391,2,1,0.007
248,Rome-Lib/graficon14nodi/grafo628.14,14,25,1,30,33,63,118,2,0.003898143768310547,2,1,0.003
249,Rome-Lib/graficon16nodi/grafo311.16,16,22,0,41,51,92,202,4,0.008105039596557617,2,1,0.005
250,Rome-Lib/graficon18nodi/grafo1653.18,18,21,0,71,61,132,480,2,0.012838125228881836,2,1,0.012
251,Rome-Lib/graficon25nodi/grafo1586.25,25,29,0,86,103,189,556,0,0.004795074462890625,2,1,0.015
252,Rome-Lib/graficon17nodi/grafo2174.17,17,22,0,38,31,69,138,0,0.0017871856689453125,2,1,0.004
253,Rome-Lib/graficon15nodi/grafo2609.15,15,25,0,48,52,100,212,0,0.0025768280029296875,2,1,0.005
254,north/g.26.20.graphml,26,29,0,103,71,174,656,0,0.004503011703491211,2,1,0.018
255,Rome-Lib/graficon16nodi/grafo2470.16,16,23,0,55,71,126,314,1,0.008111953735351562,2,1,0.009
256,Rome-Lib/graficon24nodi/grafo1457.24,24,28,0,55,49,104,258,0,0.002672910690307617,2,1,0.007
257,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,77,101,178,510,3,0.01071619987487793,2,1,0.014
258,Rome-Lib/graficon13nodi/grafo511.13,13,25,0,20,19,39,50,0,0.0014960765838623047,2,1,0.002
259,north/g.18.16.graphml,18,24,0,15,9,24,24,0,0.00039005279541015625,2,0,0.001
260,Rome-Lib/graficon15nodi/grafo2216.15,15,27,0,44,48,92,180,1,0.007182121276855469,2,1,0.005
261,north/g.21.29.graphml,21,24,0,37,18,55,120,0,0.0023801326751708984,2,0,0.003
262,Rome-Lib/graficon18nodi/grafo1152.18,18,28,0,73,83,156,396,1,0.008381128311157227,2,1,0.011
263,Rome-Lib/graficon13nodi/grafo595.13,13,21,0,18,16,34,46,0,0.0012819766998291016,2,1,0.001
264,Rome-Lib/graficon17nodi/grafo301.17,17,25,1,53,59,112,272,2,0.007131099700927734,2,1,0.007
265,Rome-Lib/graficon18nodi/grafo1642.18,18,21,0,45,45,90,230,0,0.0027811527252197266,2,1,0.006
266,Rome-Lib/graficon19nodi/grafo1846.19,19,29,1,82,93,175,568,1,0.014503955841064453,2,1,0.015
267,north/g.23.19.graphml,23,23,0,53,40,93,242,1,0.009005069732666016,2,1,0.008
268,Rome-Lib/graficon16nodi/grafo1028.16,16,23,0,58,68,126,328,3,0.009011983871459961,2,1,0.009
269,Rome-Lib/graficon16nodi/grafo1144.16,16,29,0,64,73,137,322,1,0.008371829986572266,2,1,0.009
270,Rome-Lib/graficon16nodi/grafo1015.16,16,29,0,69,57,126,326,1,0.007340908050537109,2,1,0.01
271,Rome-Lib/graficon24nodi/grafo1471.24,24,27,0,90,65,155,620,1,0.012236833572387695,2,1,0.017
272,Rome-Lib/graficon17nodi/grafo1022.17,17,20,0,33,31,64,130,1,0.005472898483276367,2,1,0.005
273,north/g.14.17.graphml,14,23,0,28,26,54,90,1,0.004950046539306641,2,1,0.003
274,north/g.12.99.graphml,12,26,0,35,37,72,136,0,0.0025260448455810547,2,1,0.005
275,Rome-Lib/graficon24nodi/grafo3100.24,24,26,1,60,75,135,342,2,0.009011030197143555,2,1,0.011
276,Rome-Lib/graficon15nodi/grafo2626.15,15,25,1,45,71,116,240,3,0.006536960601806641,2,1,0.007
277,Rome-Lib/graficon19nodi/grafo1622.19,19,21,0,28,25,53,86,0,0.0019960403442382812,2,1,0.003
278,Rome-Lib/graficon16nodi/grafo529.16,16,27,0,66,64,130,338,0,0.003696918487548828,2,1,0.009
279,Rome-Lib/graficon16nodi/grafo661.16,16,21,0,37,36,73,144,1,0.006279945373535156,2,1,0.004
280,Rome-Lib/graficon17nodi/grafo2336.17,17,20,0,30,28,58,106,0,0.0016698837280273438,2,1,0.003
281,Rome-Lib/graficon15nodi/grafo2895.15,15,20,0,46,48,94,248,0,0.003220081329345703,2,1,0.007
282,Rome-Lib/graficon24nodi/grafo1103.24,24,29,0,66,90,156,374,1,0.009654045104980469,2,1,0.01
283,Rome-Lib/graficon15nodi/grafo399.15,15,23,0,41,37,78,158,0,0.002238035202026367,2,1,0.004
284,Rome-Lib/graficon13nodi/grafo1839.13,13,22,0,24,22,46,76,0,0.0014500617980957031,2,1,0.002
285,Rome-Lib/graficon15nodi/grafo2232.15,15,20,0,33,31,64,130,0,0.002775907516479492,2,1,0.003
286,Rome-Lib/graficon15nodi/grafo2403.15,15,25,0,48,52,100,212,0,0.002374887466430664,2,1,0.007
287,Rome-Lib/graficon15nodi/grafo803.15,15,25,0,41,40,81,158,0,0.0019729137420654297,2,1,0.004
288,north/g.19.32.graphml,19,28,0,30,18,48,76,0,0.002151012420654297,2,1,0.002
289,Rome-Lib/graficon15nodi/grafo288.15,15,21,0,19,13,32,50,0,0.0013740062713623047,2,1,0.002
290,Rome-Lib/graficon19nodi/grafo476.19,19,21,0,33,31,64,130,1,0.003854036331176758,2,1,0.003
291,Rome-Lib/graficon19nodi/grafo1724.19,19,25,0,58,53,111,278,1,0.006623029708862305,2,1,0.007
292,Rome-Lib/graficon22nodi/grafo167.22,22,29,0,71,81,152,400,1,0.009220123291015625,2,1,0.012
293,Rome-Lib/graficon13nodi/grafo2121.13,13,26,0,100,128,228,816,7,0.02053093910217285,2,1,0.075
294,Rome-Lib/graficon10nodi/grafo1654.10,10,20,0,43,44,87,218,0,0.002744913101196289,2,1,0.005
295,Rome-Lib/graficon16nodi/grafo934.16,16,29,1,58,63,121,268,2,0.006093025207519531,2,1,0.007
296,Rome-Lib/graficon11nodi/grafo1054.11,11,23,0,51,41,92,242,0,0.0022330284118652344,2,1,0.006
297,north/g.22.67.graphml,22,29,0,63,62,125,318,1,0.00741887092590332,2,1,0.008
298,north/g.23.9.graphml,23,29,0,85,61,146,474,0,0.003909111022949219,2,1,0.012
299,Rome-Lib/graficon13nodi/grafo2842.13,13,20,0,34,27,61,124,0,0.001341104507446289,2,1,0.003
300,north/g.18.6.graphml,18,20,0,61,72,133,412,6,0.009541988372802734,2,1,0.011
301,Rome-Lib/graficon11nodi/grafo2136.11,11,25,0,39,42,81,160,2,0.004625082015991211,2,1,0.004
302,Rome-Lib/graficon12nodi/grafo574.12,12,27,0,55,59,114,258,2,0.0059659481048583984,2,1,0.006
303,Rome-Lib/graficon15nodi/grafo2580.15,15,20,0,32,22,54,108,0,0.0015680789947509766,2,1,0.003
304,Rome-Lib/graficon17nodi/grafo1875.17,17,28,0,77,62,139,444,1,0.007662057876586914,2,1,0.012
305,north/g.22.60.graphml,22,29,0,63,62,125,318,1,0.008472919464111328,2,1,0.008
306,Rome-Lib/graficon20nodi/grafo755.20,20,28,0,61,62,123,294,2,0.006865978240966797,2,1,0.008
307,Rome-Lib/graficon16nodi/grafo2493.16,16,20,0,49,51,100,262,0,0.002927064895629883,2,1,0.007
308,north/g.13.96.graphml,13,20,0,10,7,17,18,0,0.0010840892791748047,2,1,0.001
309,Rome-Lib/graficon25nodi/grafo2775.25,25,25,0,70,80,150,420,2,0.008726119995117188,2,1,0.011
310,Rome-Lib/graficon16nodi/grafo2880.16,16,20,0,32,35,67,134,1,0.0041599273681640625,2,1,0.003
311,Rome-Lib/graficon17nodi/grafo1633.17,17,21,0,47,37,84,204,0,0.002012014389038086,2,1,0.005
312,Rome-Lib/graficon16nodi/grafo2191.16,16,22,0,45,40,85,200,1,0.004423856735229492,2,1,0.005
313,north/g.23.69.graphml,23,24,0,24,1,25,44,0,0.0004918575286865234,2,0,0.001
314,north/g.16.5.graphml,16,22,0,64,52,116,350,1,0.006519794464111328,2,1,0.01
315,north/g.22.8.graphml,22,22,0,0,0,0,0,0,0.00019502639770507812,2,0,0.0
316,Rome-Lib/graficon12nodi/grafo498.12,12,24,0,53,40,93,242,0,0.002518177032470703,2,1,0.007
317,north/g.10.31.graphml,10,25,1,80,141,221,642,13,0.0160520076751709,2,1,0.016
318,Rome-Lib/graficon16nodi/grafo400.16,16,26,0,36,35,71,124,0,0.0017430782318115234,2,1,0.003
319,Rome-Lib/graficon21nodi/grafo2618.21,21,29,0,81,106,187,520,1,0.009673118591308594,2,1,0.014
320,Rome-Lib/graficon20nodi/grafo2122.20,20,27,0,47,51,98,200,1,0.005803108215332031,2,1,0.005
321,Rome-Lib/graficon19nodi/grafo952.19,19,25,0,59,60,119,312,0,0.0034189224243164062,2,1,0.008
322,Rome-Lib/graficon14nodi/grafo2292.14,14,23,0,60,53,113,308,0,0.002608060836791992,2,1,0.009
323,Rome-Lib/graficon12nodi/grafo457.12,12,23,0,32,35,67,116,1,0.019281864166259766,2,1,0.004
324,north/g.23.39.graphml,23,26,0,51,47,98,238,0,0.014089107513427734,2,1,0.011
325,Rome-Lib/graficon15nodi/grafo496.15,15,28,0,73,79,152,414,1,0.021963834762573242,2,1,0.02
326,Rome-Lib/graficon18nodi/grafo1903.18,18,27,0,66,69,135,368,0,0.004590034484863281,2,1,0.017
327,Rome-Lib/graficon15nodi/grafo382.15,15,20,0,33,31,64,152,0,0.0019080638885498047,2,1,0.007
328,Rome-Lib/graficon13nodi/grafo2526.13,13,22,0,24,23,47,70,0,0.0016448497772216797,2,1,0.002
329,Rome-Lib/graficon16nodi/grafo2736.16,16,28,0,39,37,76,134,0,0.002393960952758789,2,1,0.003
330,Rome-Lib/graficon13nodi/grafo2659.13,13,25,0,51,57,108,238,0,0.004185914993286133,2,1,0.006
331,Rome-Lib/graficon22nodi/grafo2263.22,22,26,0,64,82,146,388,2,0.010949850082397461,2,1,0.01
332,Rome-Lib/graficon22nodi/grafo826.22,22,28,0,64,58,122,288,0,0.006704092025756836,2,1,0.008
333,north/g.24.18.graphml,24,26,0,69,75,144,396,0,0.003582000732421875,2,1,0.01
334,Rome-Lib/graficon18nodi/grafo416.18,18,22,0,35,29,64,122,0,0.0023789405822753906,2,1,0.004
335,Rome-Lib/graficon11nodi/grafo1735.11,11,20,0,36,37,73,158,0,0.0023059844970703125,2,1,0.004
336,Rome-Lib/graficon13nodi/grafo2599.13,13,22,0,43,46,89,198,0,0.002359151840209961,2,1,0.005
337,Rome-Lib/graficon14nodi/grafo489.14,14,22,0,26,22,48,74,1,0.003045797348022461,2,1,0.002
338,Rome-Lib/graficon15nodi/grafo2157.15,15,20,0,22,17,39,56,0,0.0013267993927001953,2,1,0.002
339,north/g.20.43.graphml,20,20,0,95,19,114,768,0,0.0057220458984375,2,1,0.019
340,north/g.22.15.graphml,22,22,0,42,42,84,180,0,0.003256082534790039,2,1,0.005
341,Rome-Lib/graficon21nodi/grafo294.21,21,22,0,24,24,48,76,1,0.0031890869140625,2,1,0.002
342,Rome-Lib/graficon13nodi/grafo2518.13,13,20,0,22,22,44,66,0,0.001325845718383789,2,1,0.002
343,north/g.22.51.graphml,22,22,0,172,18,190,1974,0,0.0003230571746826172,2,0,0.056
344,north/g.18.7.graphml,18,20,0,17,9,26,30,0,0.0011889934539794922,2,0,0.001
345,north/g.14.43.graphml,14,20,0,34,26,60,116,0,0.0017290115356445312,2,1,0.003
346,Rome-Lib/graficon17nodi/grafo1851.17,17,24,0,54,61,115,282,3,0.007557868957519531,2,1,0.007
347,Rome-Lib/graficon22nodi/grafo683.22,22,28,0,68,98,166,432,5,0.014059782028198242,2,1,0.012
348,Rome-Lib/graficon23nodi/grafo2404.23,23,29,0,71,84,155,446,1,0.011298179626464844,2,1,0.013
349,Rome-Lib/graficon15nodi/grafo518.15,15,21,0,28,23,51,90,0,0.0022199153900146484,2,1,0.002
350,Rome-Lib/graficon20nodi/grafo215.20,20,24,1,49,52,101,226,1,0.005980968475341797,2,1,0.006
351,Rome-Lib/graficon18nodi/grafo1864.18,18,22,0,34,33,67,122,0,0.0018761157989501953,2,1,0.003
352,Rome-Lib/graficon13nodi/grafo979.13,13,24,0,87,110,197,636,4,0.013469934463500977,2,1,0.017
353,north/g.17.6.graphml,17,23,0,34,35,69,130,1,0.004832029342651367,2,1,0.003
354,Rome-Lib/graficon17nodi/grafo264.17,17,23,1,46,55,101,246,2,0.007230043411254883,2,1,0.007
355,Rome-Lib/graficon27nodi/grafo1224.27,27,29,0,41,32,73,124,0,0.0017790794372558594,2,1,0.003
356,north/g.23.112.graphml,23,23,0,90,57,147,626,0,0.0045931339263916016,2,1,0.017
357,north/g.18.0.graphml,18,22,1,67,45,112,372,1,0.00619816780090332,2,1,0.011
358,Rome-Lib/graficon13nodi/grafo2872.13,13,22,0,38,39,77,154,1,0.005784034729003906,2,1,0.004
359,Rome-Lib/graficon17nodi/grafo1809.17,17,25,0,63,46,109,296,0,0.0031681060791015625,2,1,0.008
360,Rome-Lib/graficon11nodi/grafo200.11,11,22,0,61,72,133,384,2,0.009153127670288086,2,1,0.01
361,Rome-Lib/graficon16nodi/grafo2799.16,16,26,0,72,94,166,476,5,0.012260198593139648,2,1,0.014
362,Rome-Lib/graficon20nodi/grafo940.20,20,23,0,45,56,101,210,1,0.006021022796630859,2,1,0.008
363,Rome-Lib/graficon14nodi/grafo662.14,14,20,0,32,32,64,128,0,0.0023479461669921875,2,1,0.004
364,Rome-Lib/graficon19nodi/grafo362.19,19,24,0,36,26,62,110,0,0.0029289722442626953,2,0,0.003
365,north/g.25.48.graphml,25,29,0,110,94,204,778,0,0.006407022476196289,2,1,0.022
366,Rome-Lib/graficon14nodi/grafo310.14,14,25,0,45,45,90,180,2,0.0061190128326416016,2,1,0.005
367,Rome-Lib/graficon17nodi/grafo464.17,17,25,0,88,96,184,608,0,0.006087064743041992,2,1,0.018
368,north/g.18.26.graphml,18,21,0,38,35,73,152,1,0.0037698745727539062,2,1,0.004
369,Rome-Lib/graficon19nodi/grafo963.19,19,20,0,31,34,65,132,2,0.00454401969909668,2,1,0.003
370,Rome-Lib/graficon13nodi/grafo1688.13,13,21,0,44,44,88,206,1,0.00518798828125,2,1,0.006
371,Rome-Lib/graficon19nodi/grafo2308.19,19,28,0,49,49,98,194,2,0.005221128463745117,2,1,0.005
372,Rome-Lib/graficon22nodi/grafo2660.22,22,27,0,48,54,102,248,4,0.006978034973144531,2,1,0.007
373,north/g.19.20.graphml,19,22,0,34,25,59,132,0,0.0010979175567626953,2,0,0.004
374,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,62,73,135,362,1,0.007742881774902344,2,1,0.012
375,Rome-Lib/graficon13nodi/grafo2298.13,13,21,0,25,17,42,68,0,0.0008180141448974609,2,0,0.002
376,Rome-Lib/graficon17nodi/grafo2924.17,17,28,0,64,73,137,374,1,0.010226011276245117,2,1,0.01
377,Rome-Lib/graficon15nodi/grafo2903.15,15,20,0,35,31,66,132,1,0.004461050033569336,2,1,0.003
378,Rome-Lib/graficon21nodi/grafo132.21,21,29,1,90,127,217,664,2,0.014955997467041016,2,1,0.019
379,Rome-Lib/graficon14nodi/grafo2898.14,14,22,0,31,40,71,130,2,0.004506826400756836,2,1,0.004
380,Rome-Lib/graficon14nodi/grafo226.14,14,29,0,45,47,92,170,0,0.0025060176849365234,2,1,0.005
381,north/g.25.52.graphml,25,28,0,74,50,124,396,0,0.0045320987701416016,2,1,0.01
382,Rome-Lib/graficon20nodi/grafo2554.20,20,25,0,41,45,86,168,1,0.004732847213745117,2,1,0.005
383,Rome-Lib/graficon21nodi/grafo2516.21,21,24,0,35,34,69,122,1,0.004408121109008789,2,1,0.003
384,Rome-Lib/graficon13nodi/grafo964.13,13,23,0,41,38,79,160,0,0.002089977264404297,2,1,0.005
385,Rome-Lib/graficon16nodi/grafo2784.16,16,21,0,50,57,107,274,2,0.008074045181274414,2,1,0.008
386,Rome-Lib/graficon26nodi/grafo603.26,26,28,0,54,46,100,214,0,0.002914905548095703,2,1,0.006
387,Rome-Lib/graficon20nodi/grafo904.20,20,23,0,46,48,94,216,1,0.006530046463012695,2,1,0.005
388,Rome-Lib/graficon16nodi/grafo2856.16,16,20,0,19,16,35,48,0,0.0014979839324951172,2,1,0.002
389,north/g.22.26.graphml,22,26,0,45,20,65,154,0,0.002310037612915039,2,0,0.004
390,Rome-Lib/graficon15nodi/grafo2468.15,15,23,0,33,28,61,112,0,0.0017290115356445312,2,1,0.003
391,north/g.13.99.graphml,13,21,5,79,144,223,750,26,0.029495954513549805,2,1,0.022
392,Rome-Lib/graficon23nodi/grafo1485.23,23,23,0,41,27,68,154,0,0.001795053482055664,2,1,0.006
393,Rome-Lib/graficon13nodi/grafo887.13,13,21,0,38,34,72,166,0,0.0019800662994384766,2,1,0.005
394,north/g.14.38.graphml,14,26,6,36,52,88,174,6,0.005662202835083008,2,1,0.004
395,north/g.18.28.graphml,18,25,0,47,36,83,186,0,0.0033800601959228516,2,1,0.005
396,Rome-Lib/graficon18nodi/grafo2976.18,18,24,1,34,36,70,132,2,0.0055768489837646484,2,1,0.004
397,Rome-Lib/graficon16nodi/grafo1756.16,16,24,0,27,28,55,86,0,0.0016410350799560547,2,1,0.002
398,Rome-Lib/graficon17nodi/grafo375.17,17,26,0,23,22,45,58,0,0.0016770362854003906,2,1,0.002
399,Rome-Lib/graficon18nodi/grafo1145.18,18,29,0,76,77,153,422,0,0.003719806671142578,2,1,0.012
400,Rome-Lib/graficon25nodi/grafo1341.25,25,30,0,93,82,175,544,0,0.004477977752685547,2,1,0.014
401,Rome-Lib/graficon19nodi/grafo346.19,19,35,0,70,69,139,328,0,0.0028700828552246094,2,1,0.008
402,Rome-Lib/graficon33nodi/grafo11264.33,33,39,0,102,127,229,610,2,0.012907028198242188,2,1,0.016
403,Rome-Lib/graficon19nodi/grafo1011.19,19,36,0,92,79,171,482,0,0.003164052963256836,2,1,0.013
404,Rome-Lib/graficon30nodi/grafo1958.30,30,39,0,84,82,166,392,1,0.0072040557861328125,2,1,0.011
405,north/g.25.12.graphml,25,35,0,70,64,134,298,0,0.004046916961669922,2,1,0.01
406,Rome-Lib/graficon27nodi/grafo3007.27,27,34,0,64,61,125,284,1,0.007937908172607422,2,1,0.008
407,north/g.12.112.graphml,12,32,3,103,155,258,742,13,0.031991004943847656,2,1,0.02
408,Rome-Lib/graficon28nodi/grafo1280.28,28,33,0,72,62,134,326,2,0.007339000701904297,2,1,0.01
409,Rome-Lib/graficon33nodi/grafo10138.33,33,39,0,102,127,229,610,2,0.013471841812133789,2,1,0.018
410,Rome-Lib/graficon16nodi/grafo1907.16,16,30,0,42,38,80,142,0,0.002318143844604492,2,1,0.004
411,Rome-Lib/graficon15nodi/grafo2591.15,15,31,0,91,99,190,542,2,0.013203859329223633,2,1,0.015
412,Rome-Lib/graficon25nodi/grafo2077.25,25,31,0,101,118,219,666,7,0.02730107307434082,2,1,0.018
413,Rome-Lib/graficon17nodi/grafo2421.17,17,32,0,46,44,90,156,0,0.002421855926513672,2,1,0.004
414,Rome-Lib/graficon18nodi/grafo2604.18,18,36,0,61,59,120,240,0,0.0025899410247802734,2,1,0.006
415,Rome-Lib/graficon13nodi/grafo192.13,13,31,0,41,45,86,146,1,0.0034890174865722656,2,1,0.004
416,north/g.20.42.graphml,20,32,0,106,74,180,720,0,0.0060999393463134766,2,1,0.019
417,Rome-Lib/graficon15nodi/grafo2448.15,15,38,1,107,120,227,668,2,0.009747982025146484,2,1,0.019
418,Rome-Lib/graficon24nodi/grafo3092.24,24,36,0,92,99,191,530,3,0.01329493522644043,2,1,0.013
419,Rome-Lib/graficon15nodi/grafo1772.15,15,39,0,132,159,291,932,3,0.021817922592163086,2,1,0.025
420,Rome-Lib/graficon23nodi/grafo858.23,23,33,0,91,95,186,550,2,0.012537002563476562,2,1,0.015
421,north/g.30.20.graphml,30,38,0,59,75,134,282,5,0.013782024383544922,2,1,0.008
422,Rome-Lib/graficon29nodi/grafo1198.29,29,31,0,62,53,115,254,1,0.00744318962097168,2,1,0.007
423,Rome-Lib/graficon18nodi/grafo2765.18,18,30,0,64,65,129,326,0,0.0031349658966064453,2,1,0.009
424,Rome-Lib/graficon18nodi/grafo2907.18,18,32,0,59,65,124,260,1,0.007901906967163086,2,1,0.007
425,Rome-Lib/graficon24nodi/grafo139.24,24,38,2,92,115,207,504,5,0.014652013778686523,2,1,0.013
426,north/g.23.16.graphml,23,33,0,91,90,181,528,1,0.010610103607177734,2,1,0.015
427,Rome-Lib/graficon29nodi/grafo1102.29,29,37,0,62,52,114,240,0,0.0031709671020507812,2,1,0.007
428,Rome-Lib/graficon16nodi/grafo929.16,16,33,0,73,83,156,370,3,0.007071971893310547,2,1,0.011
429,Rome-Lib/graficon24nodi/grafo2134.24,24,38,0,122,148,270,874,2,0.022331953048706055,2,1,0.024
430,Rome-Lib/graficon26nodi/grafo1288.26,26,32,0,51,49,100,184,0,0.002526998519897461,2,1,0.006
431,Rome-Lib/graficon22nodi/grafo2603.22,22,34,0,97,109,206,584,4,0.01258707046508789,2,1,0.016
432,Rome-Lib/graficon21nodi/grafo1910.21,21,35,0,86,98,184,470,3,0.016988039016723633,2,1,0.013
433,Rome-Lib/graficon13nodi/grafo573.13,13,36,0,74,74,148,350,0,0.003904104232788086,2,1,0.009
434,north/g.25.40.graphml,25,37,0,104,183,287,746,16,0.0693509578704834,2,1,0.021
435,Rome-Lib/graficon20nodi/grafo2268.20,20,32,0,78,85,163,414,3,0.007781982421875,2,1,0.012
436,Rome-Lib/graficon23nodi/grafo2315.23,23,35,0,125,121,246,842,0,0.005876064300537109,2,1,0.021
437,Rome-Lib/graficon17nodi/grafo945.17,17,36,0,95,92,187,528,0,0.0037059783935546875,2,1,0.013
438,north/g.25.28.graphml,25,37,0,104,183,287,746,16,0.08939599990844727,2,1,0.02
439,Rome-Lib/graficon28nodi/grafo1813.28,28,35,0,121,146,267,870,3,0.021632909774780273,2,1,0.022
440,Rome-Lib/graficon22nodi/grafo2819.22,22,33,0,48,44,92,174,0,0.0025091171264648438,2,1,0.005
441,north/g.23.17.graphml,23,39,0,103,109,212,550,1,0.011925935745239258,2,1,0.017
442,Rome-Lib/graficon17nodi/grafo1656.17,17,33,0,67,56,123,300,0,0.0028340816497802734,2,1,0.008
443,north/g.25.37.graphml,25,32,0,83,43,126,396,0,0.002382993698120117,2,0,0.011
444,Rome-Lib/graficon19nodi/grafo2113.19,19,39,0,106,125,231,648,2,0.016463041305541992,2,1,0.017
445,Rome-Lib/graficon27nodi/grafo2721.27,27,37,0,66,63,129,276,1,0.006222963333129883,2,1,0.007
446,Rome-Lib/graficon25nodi/grafo2051.25,25,33,0,42,38,80,134,0,0.0008687973022460938,2,0,0.004
447,Rome-Lib/graficon32nodi/grafo11636.32,32,33,0,39,27,66,116,0,0.002958059310913086,2,1,0.003
448,Rome-Lib/graficon20nodi/grafo2545.20,20,38,0,104,121,225,596,0,0.004875898361206055,2,1,0.016
449,Rome-Lib/graficon24nodi/grafo2330.24,24,30,0,61,46,107,252,0,0.002914905548095703,2,1,0.007
450,Rome-Lib/graficon28nodi/grafo1289.28,28,38,0,96,88,184,476,0,0.0038650035858154297,2,1,0.012
451,Rome-Lib/graficon32nodi/grafo11360.32,32,39,0,99,116,215,582,1,0.011250972747802734,2,1,0.015
452,Rome-Lib/graficon31nodi/grafo5484.31,31,38,0,72,77,149,358,2,0.00869894027709961,2,1,0.009
453,north/g.25.26.graphml,25,37,0,104,183,287,746,16,0.08784914016723633,2,1,0.019
454,Rome-Lib/graficon17nodi/grafo517.17,17,33,1,82,98,180,460,1,0.009562969207763672,2,1,0.012
455,Rome-Lib/graficon25nodi/grafo2988.25,25,34,0,51,58,109,210,1,0.0056760311126708984,2,1,0.006
456,Rome-Lib/graficon20nodi/grafo251.20,20,36,0,85,80,165,428,1,0.009437799453735352,2,1,0.011
457,north/g.20.30.graphml,20,34,0,66,73,139,350,0,0.004273176193237305,2,1,0.009
458,Rome-Lib/graficon28nodi/grafo1359.28,28,31,1,50,23,73,168,1,0.00385284423828125,2,1,0.004
459,Rome-Lib/graficon22nodi/grafo1850.22,22,38,0,98,110,208,534,1,0.009541034698486328,2,1,0.014
460,north/g.25.22.graphml,25,32,0,100,86,186,610,0,0.005876064300537109,2,1,0.015
461,Rome-Lib/graficon25nodi/grafo1040.25,25,34,2,106,145,251,824,11,0.018691062927246094,2,1,0.021
462,Rome-Lib/graficon26nodi/grafo2123.26,26,35,0,108,109,217,662,1,0.01411294937133789,2,1,0.017
463,north/g.20.39.graphml,20,34,0,66,73,139,350,0,0.004214048385620117,2,1,0.009
464,north/g.12.63.graphml,12,31,2,127,229,356,1178,20,0.0340120792388916,2,1,0.03
465,north/g.26.11.graphml,26,31,1,113,139,252,832,7,0.01778101921081543,2,1,0.021
466,Rome-Lib/graficon24nodi/grafo1530.24,24,39,0,60,54,114,212,0,0.002087116241455078,2,1,0.006
467,north/g.21.6.graphml,21,37,0,22,19,41,48,0,0.0038869380950927734,2,0,0.001
468,Rome-Lib/graficon28nodi/grafo1249.28,28,38,1,128,169,297,964,5,0.02280402183532715,2,1,0.025
469,Rome-Lib/graficon15nodi/grafo985.15,15,37,0,65,62,127,254,1,0.005918979644775391,2,1,0.007
470,north/g.25.16.graphml,25,33,0,60,56,116,242,1,0.005795001983642578,2,1,0.006
471,Rome-Lib/graficon23nodi/grafo835.23,23,31,0,78,94,172,492,6,0.01435399055480957,2,1,0.013
472,north/g.10.90.graphml,10,31,0,63,50,113,282,0,9.179115295410156e-05,2,0,0.008
473,Rome-Lib/graficon19nodi/grafo1823.19,19,37,0,68,75,143,302,2,0.006662130355834961,2,1,0.008
474,north/g.32.8.graphml,32,32,0,1,0,1,0,0,2.09808349609375e-05,2,0,0.0
475,Rome-Lib/graficon19nodi/grafo2171.19,19,35,0,79,78,157,376,1,0.00812983512878418,2,1,0.01
476,north/g.13.87.graphml,13,31,1,51,61,112,242,1,0.005441904067993164,2,1,0.007
477,Rome-Lib/graficon21nodi/grafo381.21,21,31,0,57,51,108,238,1,0.006613016128540039,2,1,0.007
478,Rome-Lib/graficon20nodi/grafo2246.20,20,39,0,129,170,299,896,8,0.032707929611206055,2,1,0.023
479,Rome-Lib/graficon17nodi/grafo420.17,17,37,1,98,113,211,568,3,0.011640071868896484,2,1,0.014
480,Rome-Lib/graficon22nodi/grafo2456.22,22,33,0,89,97,186,488,0,0.004022121429443359,2,1,0.013
481,Rome-Lib/graficon17nodi/grafo446.17,17,30,0,92,91,183,606,2,0.012357950210571289,2,1,0.016
482,Rome-Lib/graficon16nodi/grafo2413.16,16,30,0,47,43,90,172,0,0.0021429061889648438,2,1,0.005
483,Rome-Lib/graficon19nodi/grafo2153.19,19,32,1,118,144,262,972,3,0.024239063262939453,2,1,0.025
484,north/g.27.1.graphml,27,35,0,97,80,177,512,0,0.003826141357421875,2,1,0.014
485,Rome-Lib/graficon21nodi/grafo1638.21,21,34,0,66,67,133,306,0,0.003551006317138672,2,1,0.009
486,Rome-Lib/graficon18nodi/grafo1626.18,18,32,1,105,136,241,762,8,0.020157814025878906,2,1,0.019
487,Rome-Lib/graficon26nodi/grafo753.26,26,36,0,64,65,129,266,2,0.0071790218353271484,2,1,0.007
488,Rome-Lib/graficon19nodi/grafo1834.19,19,32,0,58,52,110,220,0,0.002789020538330078,2,1,0.006
489,Rome-Lib/graficon19nodi/grafo1105.19,19,37,0,78,88,166,398,4,0.01071310043334961,2,1,0.011
490,Rome-Lib/graficon27nodi/grafo1373.27,27,38,0,94,90,184,474,1,0.010099172592163086,2,1,0.013
491,Rome-Lib/graficon18nodi/grafo2715.18,18,32,0,76,75,151,376,1,0.008527040481567383,2,1,0.01
492,Rome-Lib/graficon20nodi/grafo1761.20,20,31,0,60,70,130,304,0,0.0032291412353515625,2,1,0.008
