GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k24n16,2858,50.78411355646024,50
r1.5k36n24,3105,55.408773210027206,50
r1.5k30n20,3137,49.93837529268626,50
r1.5k18n12,4156,54.20022823732624,50
r1.5k24n16,2859,54.103082132118836,50
r1.5k42n28,207,36.72114714734505,50
r1.5k30n20,3092,44.937335309938895,50
r1.5k18n12,4178,45.936360062324056,50
r1.5k36n24,3172,41.763665875744245,50
r1.5k24n16,2859,58.127446658530594,50
r1.5k18n12,4167,57.782143781610934,50
r1.5k30n20,3070,55.65288931659353,50
r1.5k36n24,3138,47.254770897064404,50
r1.5k24n16,2859,45.43341970985547,50
r1.5k42n28,103,44.494307897450526,50
r1.5k18n12,4172,55.0444873323612,50
r1.5k30n20,3081,51.879786921148934,50
r1.5k36n24,3121,45.3766175326567,50
r1.5k24n16,2859,55.41380579238886,50
r1.5k42n28,51,54.10201335341738,50
r1.5k30n20,3086,54.865889680858665,50
r1.5k36n24,3113,49.37618129306355,50
r1.5k42n28,77,51.97253262268789,50
r1.5k36n24,3109,46.19084614764036,50
r1.5k42n28,90,49.04178417446967,50
r1.5k18n12,1052,748.9307710555393,100
r1.5k24n16,2627,82.5498389581725,100
r1.5k30n20,2023,110.43604120954032,100
r1.5k42n28,83,49.64576294764227,50
r1.5k36n24,1733,87.49794715631992,100
r1.5k18n12,1985,150.65960849857544,100
r1.5k24n16,1755,255.66972807570193,100
r1.5k42n28,1247,45.05651524591947,100
r1.5k30n20,2406,89.06193221073106,100
r1.5k18n12,2796,105.39636320195991,100
r1.5k24n16,1379,383.03473502650235,100
r1.5k36n24,2226,78.36853529195753,100
r1.5k42n28,80,55.35438078068928,50
r1.5k30n20,1434,155.14292232526697,100
r1.5k42n28,2962,26.741401788299083,100
r1.5k18n12,4194,41.251266143168095,100
r1.5k24n16,2191,162.5597015108547,100
r1.5k36n24,2777,58.04071394899747,100
r1.5k30n20,2214,101.93329821770014,100
r1.5k18n12,3495,71.5797884295459,100
r1.5k24n16,2409,109.26513538963063,100
r1.5k42n28,2014,45.03854627518638,100
r1.5k36n24,866,91.53545407937992,100
r1.5k30n20,2310,99.42883266940262,100
r1.5k18n12,3145,83.43135186540094,100
r1.5k24n16,2518,91.42154566424365,100
r1.5k36n24,433,85.63046124923804,100
r1.5k30n20,2262,100.57221406628294,100
r1.5k42n28,623,45.069472585293525,100
r1.5k18n12,2970,102.63866069601954,100
r1.5k24n16,2463,120.72731789325675,100
r1.5k36n24,216,72.11854396481448,100
r1.5k30n20,2286,95.76354589736248,100
r1.5k18n12,3057,93.52040048705017,100
r1.5k24n16,2490,108.29790716456264,100
r1.5k42n28,311,43.758888000336114,100
r1.5k30n20,2274,93.72445228683348,100
r1.5k18n12,3013,98.85848429852118,100
r1.5k36n24,108,83.70267373328822,100
r1.5k24n16,2504,96.84604961821094,100
r1.5k18n12,2991,108.27331671288535,100
r1.5k30n20,2268,99.15578586711054,100
r1.5k42n28,155,46.23178226281426,100
r1.5k24n16,2497,91.77952921278231,100
r1.5k36n24,54,100.25623859495883,100
r1.5k18n12,3002,96.57845916546891,100
r1.5k30n20,2265,101.53186942188664,100
r1.5k24n16,2493,88.69565386135982,100
r1.5k36n24,81,88.73220017588194,100
r1.5k42n28,77,46.28454683919055,100
r1.5k18n12,2996,96.53911590163656,100
r1.5k30n20,2266,105.31995066154063,100
r1.5k24n16,2491,103.22888556515018,100
r1.5k36n24,67,97.32459158534562,100
r1.5k42n28,38,59.27062471204982,100
r1.5k30n20,2267,102.39355368716448,100
r1.5k36n24,60,122.79127699860544,100
r1.5k42n28,19,60.819119102886944,100
r1.5k36n24,63,123.95585588395052,100
r1.5k42n28,9,60.77505744291195,100
r1.5k42n28,4,60.10342635300371,100
r1.5k42n28,2,62.92337988228513,100
